OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
106190198,LOS ANGELES COMMUNITY HOSPITAL,930000039,Parent Facility,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,19,Los Angeles,Emergency - Standby,130,Open,1957-10-24,Hospital,General Acute Care Hospital,34.0193498,-118.1865467
106190200,SAN GABRIEL VALLEY MEDICAL CENTER,930000041,Parent Facility,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,19,Los Angeles,Emergency - Basic,273,Open,1960-08-17,Hospital,General Acute Care Hospital,34.100917,-118.1055926
106190232,DEL AMO BEHAVIORAL HEALTH SYSTEM,930000045,Parent Facility,23700 CAMINO DEL SOL,TORRANCE,90505,19,Los Angeles,Not Applicable,166,Open,1972-10-25,Hospital,Acute Psychiatric Hospital,33.8101866,-118.3433503
106190240,LAKEWOOD REGIONAL MEDICAL CENTER,930000046,Parent Facility,3700 SOUTH STREET,LAKEWOOD,90712,19,Los Angeles,Emergency - Basic,172,Open,1972-05-17,Hospital,General Acute Care Hospital,33.8596883,-118.1482913
106190243,PIH HEALTH HOSPITAL - DOWNEY,930000048,Parent Facility,11500 Brookshire Ave,Downey,90241,19,Los Angeles,Emergency - Basic,199,Open,1969-09-18,Hospital,General Acute Care Hospital,33.9341503,-118.1317434
106190256,EAST LOS ANGELES DOCTORS HOSPITAL,930000049,Parent Facility,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,19,Los Angeles,Emergency - Basic,127,Open,1949-08-15,Hospital,General Acute Care Hospital,34.0230479,-118.1843988
106190280,ENCINO HOSPITAL MEDICAL CENTER,930000051,Parent Facility,16237 VENTURA BLVD,ENCINO,91436,19,Los Angeles,Emergency - Basic,148,Open,1954-11-08,Hospital,General Acute Care Hospital,34.1574278,-118.4870017
106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,930000052,Parent Facility,250 S GRAND AVE,GLENDORA,91741,19,Los Angeles,Emergency - Basic,105,Open,1973-03-26,Hospital,General Acute Care Hospital,34.1327654,-117.8713435
106190305,KINDRED HOSPITAL - LOS ANGELES,930000053,Parent Facility,5525 W SLAUSON AVE,LOS ANGELES,90056,19,Los Angeles,,81,Open,1958-04-28,Hospital,General Acute Care Hospital,33.9905225,-118.3789053
106190315,GARFIELD MEDICAL CENTER,930000057,Parent Facility,525 N GARFIELD AVE,MONTEREY PARK,91754,19,Los Angeles,Emergency - Basic,210,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0682622,-118.1234654
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,930000058,Parent Facility,1891 EFFIE ST,LOS ANGELES,90026,19,Los Angeles,Not Applicable,55,Open,1974-07-02,Hospital,Acute Psychiatric Hospital,34.0852968,-118.256591
106190323,ADVENTIST HEALTH GLENDALE,930000059,Parent Facility,1509 WILSON TERRACE,GLENDALE,91206,19,Los Angeles,Emergency - Basic,515,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1507443,-118.2291341
106190328,GLENDORA HOSPITAL,930000060,Parent Facility,150 W Route 66,Glendora,91740,19,Los Angeles,Not Applicable,63,Open,1958-06-12,Hospital,Acute Psychiatric Hospital,34.1275602,-117.8651171
106190352,GREATER EL MONTE COMMUNITY HOSPITAL,930000063,Parent Facility,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,19,Los Angeles,Emergency - Basic,115,Open,1974-07-01,Hospital,General Acute Care Hospital,34.0480516,-118.0434003
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,930000066,Parent Facility,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,19,Los Angeles,,100,Open,1963-02-08,Hospital,General Acute Care Hospital,34.0964254,-118.3252367
106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,930000067,Parent Facility,1300 N VERMONT AVE,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,434,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0964367,-118.2904834
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,930000404,Parent Facility,15031 RINALDI STREET,MISSION HILLS,91345,19,Los Angeles,Emergency - Basic,383,Open,1961-06-21,Hospital,General Acute Care Hospital,34.279782,-118.4599806
106190392,PIH HEALTH GOOD SAMARITAN HOSPITAL,930000071,Parent Facility,1225 WILSHIRE BLVD,LOS ANGELES,90017,19,Los Angeles,Emergency - Basic,408,Open,1946-01-01,Hospital,General Acute Care Hospital,34.054581,-118.2654301
106190400,HUNTINGTON HOSPITAL,930000372,Parent Facility,100 W CALIFORNIA BLVD,PASADENA,91105,19,Los Angeles,Emergency - Basic,544,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1343163,-118.1529214
106190410,L.A. DOWNTOWN MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,930000137,Distinct Part Facility,7500 Hellman Ave,Rosemead,91770,19,Los Angeles,,118,Open,1996-08-13,Hospital,General Acute Care Hospital,34.0692288,-118.1056392
106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,930000131,Parent Facility,210 W. SAN BERNARDINO ROAD,COVINA,91723,19,Los Angeles,Emergency - Basic,191,Open,1946-03-28,Hospital,General Acute Care Hospital,34.088233,-117.8937523
106190422,TORRANCE MEMORIAL MEDICAL CENTER,930000076,Parent Facility,3330 LOMITA BOULEVARD,TORRANCE,90505,19,Los Angeles,Emergency - Basic,610,Open,1971-03-29,Hospital,General Acute Care Hospital,33.8134694,-118.3441879
106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,930000077,Parent Facility,4867 SUNSET BOULEVARD,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,492,Open,1953-05-01,Hospital,General Acute Care Hospital,34.0989348,-118.2940915
106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,930000079,Parent Facility,25825 VERMONT AVE,HARBOR CITY,90710,19,Los Angeles,Emergency - Basic,257,Open,1959-01-14,Hospital,General Acute Care Hospital,33.787829,-118.296258
106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,930000080,Parent Facility,13652 CANTARA STREET,PANORAMA CITY,91402,19,Los Angeles,Emergency - Basic,218,Open,1963-06-21,Hospital,General Acute Care Hospital,34.218819,-118.430039
106190434,KAISER FOUNDATION HOSPITAL - WEST LA,930000081,Parent Facility,6041 CADILLAC AVENUE,LOS ANGELES,90034,19,Los Angeles,Emergency - Basic,265,Open,1974-09-16,Hospital,General Acute Care Hospital,34.0386088,-118.3743452
106190449,KINDRED HOSPITAL - LA MIRADA,930000084,Parent Facility,14900 Imperial Hwy,La Mirada,90638,19,Los Angeles,,118,Open,1961-07-27,Hospital,General Acute Care Hospital,33.916351,-118.0135096
106190458,KINDRED HOSPITAL - SAN GABRIEL VALLEY,930000084,Consolidated Facility,845 N LARK ELLEN AVE,WEST COVINA,91791,19,Los Angeles,,76,Open,1956-06-12,Hospital,General Acute Care Hospital,34.087068,-117.917246
106190462,AURORA LAS ENCINAS HOSPITAL,930000087,Parent Facility,2900 E Del Mar Blvd,Pasadena,91107,19,Los Angeles,Not Applicable,118,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.1413425,-118.0914424
106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,930000089,Parent Facility,4101 TORRANCE BLVD,TORRANCE,90503,19,Los Angeles,Emergency - Basic,327,Open,1959-12-21,Hospital,General Acute Care Hospital,33.8381233,-118.3679859
106190477,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,930000117,Distinct Part Facility,1725 PACIFIC AVE,LONG BEACH,90813,19,Los Angeles,,36,Open,2002-11-21,Hospital,General Acute Care Hospital,33.7883786,-118.1940871
106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,930000096,Parent Facility,4650 Lincoln Blvd,Marina del Rey,90292,19,Los Angeles,Emergency - Basic,133,Open,1970-04-17,Hospital,General Acute Care Hospital,33.9821449,-118.4392262
106190517,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,930000097,Parent Facility,18321 CLARK ST,TARZANA,91356,19,Los Angeles,Emergency - Basic,249,Open,1973-10-02,Hospital,General Acute Care Hospital,34.1709503,-118.5332875
106190521,MEMORIAL HOSPITAL OF GARDENA,930000098,Parent Facility,1145 W REDONDO BEACH BLVD,GARDENA,90247,19,Los Angeles,Emergency - Basic,172,Open,1949-05-13,Hospital,General Acute Care Hospital,33.8929929,-118.2950049
106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,930000099,Parent Facility,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,19,Los Angeles,Emergency - Basic,334,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1280862,-118.2569564
106190523,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,930000117,Distinct Part Facility,13300 Hawthorne Blvd,Hawthorne,90250,19,Los Angeles,,64,Open,2014-10-09,Hospital,General Acute Care Hospital,33.9116018,-118.3519476
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,930000101,Parent Facility,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,19,Los Angeles,Emergency - Basic,145,Open,1965-08-13,Hospital,General Acute Care Hospital,34.2202962,-118.456665
106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,930000102,Parent Facility,2801 ATLANTIC AVE,LONG BEACH,90806,19,Los Angeles,Emergency - Basic,453,Open,1960-07-01,Hospital,General Acute Care Hospital,33.8083474,-118.1867193
106190529,USC ARCADIA HOSPITAL,930000103,Parent Facility,300 W HUNTINGTON DR,ARCADIA,91007,19,Los Angeles,Emergency - Basic,348,Open,1957-05-23,Hospital,General Acute Care Hospital,34.1344486,-118.0416623
106190534,OLYMPIA MEDICAL CENTER,930000105,Parent Facility,5900 W Olympic Blvd,Los Angeles,90036,19,Los Angeles,Emergency - Basic,119,Suspense,2021-04-01,Hospital,General Acute Care Hospital,34.0572875,-118.360485
106190541,MONROVIA MEMORIAL HOSPITAL,930000107,Parent Facility,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,19,Los Angeles,,49,Open,2008-10-03,Hospital,General Acute Care Hospital,34.1487088,-117.9927157
106190547,MONTEREY PARK HOSPITAL,930000108,Parent Facility,900 S ATLANTIC BLVD,MONTEREY PARK,91754,19,Los Angeles,Emergency - Basic,101,Open,1972-12-04,Hospital,General Acute Care Hospital,34.0495478,-118.1383262
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,930000109,Parent Facility,23388 Mulholland Dr,Woodland Hills,91364,19,Los Angeles,Not Applicable,122,Open,1946-03-20,Hospital,Acute Psychiatric Hospital,34.1568573,-118.6357316
106190555,CEDARS-SINAI MEDICAL CENTER,930000110,Parent Facility,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,19,Los Angeles,Emergency - Basic,915,Open,1955-08-15,Hospital,General Acute Care Hospital,34.0749961,-118.3805638
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,930000114,Parent Facility,18300 Roscoe Blvd,Northridge,91325,19,Los Angeles,Emergency - Basic,394,Open,1955-10-07,Hospital,General Acute Care Hospital,34.2197586,-118.5346816
106190570,NORWALK COMMUNITY HOSPITAL,930000039,Consolidated Facility,13222 BLOOMFIELD AVENUE,NORWALK,90650,19,Los Angeles,Emergency - Basic,50,Open,1955-02-28,Hospital,General Acute Care Hospital,33.9107134,-118.0641183
106190587,COLLEGE MEDICAL CENTER,930000117,Parent Facility,2776 PACIFIC AVE,LONG BEACH,90806,19,Los Angeles,Emergency - Basic,121,Open,1956-06-13,Hospital,General Acute Care Hospital,33.8069502,-118.1928532
106190599,KINDRED HOSPITAL PARAMOUNT,930000088,Parent Facility,16453 COLORADO AVENUE,PARAMOUNT,90723,19,Los Angeles,,177,Open,2005-02-15,Hospital,General Acute Care Hospital,33.8843784,-118.1620024
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,930000128,Parent Facility,1798 N GAREY AVE,POMONA,91767,19,Los Angeles,Emergency - Basic,412,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0768776,-117.7516647
106190631,PIH HEALTH HOSPITAL - WHITTIER,930000129,Parent Facility,12401 Washington Blvd,Whittier,90602,19,Los Angeles,Emergency - Basic,523,Open,1959-01-15,Hospital,General Acute Care Hospital,33.9690304,-118.0490717
106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,930000131,Consolidated Facility,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,19,Los Angeles,Emergency - Basic,325,Open,1962-12-16,Hospital,General Acute Care Hospital,34.0632472,-117.9446757
106190646,KAISER FOUNDATION HOSPITAL - MENTAL HEALTH CENTER D/P APH,930000077,Distinct Part Facility,765 COLLEGE STREET,LOS ANGELES,90012,19,Los Angeles,,68,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0664722,-118.2436626
106190661,L.A. DOWNTOWN MEDICAL CENTER,930000137,Parent Facility,1711 W TEMPLE ST,LOS ANGELES,90026,19,Los Angeles,,151,Open,1999-07-07,Hospital,General Acute Care Hospital,34.0695317,-118.2634888
106190673,SAN DIMAS COMMUNITY HOSPITAL,930000139,Parent Facility,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,19,Los Angeles,Emergency - Basic,101,Open,1972-10-30,Hospital,General Acute Care Hospital,34.097533,-117.8345314
106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,930000142,Parent Facility,1300 WEST SEVENTH STREET,SAN PEDRO,90732,19,Los Angeles,Emergency - Basic,231,Open,1946-01-01,Hospital,General Acute Care Hospital,33.7382583,-118.305098
106190681,DOCS SURGICAL HOSPITAL,930000143,Parent Facility,6000 SAN VICENTE BLVD,LOS ANGELES,90036,19,Los Angeles,,17,Open,1954-07-08,Hospital,General Acute Care Hospital,34.05731,-118.3623112
106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,930000146,Parent Facility,1250 16TH ST,SANTA MONICA,90404,19,Los Angeles,Emergency - Basic,281,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0270998,-118.4863064
106190696,PACIFICA HOSPITAL OF THE VALLEY,930000148,Parent Facility,9449 SAN FERNANDO RD,SUN VALLEY,91352,19,Los Angeles,Emergency - Basic,231,Open,1946-12-30,Hospital,General Acute Care Hospital,34.2405259,-118.3960912
106190708,SHERMAN OAKS HOSPITAL,930000149,Parent Facility,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,19,Los Angeles,Emergency - Basic,153,Open,1958-03-05,Hospital,General Acute Care Hospital,34.160328,-118.449161
106190754,ST. FRANCIS MEDICAL CENTER,930000157,Parent Facility,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,19,Los Angeles,Emergency - Basic,384,Open,1946-01-01,Hospital,General Acute Care Hospital,33.930445,-118.2034141
106190756,SAINT JOHN'S HEALTH CENTER,930000158,Parent Facility,2121 Santa Monica Blvd,Santa Monica,90404,19,Los Angeles,Emergency - Basic,266,Open,1949-01-01,Hospital,General Acute Care Hospital,34.0307739,-118.4796445
106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,930000159,Parent Facility,501 S BUENA VISTA STREET,BURBANK,91505,19,Los Angeles,Emergency - Basic,383,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1572533,-118.3292851
106190766,COAST PLAZA HOSPITAL,930000162,Parent Facility,13100 STUDEBAKER ROAD,NORWALK,90650,19,Los Angeles,Emergency - Basic,117,Open,1958-04-10,Hospital,General Acute Care Hospital,33.9127726,-118.0988257
106190782,TARZANA TREATMENT CENTER,930000163,Parent Facility,18646 OXNARD ST,TARZANA,91356,19,Los Angeles,Not Applicable,60,Open,1970-07-01,Hospital,Acute Psychiatric Hospital,34.1795005,-118.5398534
106190796,RONALD REAGAN UCLA MEDICAL CENTER,930000165,Parent Facility,757 WESTWOOD PLAZA,LOS ANGELES,90095,19,Los Angeles,Emergency - Comprehensive,446,Open,1955-07-01,Hospital,General Acute Care Hospital,34.0664764,-118.4465738
106190812,VALLEY PRESBYTERIAN HOSPITAL,930000170,Parent Facility,15107 Vanowen St,Van Nuys,91405,19,Los Angeles,Emergency - Basic,350,Open,1958-01-21,Hospital,General Acute Care Hospital,34.1943415,-118.4627736
106190814,SOUTHERN CALIFORNIA HOSPITAL AT VAN NUYS D/P APH,930000066,Distinct Part Facility,14433 EMELITA STREET,VAN NUYS,91401,19,Los Angeles,,59,Open,1964-04-22,Hospital,General Acute Care Hospital,34.1769578,-118.4475697
106190818,USC VERDUGO HILLS HOSPITAL,930000173,Parent Facility,1812 VERDUGO BOULEVARD,GLENDALE,91208,19,Los Angeles,Emergency - Basic,158,Open,1972-12-08,Hospital,General Acute Care Hospital,34.2041605,-118.2159016
106190857,WEST COVINA MEDICAL CENTER,930000137,Consolidated Facility,725 S ORANGE AVE,WEST COVINA,91790,19,Los Angeles,,46,Open,2022-06-21,Hospital,General Acute Care Hospital,34.0713727,-117.9449455
106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,930000189,Parent Facility,7300 Medical Center Dr,West Hills,91307,19,Los Angeles,Emergency - Basic,260,Open,1962-11-07,Hospital,General Acute Care Hospital,34.20296,-118.629088
106190878,ADVENTIST HEALTH WHITE MEMORIAL,930000195,Parent Facility,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,19,Los Angeles,Emergency - Basic,353,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0492967,-118.2171632
106190883,WHITTIER HOSPITAL MEDICAL CENTER,930000402,Parent Facility,9080 COLIMA RD,WHITTIER,90605,19,Los Angeles,Emergency - Basic,178,Open,1957-05-05,Hospital,General Acute Care Hospital,33.9498216,-118.0033296
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,930000204,Parent Facility,150 Medical Plaza,LOS ANGELES,90095,19,Los Angeles,Not Applicable,74,Open,1957-11-01,Hospital,Acute Psychiatric Hospital,34.0652277,-118.4460282
106190949,HENRY MAYO NEWHALL HOSPITAL,930000206,Parent Facility,23845 MCBEAN PARKWAY,VALENCIA,91355,19,Los Angeles,Emergency - Basic,334,Open,1975-07-30,Hospital,General Acute Care Hospital,34.3984849,-118.5532663
106190958,DEPARTMENT OF STATE HOSPITALS - METROPOLITAN,170000832,Parent Facility,11401 Bloomfield Ave,Norwalk,90650,19,Los Angeles,Not Applicable,"1,106",Open,1916-02-16,Hospital,Acute Psychiatric Hospital,33.9283887,-118.0641195
106191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,930000267,Parent Facility,1441 EASTLAKE AVENUE,LOS ANGELES,90089,19,Los Angeles,,60,Open,1983-04-11,Hospital,General Acute Care Hospital,34.0615104,-118.2053422
106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,930000272,Parent Facility,1775 CHESTNUT AVE,LONG BEACH,90813,19,Los Angeles,Not Applicable,63,Open,1983-02-25,Hospital,Chemical Dep. Recovery Hospital,33.7893504,-118.1966462
106191227,LAC/HARBOR-UCLA MEDICAL CENTER,060000129,Parent Facility,1000 W Carson St,Torrance,90502,19,Los Angeles,Emergency - Basic,453,Open,1953-07-01,Hospital,General Acute Care Hospital,33.828386,-118.2933579
106191228,LOS ANGELES GENERAL MEDICAL CENTER,060000130,Parent Facility,2051 MARENGO STREET,LOS ANGELES,90033,19,Los Angeles,Emergency - Comprehensive,600,Open,2023-05-22,Hospital,General Acute Care Hospital,34.0576577,-118.2075805
106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",060000132,Parent Facility,1680 E 120th St,Los Angeles,90059,19,Los Angeles,Emergency - Basic,131,Open,2015-03-01,Hospital,General Acute Care Hospital,33.9231731,-118.2413702
106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,060000133,Parent Facility,14445 OLIVE VIEW DR,SYLMAR,91342,19,Los Angeles,Emergency - Basic,355,Open,1959-10-20,Hospital,General Acute Care Hospital,34.3258626,-118.4457144
106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,060000161,Parent Facility,7601 IMPERIAL HWY,DOWNEY,90242,19,Los Angeles,,158,Open,1966-09-01,Hospital,General Acute Care Hospital,33.9300484,-118.1579667
106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,930000358,Parent Facility,5601 DE SOTO AVE,WOODLAND HILLS,91367,19,Los Angeles,Emergency - Basic,274,Open,1986-04-08,Hospital,General Acute Care Hospital,34.1701721,-118.5902842
106194010,AMERICAN RECOVERY CENTER,930000412,Parent Facility,2180 Valley Blvd,Pomona,91768,19,Los Angeles,Not Applicable,40,Open,1987-07-01,Hospital,Chemical Dep. Recovery Hospital,34.0606487,-117.790876
106194219,KECK HOSPITAL OF USC,930000459,Parent Facility,1500 SAN PABLO STREET,LOS ANGELES,90033,19,Los Angeles,,401,Open,1991-05-17,Hospital,General Acute Care Hospital,34.0620584,-118.2012738
106194967,STAR VIEW ADOLESCENT - P H F,M02016029,Parent Facility,4025 W 226TH ST,TORRANCE,90505,19,Los Angeles,Not Applicable,16,Open,1996-11-01,Hospital,Psychiatric Health Facility,33.8242225,-118.3560109
106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,M02016031,Parent Facility,6060 N PARAMOUNT BLVD,LONG BEACH,90805,19,Los Angeles,Not Applicable,16,Open,1997-11-10,Hospital,Psychiatric Health Facility,33.8651931,-118.1576617
106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,930000920,Parent Facility,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,19,Los Angeles,Emergency - Basic,271,Open,1998-10-07,Hospital,General Acute Care Hospital,34.065587,-117.9857099
106196168,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,930000949,Parent Facility,2801 ATLANTIC AVENUE,LONG BEACH,90806,19,Los Angeles,,357,Open,2000-06-30,Hospital,General Acute Care Hospital,33.8083474,-118.1867193
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,930000078,Parent Facility,9333 Imperial Hwy,Downey,90242,19,Los Angeles,Emergency - Basic,424,Open,2009-08-31,Hospital,General Acute Care Hospital,33.9191528,-118.1288176
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,550000621,Parent Facility,7150 TAMPA AVENUE,RESEDA,91335,19,Los Angeles,Not Applicable,249,Open,2007-10-02,Hospital,Acute Psychiatric Hospital,34.2005491,-118.5530298
106196405,PALMDALE REGIONAL MEDICAL CENTER,930000085,Parent Facility,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,19,Los Angeles,Emergency - Basic,190,Open,2010-12-09,Hospital,General Acute Care Hospital,34.5828766,-118.1448173
106197890,LAC+USC MEDICAL CENTER D/P APH,060000130,Distinct Part Facility,1200 N STATE STREET,LOS ANGELES,90033,19,Los Angeles,,76,Open,2023-05-22,Hospital,General Acute Care Hospital,34.0580024,-118.2088248
106197931,EXODUS RECOVERY P.H.F.,M02016052,Parent Facility,9808 Venice Blvd,Culver City,90232,19,Los Angeles,Not Applicable,16,Open,2013-12-10,Hospital,Psychiatric Health Facility,34.0234762,-118.3980106
106198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,M02036043,Parent Facility,2600 Redondo Ave,Long Beach,90806,19,Los Angeles,Not Applicable,39,Open,2017-01-01,Hospital,Psychiatric Health Facility,33.8050771,-118.1507422
106200030,RIVER VISTA BEHAVIORAL HEALTH,550008678,Parent Facility,40886 GOODWIN WAY,MADERA,93636,20,Madera,Not Applicable,128,Open,2023-08-03,Hospital,Acute Psychiatric Hospital,36.8832123,-119.8044605
