X,Y,OBJECTID,ADMIN_ST,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,LAT,LONG,PHOTO_THUMB,DESCRIPTION,UNIT_NAME,WEB_LINK,PHOTO_TEXT,PHOTO_LINK,COORD_SRC_TYPE,GlobalID
659489.8284,4470436.2134,2403,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines East Campsite,UTG01000,40.36925649,-109.1214526,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin. Amenities include a fire ring and picnic table.",,,,,GPS,{7BFD1D27-16C7-4916-A9DD-486B6A05C45E}
656911.0352,4424928.5733,2404,UT,4,Point of Interest,End of State Route 45 Kiosk,UTG01000,39.95995514,-109.16289529,,"Information kiosk and parking area at the southern end of Highway 45/Bonanza Highway. Paved road ends here and maintained dirt roads head toward Rainbow and Dragon Townsite, as well as Southam Canyon and Asphalt Wash.",,,,,GPS,{2CA88F12-8363-4C37-8793-C1D8CB1D841A}
649850.0232,4368614.9585,2405,UT,3,Campsite - Primitive - Non Reservable - No Fee,South Canyon Reservoir,UTG01000,39.45407205,-109.25833052,,"Tucked inbetween groves of aspen trees, this primitive campsite can be found deep in the Book Cliffs near the southern end of Seep Ridge Road. Amenities include a bench and fire ring.",,,,,GPS,{FDF08849-1C12-4A1D-A634-F85FE6850C8B}
642686.4523,4529671.2759,2406,UT,3,Campsite - Primitive - Non Reservable - No Fee,Little Hole South Campsite,UTG01000,40.90570688,-109.30585026,,"Just down stream of Little Hole Boat Ramp on the Green River, this primitive campsite can be found under a grove of tall trees next to a gurgling stream.  Amenities include a picnic table and a fire ring.",,,,,GPS,{16A99AC6-FAD6-49F3-BA99-6450FF544C96}
659090.4016,4470327.4341,2407,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines Campsite 6,UTG01000,40.36835331,-109.12618199,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin. Amenities include a fire ring and picnic table.",,,,,GPS,{30DE48F7-04EA-4CD7-A17E-AF1BE77A7E3C}
659156.9888,4396961.5182,2408,UT,4,Point of Interest,Massey Junction,UTG01000,39.70768369,-109.14340824,,"Named after Lewis Leroy Massey, a well-known boxer in his younger years and fence post cutter in his later years. Tucked amongst the sagebrush and juniper trees, this site includes an information kiosk, interpretive sign, and a toilet.",,,,,GPS,{F81DEE67-D1B2-4AB9-B415-2BC039914200}
642747.6659,4421211.598,2409,UT,3,Campsite - Primitive - Non Reservable - No Fee,Atchees Wash Campsite,UTG01000,39.92898887,-109.3294639,,"Atchees Wash is a primitive campsite along the White River with no amenities provided. The site has natural shade and provides access to the rough, two mile route to Goblin City Overlook.",,,,,GPS,{2432E73D-D07D-4B4A-BE03-5ABE4638E05D}
657271.7619,4526808.4576,2411,UT,3,Campsite - Primitive - Non Reservable - No Fee,Island View Campsite,UTG01000,40.87725772,-109.13348383,,"Along the C section of the Green River, this primitive campsite has very little natural shade, nice views of the river, a picnic table, and fire ring.",,,,,GPS,{B0EF15EE-F0D5-417D-92AF-9EA0CA00F6C3}
653517.1028,4529215.5625,2412,UT,4,Interpretive Site,John Jarvie Ranch Historic Site,UTG01000,40.89964332,-109.17742796,,"Experience the 1880s when the west was wild and this historic site was settled by Scotsman John Jarvie. Amenities include flushing toilets, picnic tables, and interpreted historic buildings and artifacts.",,,,,GPS,{EF5FAF9F-079B-43A3-B25A-7A77A45DE060}
650294.1921,4369178.6047,2413,UT,3,Campsite - Primitive - Non Reservable - No Fee,Lower South Canyon Campsite,UTG01000,39.45907109,-109.25304338,,"Tucked inbetween groves of aspen trees, this primitive campsite can be found deep in the Book Cliffs near the southern end of Seep Ridge Road. Amenities include a bench and fire ring.",,,,,GPS,{9958B503-493A-4BC8-ADC1-ACB88EDD9CF0}
632729.5162,4430246.4048,2414,UT,3,Campsite - Primitive - Non Reservable - No Fee,White River Enron Campsite 2,UTG01000,40.01199079,-109.44481787,,This primitive campsite is shaded by mature cottonwood trees and include frequent visits from wild horses and antelope. Amenities include parking and a fire ring.,,,,,GPS,{5F0ECE83-E2EA-46E4-B681-F635786518AD}
608892.3269,4493169.2697,2416,UT,3,Campsite - Primitive - Non Reservable - No Fee,Dry Fork Campsite 2,UTG01000,40.58215333,-109.71333593,,"Nestled within Dry Fork Canyon, this primitive campsite has ample shade and is located near the Dry Fork river bed. Dry Fork only flows from spring run off or after a heavy monsoon rainstorm. Amenities include parking, fire ring, and picnic table.",,,,,GPS,{70C1A3D2-08C0-47DC-93A7-8B6392FEAB9B}
648324.997,4528154.5231,2417,UT,3,Campsite - Developed - Reservable - Fee,Tree Tops Campsite,UTG01000,40.89104709,-109.23929436,,"Located along section B of the Green River, this site can be accessed only by river and is tucked into a thick bunch of trees. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{64BC043D-5BD9-481A-8EB7-3635C98E9D12}
657095.1911,4526960.4922,2418,UT,3,Campsite - Primitive - Non Reservable - No Fee,Lone Tree Campsite and Boat Ramp,UTG01000,40.87866048,-109.13553991,,"Sitting under a large cottonwood tree on the C section of the Green River, Lone Tree primitive campsite provides a picnic table, fire ring, and primitive boat ramp.",,,,,GPS,{23DDD239-FA34-4FB3-84E3-0C0923DF2DFE}
659003.0946,4470150.6084,2419,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines Campsite 1,UTG01000,40.36677775,-109.12725388,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin.",,,,,GPS,{DC3EEF43-F89F-4F98-83CE-3E8F769014D5}
646628.8841,4529761.5513,2420,UT,3,Campsite - Developed - Reservable - Fee,Pugmire Pocket Campsite,UTG01000,40.90582271,-109.25903985,,"Located along section B of the Green River, this site can be accessed only by river. Natural shade is provided by tall trees. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{E4652AD1-E348-4DFB-95D9-5C9E97CBB204}
652790.8545,4397281.3342,2421,UT,3,Campsite - Primitive - Non Reservable - No Fee,Big Park East Campsite,UTG01000,39.71172746,-109.21756158,,This primitive campsite is located just off Big Park Road and overlooks the Bitter Creek Valley. Shade provided by juniper trees. No amenities provided.,,,,,GPS,{18E92691-6D1E-42A1-B6C8-38678F10D84E}
654496.0069,4529120.8053,2422,UT,3,Campsite - Primitive - Non Reservable - No Fee,Beaver Dam Campsite I,UTG01000,40.89860593,-109.16583554,,"Located a hop and a skip downstream of the developed Bridge Hollow Campground, this primitive campsite is accessible from the river and a sandy road. Amenities include a picnic table and fire ring.",,,,,GPS,{9BE170AA-ECA6-4129-8B13-D6F67D89C8BD}
662509.6013,4470548.5695,2423,UT,3,Campsite - Primitive - Non Reservable - No Fee,Cliff Ridge Campsite 4,UTG01000,40.36968506,-109.08587428,,"Sitting atop Stuntz Ridge on Blue Mountain, this primitive campsite is tucked amongst pinyon and juniper trees. Shade might be scarce, wind might almost always be blowing, but the views of the Uintah Basin are spectacular. Amenities include a fire ring.",,,,,GPS,{392C2C80-00FF-4544-AA1B-BB35E48A6F15}
645446.3371,4530350.9499,2424,UT,3,Campsite - Developed - Reservable - Fee,Cicada Campsite,UTG01000,40.9113409,-109.27293629,,"Located along section B of the Green River, this site can be accessed only by river. Some natural shade is provided by pinyon trees. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{02B83C27-4D9D-4EB0-83DC-B8CDD63C4B9B}
652357.6163,4397066.1376,2425,UT,3,Campsite - Primitive - Non Reservable - No Fee,Zane Canyon Campsite,UTG01000,39.70986688,-109.22266314,,This primitive campsite is located just off Big Park Road and overlooks the Bitter Creek Valley. Shade provided by juniper trees. No amenities provided at this site.,,,,,GPS,{DBF0433B-3276-4BCB-9DE3-EAEC34EED013}
659194.5996,4396842.2162,2426,UT,3,Campsite - Primitive - Non Reservable - No Fee,Massey Junction East Campsite,UTG01000,39.7066023,-109.14299853,,"Named after Lewis Leroy Massey, a well-known boxer in his younger years and fence post cutter in his later years. This campsite is surrounded by sagebrush and juniper trees. Amenities include a fire ring.",,,,,GPS,{A4B21C19-EC49-4DD6-AD58-CD7815E100B8}
650343.2113,4369198.4095,2427,UT,3,Campsite - Primitive - Non Reservable - No Fee,Lower South Canyon Group Campsite,UTG01000,39.4592409,-109.25246939,,"Tucked inbetween groves of aspen trees, this primitive campsite can be found deep in the Book Cliffs near the southern end of Seep Ridge Road. Amenities include a bench and fire ring.",,,,,GPS,{99A83E55-7950-4A12-A31E-7786E4E78BE4}
608832.5268,4493332.4853,2428,UT,3,Campsite - Primitive - Non Reservable - No Fee,Dry Fork Campsite 3,UTG01000,40.58363122,-109.7140142,,"Nestled within Dry Fork Canyon, this primitive campsite has ample shade and is located near the Dry Fork river bed. Dry Fork only flows from spring run off or after a heavy monsoon rainstorm. Amenities include parking, fire ring, and picnic table.",,,,,GPS,{BC608821-7C23-4EE0-8629-DE2A8778D1C8}
648234.5647,4368940.9996,2429,UT,8,Parking Area,PR Springs Horse Corral,UTY01000,39.45728818,-109.27702618,,"Deep in the Book Cliffs where paved Seep Ridge Road becomes a gravel, visitors to this site will find a primitive, public use corral.",,,,,GPS,{1088D3D8-5784-44A3-95EC-CF946F6BBD65}
577001.7086,4448270.8332,2430,UT,4,Point of Interest,Nine Mile Canyon Myton,UTG01000,40.18128749,-110.09552488,,This roadside information kiosk is located at the northern end of Nine Mile Canyon Scenic Backway in the town of Myton. Information includes a map of Nine Mile Canyon and additional interpretive information.,,,,,GPS,{D7BA2676-AF21-4841-8F59-7B960CA4F7C2}
659644.2142,4470491.9121,2431,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines Campsite 8,UTG01000,40.36972848,-109.11962116,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin.",,,,,GPS,{073625BF-6E83-40E0-AA8F-5DED5F4F4E4A}
659678.6039,4470507.2629,2432,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines Campsite 9,UTG01000,40.36986012,-109.11921246,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin.",,,,,GPS,{345DD7CE-E2EC-42BD-BFB2-529517750F14}
647632.7688,4369528.6981,2433,UT,3,Campsite - Primitive - Non Reservable - No Fee,PR Springs Campsite 2,UTG01000,39.46268474,-109.28388806,,"Sitting alongside a hill covered with aspens, a Civilian Conservation Corps camp existed here in 1916. Remnants of the mess hall are still standing, please help us protect these structures. Amenities include a fire ring.",,,,,GPS,{A21A851A-4282-4BBB-BD42-518C5C41A653}
656886.523,4525088.7058,2434,UT,3,Campsite - Primitive - Non Reservable - No Fee,Little Swallow Campsite 1,UTG01000,40.86184752,-109.13848742,,"Located along section C of the Green River, this a primitive campsite. There is no natural shade at this site. Amenities include a fire ring and picnic table.",,,,,GPS,{B834FC7A-4D19-4599-B65E-2121A27B4F96}
608740.9297,4493357.5979,2435,UT,3,Campsite - Primitive - Non Reservable - No Fee,Dry Fork Campsite 5,UTG01000,40.58386944,-109.71509194,,"Nestled within Dry Fork Canyon, this primitive campsite has ample shade and is located near the Dry Fork river bed. Dry Fork only flows from spring run off or after a heavy monsoon rainstorm. Amenities include parking, fire ring, and picnic table.",,,,,GPS,{58015E80-45DA-417B-AA32-E9346CA9CA99}
660639.8503,4466579.2195,2436,UT,4,Point of Interest,Corral Hang Glider Landing Zone,UTG01000,40.33430605,-109.10888478,,Located next to Miners Draw Road is a primitive landing zone for hang gliders.,,,,,GPS,{24B0DBD6-EA0B-4ED4-957B-F6264CA63163}
656557.9075,4425963.4932,2437,UT,4,Scenic Overlook,Duck Rock Scenic Overlook,UTG01000,39.96934027,-109.16677871,,"Just south of where Highway 45/Bonanza Highway crosses the White River, this information kiosk and parking area overlooks the White River. Be sure to look for the nearby rock formation that looks like a duck.",,,,,GPS,{95F6A443-9813-4E2E-87BE-16196BBCA50C}
662305.3299,4470578.7934,2438,UT,3,Campsite - Primitive - Non Reservable - No Fee,Cliff Ridge Campsite 3,UTG01000,40.36999699,-109.08827134,,"Sitting atop Stuntz Ridge on Blue Mountain, this primitive campsite is tucked amongst pinyon and juniper trees. Shade might be scarce, wind might almost always be blowing, but the views of the Uintah Basin are spectacular. Amenities include a fire ring.",,,,,GPS,{34CECEA6-E960-465E-AC84-B3192FB7C3C8}
647656.5227,4369517.7695,2439,UT,3,Campsite - Primitive - Non Reservable - No Fee,PR Springs Campsite 1,UTG01000,39.46258224,-109.28361448,,"Sitting alongside a hill covered with aspens, a Civilian Conservation Corps camp existed here in 1916. Remnants of the mess hall are still standing, please help us protect these structures. Amenities include a fire ring.",,,,,GPS,{D7E71DA8-9533-4A0E-96A6-AFCF6C5E9CBD}
651952.3711,4528200.9257,2440,UT,8,Parking Area,Fisherman’s Trailhead,UTG01000,40.89079963,-109.19624403,,This trailhead can be accessed west of the community of Taylor Flat in Browns Park. Amenities include a parking area and access to the non-motorized Fisherman's trail.,,,,,GPS,{F4F622F3-A81A-47C9-AB91-BC4B526C7F13}
664379.1628,4525236.9674,2442,UT,4,Point of Interest,Browns Park UT/CO Kiosk,UTG01000,40.86171369,-109.04959349,,"Straddling the Utah/Colorado border along Browns Park Road, this kiosk provides area information to visitors entering the Browns Park Special Recreation Management Area in Utah.",,,,,GPS,{1FE232F8-482E-4061-B15A-02A891D3E17F}
662171.153,4470641.4654,2443,UT,4,Point of Interest,Cliff Ridge Hang Glider Launch,UTG01000,40.37058741,-109.08983498,,"Located atop Blue Mountain, hang gliders can launch from steep, rocky slopes 2,000 feet above the Uintah Basin. Unique atmospheric conditions in the area allow some hang gliders to fly as far as Saratoga, Wyoming, some 150 miles away!",,,,,GPS,{502387B4-7854-4F9E-B563-DA2F63EB18CF}
647590.1196,4369580.307,2444,UT,3,Campsite - Primitive - Non Reservable - No Fee,PR Springs Campsite 3,UTG01000,39.46315688,-109.2843722,,"Sitting alongside a hill covered with aspens, a Civilian Conservation Corps camp existed here in 1916. Remnants of the mess hall are still standing, please help us protect these structures. Amenities include a fire ring.",,,,,GPS,{7FC66E0D-8140-4392-80B8-97776D8ACD1F}
655554.4088,4528115.2656,2445,UT,3,Campsite - Primitive - Non Reservable - No Fee,Airstrip Campsite,UTG01000,40.88935185,-109.1535283,,"Located along section C of the Green River, this a primitive campsite. Natural shade is provided by many mature cottonwood trees and amenities include a fire ring and picnic table.",,,,,GPS,{EBD3EF8A-E407-4DCC-AFFC-3A9087B2EC6C}
659674.3303,4470326.5829,2446,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines East Campsite 3,UTG01000,40.36823403,-109.11930801,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin. Amenities include a picnic table.",,,,,GPS,{84C3BBD0-B4AF-40B9-ADF7-C41C588E5627}
653062.5688,4529001.587,2447,UT,10,Campground,Indian Crossing Campground,UTG01000,40.89780185,-109.18287439,,"Where the Green River enters the remote valley of Browns Park, this campground can be found.  20 individual campsites and one group campsite include picnic tables, fire rings, parking areas, and toilets.",,,,,GPS,{CE5673DE-AA81-436E-8C92-4A273577400D}
334937.1354,4133384.7714,2747,UT,7,Trail Head,Orderville Canyon Trailhead,UTP02000,37.33248333,-112.86319444,,,,,,,UNK,{8C2C1CFF-B03F-402A-AB8B-2418E47D6E4A}
363802.1823,4111374.0194,2748,UT,4,Picnic Area,Hidden Lake Recreation Site,UTP02000,37.13883056,-112.53346667,,,,https://www.blm.gov/visit/search-details/16441/2,,,UNK,{085C9EC3-1DEC-43EB-AC7E-0FCDF8B90EBA}
363802.1823,4111374.0194,2749,UT,4,Point of Interest,Hidden Lake Recreation Site,UTP02000,37.13883056,-112.53346667,,,,https://www.blm.gov/visit/search-details/16441/2,,,UNK,{95F450D6-A5C6-4267-AB19-1938F6FCA2B8}
365327.0039,4101089.9748,2755,UT,7,Trail Head,K-Hill Trailhead,UTP02000,37.04638056,-112.51445833,,Hiking and equestrian trail,,https://www.blm.gov/visit/khill-trail,,,UNK,{E19AE244-5844-4778-A4F7-4A6A53BF64BB}
360254.4089,4113170.4544,2758,UT,5,Toilet,Peek-A-Boo Staging Area,UTP02000,37.15449444,-112.57373333,,,,,,,UNK,{732F7BFF-1B62-4B5F-AC3B-7338D35D715C}
363101.2198,4104127.274,2763,UT,7,Trail Head,Greenhalgh Trailhead,UTP02000,37.07342778,-112.54003333,,ATV/UTV trailhead for non-motorized (hiking and equestrian) Greenhalgh Trail,,https://www.blm.gov/visit/search-details/16440/2,,,UNK,{9AAB3CAF-C28C-4A11-BBF6-1BF79C117956}
360772.8329,4098420.799,2764,UT,7,Trail Head,Cottonwood Trailhead,UTP02000,37.02166389,-112.56516111,,Hiking and equestrian trail,,https://www.blm.gov/visit/search-details/16438/2,,,UNK,{37BED7E3-BB47-4FC3-940B-C6CCB5A3C690}
335477.0656,4130854.1807,2765,UT,7,Trail Head,Birch Hollow Trailhead,UTP02000,37.30978056,-112.85654167,,,,https://www.blm.gov/visit/search-details/16222/2,,,UNK,{10771A8E-9EA1-46EC-930A-5FEB059E784C}
337203.0866,4139230.3229,2766,UT,7,Trail Head,Chamberlain's Ranch Trailhead,UTP02000,37.38554722,-112.83891389,,,,https://www.blm.gov/visit/search-details/257180/1,,,UNK,{2CFF27D7-87D1-44F1-8E15-164E0A5F94D6}
337203.0866,4139230.3229,2768,UT,5,Toilet,Chamberlain's Ranch Trailhead,UTP02000,37.38554722,-112.83891389,,,,,,,UNK,{C96581FB-8409-4210-BF56-6454A9C1205F}
364278.9603,4102436.5682,2769,UT,7,Trail Head,Squaw Trailhead,UTP02000,37.05836389,-112.52648333,,Hiking trail,,https://www.blm.gov/visit/search-details/257189/1,,,UNK,{75C9AB0F-DAA3-4D1D-957E-694AC1ABF45A}
353135.8939,4103405.8959,2772,UT,7,Trail Head,South Fork Indian Canyon Trailhead,UTP02000,37.06541944,-112.65195556,,Hiking trail,,,,,UNK,{D5ACEB59-DCA4-4295-A923-6DE2D2C1E5A4}
360254.4089,4113170.4544,2773,UT,8,Parking Area,Peek-A-Boo Staging Area,UTP02000,37.15449444,-112.57373333,,,,https://www.blm.gov/visit/peek-a-boo-staging-area,,,UNK,{74D6C824-098F-42FD-BBFF-E47851C630FF}
642484.6717,4288955.995,3147,UT,2,Boat Ramp,Lower Onion Creek Boat Ramp,UTY01000,38.73779646,-109.36060642,,Boat Ramp-dirt,,,,,UNK,{EAC15253-7F76-46BA-B81F-1B04BD7A2BFE}
638038.1349,4284248.7567,3148,UT,8,Parking Area,Rocky Rapid Parking,UTY01000,38.6960983,-109.41268704,,Parking for river runners.,,,,,UNK,{F2962F3A-6360-47C0-9293-F44261B001BF}
647011.9065,4287602.4726,3149,UT,7,Trail Head,Fisher Towers Hiking Trail,UTY01000,38.72486217,-109.30882551,,Parking and Trailhead for Fisher Towers Hiking Trail.,,,,,UNK,{D49F54BD-DEF2-4B04-8A23-2BE2FD1FDEDB}
644059.3868,4287087.1277,3150,UT,8,Parking Area,Onion Creek OHV Parking Area,UTY01000,38.72070625,-109.34288419,,Parking for Onion Creek area,,,,,UNK,{08564D62-2382-43AA-A42D-C3FC6EDDDB98}
619636.5675,4225602.5846,3151,UT,3,Campsite - Developed - Reservable - Fee,Creek Pasture Campground,UTY02000,38.17039771,-109.63421977,,,,,,,UNK,{C23BBD80-7732-4620-88D8-9EAF00914522}
659142.8488,4396964.9402,3152,UT,5,Toilet,Massey Junction,UTG01000,39.70771714,-109.14357227,,,,,,,IMG,{4B8C795C-B8BD-407B-9554-F9215773C7AD}
636976.7166,4435450.1103,3153,UT,5,Toilet,Fantasy Canyon,UTG01000,40.05817802,-109.39397264,,,,,,,IMG,{F1B8EE55-F308-41C8-9EFE-15AF0BCD3734}
632681.8384,4430045.6798,3154,UT,5,Toilet,White River-Enron Boat Ramp,UTG01000,40.01019046,-109.44541733,,,,,,,IMG,{264AB836-5F91-4A71-966D-25E304A4B4AC}
653129.982,4528972.6291,3155,UT,5,Toilet,Indian Crossing Campground,UTG01000,40.89752851,-109.1820816,,,,,,,IMG,{9CD94454-686F-4B24-BA3B-7B0F9A9978A8}
656903.2686,4524842.6608,3156,UT,3,Campsite - Primitive - Non Reservable - No Fee,Little Swallow Campsite 2,UTG01000,40.859629,-109.13835088,,,,,,,IMG,{11394EFA-1976-4A26-8BC7-A060DBE3CCBD}
610977.8544,4449037.0354,3157,UT,5,Toilet,Pelican Lake Campground,UTG01000,40.18438367,-109.69638593,,,,,,,IMG,{39ECDF74-83D0-4CFD-AC7D-067234249142}
654157.3193,4529172.6705,3158,UT,5,Toilet,Bridge Hollow Campground,UTG01000,40.89913678,-109.16984158,,,,,,,IMG,{ADF29685-43BA-4686-B29B-73003AAA9D96}
611273.0005,4448784.7503,3159,UT,5,Toilet,Pelican Lake Campground,UTG01000,40.1820722,-109.69296343,,,,,,,IMG,{F2EF767F-4C35-4671-B78C-D3C840999D79}
610834.8393,4449133.216,3160,UT,5,Toilet,Pelican Lake Campground,UTG01000,40.18526888,-109.6980489,,,,,,,IMG,{ABEA148C-8ED7-4B97-85F2-1C75112F81CC}
351457.9496,4385962.4026,3188,UT,3,Campsite - Primitive - Non Reservable - No Fee,Baker Hot Springs,UTW02000,39.61053708,-112.73034911,,Baker Hot Springs bubbles to the surface at 180 degrees Fahrenheit. A small trench carries the water a few hundred feet to a series of 3 small concrete pools. ,,,,,IMG,{CB32704C-8E35-4936-AC2C-3FB56709768B}
376234.8639,4111667.4101,3189,UT,8,Parking Area,Crocodile Staging Area,UTP02000,37.1432026,-112.39357384,,,,https://www.blm.gov/visit/search-details/16439/2,,,UNK,{0BA98E53-BE9F-4F23-A79B-1BAB3E8F1D7D}
420833.5192,4104240.4637,3190,UT,7,Trail Head,White House Trailhead,UTP00000,37.08110282,-111.8906873,,,,https://www.blm.gov/visit/search-details/202186/1,,,UNK,{26D8B9D4-FBBF-4F0C-83CC-33965199ABB1}
408822.923,4097484.3822,3191,UT,7,Trail Head,Wire Pass Trailhead,UTP00000,37.01911919,-112.02497861,,Trailhead for undeveloped hiking route into Wire Pass slot canyon in Paria Canyon-Vermilion Cliffs Wilderness,,https://www.blm.gov/visit/search-details/10006177/1,,,UNK,{38A87CAC-07C5-4DB5-B0A0-0BE0175A9AD4}
361273.0641,4098372.7964,3192,UT,7,Trail Head,Bunting Trailhead,UTP02000,37.02130536,-112.55953068,,Hiking and equestrian trail,,https://www.blm.gov/visit/search-details/16435/2,,,UNK,{3D26D021-814B-4A92-AA1C-A2D8465F14E8}
376196.8085,4111704.5069,3193,UT,5,Toilet,Crocodile Staging Area,UTP02000,37.14353186,-112.39400835,,,,,,,UNK,{543B5596-266F-4D52-A032-D9B879562EEC}
366173.9682,4102748.772,3194,UT,7,Trail Head,Cliffs-Connector Trail - Cliffs Segment,UTP02000,37.06144954,-112.50523211,,Hiking trail,,https://www.blm.gov/visit/search-details/16436/2,,,UNK,{5E5C3CC6-54F4-46A6-9F54-1C5707A94791}
420008.9923,4106853.5356,3195,UT,1,BLM Ranger Station/Field Office/Contact Station,Paria Contact Station,UTP02000,37.10458486,-111.90024144,,,,https://www.blm.gov/visit/paria-contact-station,,,UNK,{60858DE1-E22B-443F-A701-7D9535A06827}
364522.6365,4103130.3317,3196,UT,7,Trail Head,Cliffs-Connector Trail - Connector Segment,UTP02000,37.06465072,-112.5238686,,Hiking trail,,https://www.blm.gov/visit/search-details/16436/2,,,UNK,{6B19FBF7-5AF1-4F50-82F7-E3EA61BE2D6F}
351428.7359,4105965.8731,3197,UT,3,Campsite - Developed - Non Reservable - Fee,Ponderosa Grove Campground,UTP02000,37.08821709,-112.67165704,,,,https://www.blm.gov/visit/ponderosa-grove-campground,,,UNK,{6F5964DF-8C05-4CB6-8CA6-BFE8D5590CA8}
361617.5791,4115915.5482,3198,UT,7,Access Point,Peek-A-Boo Canyon,UTP02000,37.17943285,-112.5588954,,Entrance to Peek-A-Boo Canyon/Red Canyon. Access by 4WD OHV.,,https://www.blm.gov/visit/peek-a-boo-slot-canyon,,,UNK,{71FEB978-2D06-4F70-809A-0249750FC4B7}
420880.3919,4104102.8008,3199,UT,3,Campsite - Developed - Non Reservable - Fee,White House Campground,UTP00000,37.07986599,-111.89014549,,Campground with seven drive-in (vehicles up to 25 feet long) and five walk-in campsites.,,https://www.blm.gov/visit/search-details/256924/1,,,UNK,{7D334FE1-79AB-44F4-BC49-4ACC36375217}
364857.7006,4101641.2828,3200,UT,7,Trail Head,Tom's Canyon Trailhead,UTP02000,37.05128101,-112.51983325,,Hiking and equestrian trail,,https://www.blm.gov/visit/search-details/16449/2,,,UNK,{84B2D32E-44A8-4B2F-8525-1574041EB36C}
407906.7126,4095525.2924,3201,UT,3,Campsite - Developed - Non Reservable - No Fee,Stateline Campground,UTP00000,37.00137263,-112.03503731,https://c3.staticflickr.com/6/5322/30601732690_314fd3bee7_m.jpg,"Stateline Campground is on the border of Arizona and Utah. There are two vault toilets, shade structures, picnic tables, and fire rings with grills, as well as a group campsite with a horse corral. Water and trash disposal are not available.",,https://www.blm.gov/visit/search-details/261735/1,Stateline Campground,https://c2.staticflickr.com/6/5322/30601732690_314fd3bee7_b.jpg,UNK,{8BADF074-2F7B-4852-A0B6-046089807F59}
337623.1898,4133681.428,3202,UT,7,Staging Area,Orderville Canyon Non-OHV Trailhead,UTP02000,37.33562951,-112.83295409,,,,,,,UNK,{92CCCD71-FB98-4775-8C11-F8105E6A17C6}
339662.8581,4099149.8501,3203,UT,8,Parking Area,Elephant Cove Staging Area,UTP02000,37.02486602,-112.80253018,,,,https://www.blm.gov/visit/search-details/257176/1,,,UNK,{9516A06B-4B1F-46CA-B978-A400D9344310}
363094.5032,4104591.3289,3204,UT,8,Parking Area,Greenhalgh Trail Hiking/Equestrian Parking Area,UTP02000,37.07760842,-112.54019346,,Parking for non-ATV/UTV access to Greenhalgh Trail,,https://www.blm.gov/visit/search-details/16440/2,,,UNK,{99CEEF27-92CD-4934-91D7-263A28254F1D}
339607.6809,4099110.0162,3205,UT,5,Toilet,Elephant Cove Staging Area,UTP02000,37.0244977,-112.80314172,,,,,,,UNK,{AAB28FE7-B51E-463D-AE8A-1ABB4B3197B4}
364326.0902,4105140.2693,3206,UT,12,OHV Designated Area,Hog Canyon OHV Trail System - West Staging Area,UTP02000,37.08273407,-112.52644174,,Western entrance to the Hog Canyon OHV Trail System. Amenities include a parking area and an informational kiosk.,,https://www.blm.gov/visit/hog-canyon-ohv-trail-system,,,UNK,{AF5D364D-ECF8-44B3-8364-A98EC65103FE}
411065.8142,4102739.3635,3207,UT,7,Trail Head,Buckskin Gulch Trailhead,UTP00000,37.06669735,-112.00038974,,,,https://www.blm.gov/visit/search-details/10006175/1,,,UNK,{AFE6E0CE-20C7-4E10-A0A4-B2761A40E039}
373417.4172,4099700.5439,3208,UT,7,Trail Head,Mansard Trailhead,UTP02000,37.03498598,-112.42327059,,Hiking and equestrian trail,,https://www.blm.gov/visit/search-details/16445/2,,,UNK,{C823AE89-F75A-41AC-B2B4-979FFA9B3894}
371235.921,4104700.8005,3209,UT,12,OHV Designated Area,Hog Canyon OHV Trail System - East Kiosk,UTP02000,37.07974884,-112.4486484,,Eastern entrance to the Hog Canyon OHV Trail System. No amenities.,,https://www.blm.gov/visit/hog-canyon-ohv-trail-system,,,UNK,{CC995DF6-64C4-4C0B-9265-492E497C459E}
