region,region_code,period,tot_e_Rx,tot_e_Rx_thru_ehr,tot_e_Rx_thru_stand_alone,tot_primary_care_e_Rx,tot_non_primary_care_e_Rx,tot_nurse_prac_e_Rx,tot_phys_asst_e_Rx,pct_new_renewal_e_Rx,tot_med_hist_reqs,tot_med_hist_req_resps,pct_pharm_enabled,pct_pharm_e_Rx
New Jersey,NJ,2013-04,12847.0,10330.0,2414.0,3523.0,8981.0,949.0,408.0,,2169083.0,2039426.0,0.97,0.96
New Jersey,NJ,2013-05,12959.0,10467.0,2390.0,3545.0,9061.0,950.0,394.0,,2407664.0,2329269.0,0.96,0.95
New Jersey,NJ,2013-06,13254.0,11069.0,2067.0,3592.0,9303.0,958.0,392.0,,2628002.0,2550467.0,0.96,0.95
New Jersey,NJ,2013-07,13178.0,11090.0,1969.0,3582.0,9222.0,986.0,395.0,,2217854.0,2138265.0,0.96,0.96
New Jersey,NJ,2013-08,13290.0,11250.0,1907.0,3840.0,9415.0,1073.0,436.0,,1811270.0,1731578.0,0.96,0.96
New Jersey,NJ,2013-09,13518.0,11520.0,1870.0,3919.0,9566.0,1096.0,453.0,,1715549.0,1633524.0,0.97,0.96
New Jersey,NJ,2013-10,13647.0,11662.0,1852.0,3938.0,9660.0,1108.0,451.0,,2015336.0,1927368.0,0.96,0.96
New Jersey,NJ,2013-11,13782.0,11827.0,1810.0,3961.0,9761.0,1138.0,460.0,,1593463.0,1528146.0,0.97,0.96
New Jersey,NJ,2013-12,13780.0,11851.0,1789.0,3959.0,9754.0,1136.0,463.0,,1653550.0,1574338.0,0.96,0.96
New Jersey,NJ,2014-01,13784.0,11881.0,1762.0,3985.0,9726.0,1162.0,465.0,,1623544.0,1543402.0,0.96,0.96
New Jersey,NJ,2014-02,13840.0,12025.0,1672.0,4062.0,9764.0,1197.0,472.0,,1374406.0,1274435.0,0.96,0.96
New Jersey,NJ,2014-03,13968.0,12095.0,1696.0,4090.0,9861.0,1213.0,497.0,,1642780.0,1481360.0,0.97,0.96
New Jersey,NJ,2014-04,13970.0,12244.0,1570.0,4107.0,9842.0,1229.0,501.0,,1724787.0,1550604.0,0.97,0.96
New Mexico,NM,2008,,,,,,,,0.02,,,,
New Mexico,NM,2009,,,,,,,,0.04,,,,
New Mexico,NM,2010,,,,,,,,0.13,,,,
New Mexico,NM,2011,,,,,,,,0.31,,,,
New Mexico,NM,2012,,,,,,,,0.45,,,,
New Mexico,NM,2013,,,,,,,,0.51,,,,
New Mexico,NM,2008-12,207.0,177.0,30.0,80.0,99.0,26.0,17.0,,,,0.78,0.74
New Mexico,NM,2009-01,229.0,194.0,35.0,,,,,,,,,0.75
New Mexico,NM,2009-02,251.0,211.0,40.0,,,,,,,,,0.75
New Mexico,NM,2009-03,273.0,228.0,45.0,,,,,,,,,0.76
New Mexico,NM,2009-04,295.0,245.0,50.0,,,,,,,,,0.76
New Mexico,NM,2009-05,317.0,262.0,55.0,,,,,,,,,0.77
New Mexico,NM,2009-06,339.0,279.0,60.0,,,,,,,,,0.78
New Mexico,NM,2009-07,361.0,296.0,65.0,,,,,,,,,0.78
New Mexico,NM,2009-08,383.0,313.0,70.0,,,,,,,,,0.79
New Mexico,NM,2009-09,405.0,330.0,75.0,,,,,,,,,0.79
New Mexico,NM,2009-10,427.0,347.0,80.0,,,,,,,,,0.8
New Mexico,NM,2009-11,449.0,364.0,85.0,,,,,,,,,0.81
New Mexico,NM,2009-12,478.0,386.0,92.0,238.0,221.0,81.0,52.0,,,,0.84,0.82
New Mexico,NM,2010-01,512.0,419.0,93.0,,,,,,,,,0.83
New Mexico,NM,2010-02,546.0,452.0,94.0,,,,,,,,,0.83
New Mexico,NM,2010-03,580.0,485.0,95.0,,,,,,,,,0.84
New Mexico,NM,2010-04,614.0,518.0,96.0,,,,,,,,,0.84
New Mexico,NM,2010-05,648.0,551.0,97.0,,,,,,,,,0.85
New Mexico,NM,2010-06,685.0,587.0,98.0,367.0,307.0,105.0,74.0,,145447.0,123212.0,0.86,0.85
New Mexico,NM,2010-07,734.0,628.0,105.0,,,,,,,,,0.85
New Mexico,NM,2010-08,783.0,669.0,112.0,,,,,,,,,0.86
New Mexico,NM,2010-09,832.0,710.0,119.0,,,,,,,,,0.86
New Mexico,NM,2010-10,881.0,751.0,126.0,,,,,,,,,0.86
New Mexico,NM,2010-11,930.0,792.0,133.0,,,,,,,,,0.87
New Mexico,NM,2010-12,980.0,836.0,144.0,522.0,440.0,155.0,119.0,,195588.0,152588.0,0.89,0.87
New Mexico,NM,2011-01,1025.0,863.0,162.0,514.0,448.0,182.0,103.0,,200717.0,157105.0,0.91,0.89
New Mexico,NM,2011-02,1082.0,917.0,165.0,576.0,488.0,177.0,126.0,,224614.0,172541.0,0.91,0.9
New Mexico,NM,2011-03,1127.0,946.0,181.0,594.0,514.0,178.0,126.0,,257514.0,205319.0,0.91,0.9
New Mexico,NM,2011-04,1186.0,995.0,191.0,618.0,550.0,200.0,131.0,,245277.0,201394.0,0.92,0.91
New Mexico,NM,2011-05,1309.0,1063.0,246.0,686.0,601.0,225.0,146.0,,244488.0,202538.0,0.92,0.92
New Mexico,NM,2011-06,1731.0,1384.0,347.0,846.0,858.0,284.0,169.0,,264350.0,212083.0,0.93,0.92
