InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1438757,72868,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/27,87.0,ROUTINE,False,True,CHLORINE,3.4000001,,7.1999998,True,True,False,False,True," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - operator testing frequency, log sheets maintained",61
1438757,72868,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/27,87.0,ROUTINE,True,True,CHLORINE,3.4000001,,7.1999998,True,True,True,True,True," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - operator testing frequency, log sheets maintained",62
1438822,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/27,84.0,ROUTINE,False,True,BROMINE,,9.8999996,7.8000002,True,True,False,False,True," Disinfectant Level - disinfectant free residual| other - flow meter: installation, accessibility, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",63
1438823,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2018/12/27,82.0,ROUTINE,False,True,BROMINE,,0.89999998,7.0,True,True,False,False,False," other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)| other - flow meter: installation, accessibility, operating, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",64
1439059,97064,COURTYARD BY MARRIOTT,100 S. 2ND ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/28,94.0,ROUTINE,True,True,CHLORINE,1.6,,7.5,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained| other - structures, decks, furnishings:  good repair, clean",65
1439073,83216,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/12/28,92.0,ROUTINE,False,True,CHLORINE,3.5999999,,7.8000002,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",66
1439073,83216,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/12/28,92.0,ROUTINE,True,True,CHLORINE,3.5999999,,7.8000002,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",67
1439074,83215,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,OTHER,2018/12/28,94.0,ROUTINE,False,True,CHLORINE,3.4000001,,7.8000002,True,True,True,False,True, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,68
1439522,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/01/02,88.0,FOLLOW-UP,False,False,CHLORINE,20.0,,8.8000002,True,True,True,False,False," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",69
1439522,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/01/02,88.0,FOLLOW-UP,True,False,CHLORINE,20.0,,8.8000002,True,True,True,True,True," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",70
1439523,78986,HOLIDAY INN,447 FARMINGTON AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/01/02,,OTHER,True,False,CHLORINE,2.0,,7.5999999,False,True,True,True,True," other - disinfectant combined residual| Enclosure - facility enclosure: adequate, self closing gate, good repair",71
1439691,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/28,95.0,FOLLOW-UP,False,True,BROMINE,,3.25,7.4000001,True,True,False,True,True," other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",72
1439691,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/28,95.0,FOLLOW-UP,True,True,BROMINE,,3.25,7.4000001,True,True,True,True,True," other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",73
1439692,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2018/12/28,92.0,FOLLOW-UP,False,True,BROMINE,,4.5,7.1999998,True,True,False,False,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",74
1439692,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2018/12/28,92.0,FOLLOW-UP,True,True,BROMINE,,4.5,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",75
1439693,64902,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2018/12/28,92.0,ROUTINE,False,True,CHLORINE,4.4000001,,7.5,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",76
1439693,64902,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2018/12/28,92.0,ROUTINE,True,True,CHLORINE,4.4000001,,7.5,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",77
1439694,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/12/28,95.0,ROUTINE,False,True,CHLORINE,1.4,,7.5,True,True,False,True,True," other - deck drainage, deck/drains, backwash wastewater disposal| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",78
1439694,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/12/28,95.0,ROUTINE,True,True,CHLORINE,1.4,,7.5,True,True,True,True,True," other - deck drainage, deck/drains, backwash wastewater disposal| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",79
1439696,64893,BAPTIST  MILESTONE THERAPY,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/12/28,98.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.1999998,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",80
1440040,105429,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/01/04,85.0,ROUTINE,False,True,BROMINE,,6.3000002,7.4000001,True,True,False,False,True," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",81
1440122,72869,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/04,95.0,FOLLOW-UP,True,True,CHLORINE,0.2,,,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained| other - bathing suits, towels, other items provided by facility: properly cleaned,stored",82
1440478,103302,TOWNEPLACE SUITES / FAIRFIELD INN & SUITES,10110 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/01/07,85.0,ROUTINE,False,True,CHLORINE,4.5,,7.5,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair",83
1440508,97812,HAMPTON INN & HOME2 SUITES,1150 FOREST BRIDGE RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/01/07,,OTHER,True,True,CHLORINE,2.2,,7.1999998,True,True,True,True,True, other - disinfectant combined residual,84
1440509,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/01/07,,OTHER,True,True,CHLORINE,4.4000001,,7.3000002,True,True,True,False,True, other - disinfectant combined residual| Disinfectant Level - disinfectant free residual,85
1440510,61441,YMCA NORTHEAST-LAP POOL,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/01/07,,OTHER,True,True,CHLORINE,2.0,,7.5999999,True,True,True,True,True, other - disinfectant combined residual,86
1440511,47281,YMCA NORTHEAST-FAMILY POOL,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/01/07,,OTHER,True,True,CHLORINE,1.8,,7.5,True,True,True,True,True, other - disinfectant combined residual,87
1440720,101516,HOMEWOOD SUITES,635 W MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/08,89.0,ROUTINE,False,True,CHLORINE,1.8,,7.5,True,True,True,True,True," other - disinfectant combined residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - temperature (heated facilities)| other - turover rate ~ hrs.(min.)",88
1440720,101516,HOMEWOOD SUITES,635 W MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/08,89.0,ROUTINE,True,True,CHLORINE,1.8,,7.5,True,True,True,True,True," other - disinfectant combined residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - temperature (heated facilities)| other - turover rate ~ hrs.(min.)",89
1441522,98992,FAIRFIELD INN AND SUITES,1220 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/01/10,,OTHER,True,True,BROMINE,,1.35,7.5,True,True,True,False,True, Disinfectant Level - disinfectant free residual,90
1441605,102919,HYATT REGENCY,311 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/10,93.0,ROUTINE,False,True,CHLORINE,2.2,,7.1999998,True,True,True,True,True," other - turover rate ~ hrs.(min.)| other - warning signs, facility regulations posted, conspicuous, good repair| other - operator testing frequency, log sheets maintained",91
1441605,102919,HYATT REGENCY,311 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/10,93.0,ROUTINE,True,True,CHLORINE,2.2,,7.1999998,True,True,True,True,True," other - turover rate ~ hrs.(min.)| other - warning signs, facility regulations posted, conspicuous, good repair| other - operator testing frequency, log sheets maintained",92
1441726,97623,DRURY INN & SUITES,9597 BROWNSBORO RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/01/09,98.0,ROUTINE,True,True,BROMINE,,4.0,7.3000002,True,True,True,True,True," other - flow meter: installation, accessibility, operating, good repair",93
1441727,97624,DRURY INN & SUITES,9597 BROWNSBORO RD,,LOUISVILLE,KY,40241,JEFFERSON,HOT TUB / SPA,2019/01/09,92.0,ROUTINE,False,True,BROMINE,,2.5,7.5,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",94
1441727,97624,DRURY INN & SUITES,9597 BROWNSBORO RD,,LOUISVILLE,KY,40241,JEFFERSON,HOT TUB / SPA,2019/01/09,92.0,ROUTINE,True,True,BROMINE,,2.5,7.5,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",95
1441729,98844,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/01/11,87.0,ROUTINE,False,True,CHLORINE,9.3999996,,7.8000002,True,True,False,True,True," other - disinfectant combined residual| other - temperature (heated facilities)| other - operator testing frequency, log sheets maintained| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",96
1441729,98844,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/01/11,87.0,ROUTINE,True,True,CHLORINE,9.3999996,,7.8000002,True,True,True,True,True," other - disinfectant combined residual| other - temperature (heated facilities)| other - operator testing frequency, log sheets maintained| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",97
1441734,29469,YMCA SOUTHEAST,5930 SIX MILE LANE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/01/11,,OTHER,True,True,CHLORINE,2.0,,7.0,True,True,True,True,False, pH Balance - ph(7.2-7.8),98
1442393,29311,ROYAL AMBASSADOR,1602 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/01/15,,OTHER,True,True,BROMINE,,2.25,7.3000002,True,True,True,True,True," other - operator testing frequency, log sheets maintained",99
1442394,106641,EMBASSY SUITES,501 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/15,98.0,ROUTINE,True,True,CHLORINE,1.4,,7.4000001,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",100
1442395,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/01/15,,OTHER,True,True,BROMINE,,3.5999999,7.0,True,True,True,False,False," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - temperature (heated facilities)| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",101
