ObjectId,Permit_Number,Application_Type,Effective_Date,Expiration_Date,Application_Status,Project_Name,Permit_Type,Applicant,Street_Address,City,Zip,ID
527,C-0290-1003,APCDCONS,2008-12-31 00:00:00,2009-12-31 00:00:00,Void,RAP recycler equipment,FEDOOP,Louisville Paving Co Avoca Asphalt Plant,12901 AVOCA RD,LOUISVILLE,40223-0000,666
528,C-0290-1004,APCDCONS,2010-07-08 00:00:00,2011-07-31 00:00:00,Void,Dual fuel drum burner,FEDOOP,Louisville Paving Co Avoca Asphalt Plant,12901 AVOCA RD,LOUISVILLE,40223-0000,667
529,C-0126-1004,APCDCONS,2011-05-13 00:00:00,2012-05-31 00:00:00,Void,Baghouse replacement for North Bin silo,TITLE V,LG&E Cane Run Station,5252 CANE RUN RD,LOUISVILLE,40216-0000,668
530,C-0912-1000,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Wet/dry Stoddard/water,FEDOOPSE,KRISH BROS. DBA COIT SERVICES,2730 CRITTENDEN DR,LOUISVILLE,40209-0000,669
531,C-1789-1000,APCDCONS,,,Void,"Generators, Boilers, Cooling Towers",MINOR,NORTON AUDUBON HOSPITAL,1 AUDUBON PLAZA DR,LOUISVILLE,40217-0000,670
532,C-1006-1000,APCDCONS,2008-07-31 00:00:00,2009-07-31 00:00:00,Void,Spray Booth,FEDOOPSE,"Auto/Truck & Fiberglass of Louisville, Inc.",1201 HODEL RD,WATTERSON PARK,40213-0000,671
533,C-1173-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,Rrotogravure Printing Press,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,672
534,C-1173-1001,APCDCONS,2007-10-30 00:00:00,2008-10-30 00:00:00,Void,Mixer,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,673
535,C-1173-1002,APCDCONS,2007-10-30 00:00:00,2008-10-30 00:00:00,Void,Dust collectors,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,674
536,C-1173-1003,APCDCONS,2011-03-04 00:00:00,2012-03-31 00:00:00,Void,Two Printing Lines,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,675
537,C-0015-1000,APCDCONS,2012-07-03 00:00:00,2013-07-31 00:00:00,Void,RTO,TITLE V,"LLFlex, LLC",1225 W BURNETT AVE,LOUISVILLE,40210-0000,676
538,C-1553-1032,APCDCONS,,,Void,"Cooling towers, existing equipment found on inspec",FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,677
539,C-1553-1033,APCDCONS,2013-10-02 00:00:00,2014-10-31 00:00:00,Void,miscellaneous metal parts surface coating,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,678
540,C-0186-1005,APCDCONS,,,Void,ink jet printers,TITLE V,Reynolds Consumer Products LLC-Louisville Foil Plt,2827 HALE AVE,LOUISVILLE,40211-0000,412
541,C-0186-1007,APCDCONS,,,Void,Ink Jet printers,TITLE V,Reynolds Consumer Products LLC-Louisville Foil Plt,2827 HALE AVE,LOUISVILLE,40211-0000,455
542,C-0036-1001,APCDCONS,2015-02-10 00:00:00,2016-02-29 00:00:00,Void,Belt calciner,TITLE V,Clariant Corporation - West Plant,1227 S 12TH ST,LOUISVILLE,40210-0000,679
543,C-0036-1002,APCDCONS,2016-01-06 00:00:00,2017-01-31 00:00:00,Void,Process 203-W70,TITLE V,Clariant Corporation - West Plant,1227 S 12TH ST,LOUISVILLE,40210-0000,680
544,C-1668-1000,APCDCONS,2015-07-13 10:29:00,2016-07-31 00:00:00,Open,Polyethelyne Extruder,FEDOOP,Sealed Air Corporation,7665 NATIONAL TPKE,LOUISVILLE,40214-0000,681
545,C-0186-1002,APCDCONS,,,Void,Natural Gas boilers,TITLE V,Reynolds Consumer Products LLC-Louisville Foil Plt,2827 HALE AVE,LOUISVILLE,40211-0000,682
546,C-0145-1000,APCDCONS,2019-06-11 00:00:00,2020-06-30 00:00:00,Open,crusher and conveyors in mine,FEDOOPSE,"ROGERS GROUP, INC.",13400 OLD HENRY RD,LOUISVILLE,40223-0000,683
547,C-1553-1039,APCDCONS,,,Open,two ink jet printers U4,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,684
548,C-0243-1003,APCDCONS,2018-12-14 13:09:00,2019-12-31 00:00:00,Open,Grain elevator,FEDOOP,"Heaven Hill Distilleries, Inc.",1701 W BRECKINRIDGE ST,LOUISVILLE,40210-0000,685
549,C-0870-1021,APCDCONS,,,Open,2.05 mmBtu/hr eclipse boiler,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,686
550,C-1248-1000,APCDCONS,2019-06-11 00:00:00,2020-06-30 00:00:00,Open,Natural Gas Compressor,TITLE V,LG&E Zorn Station,3001 RIVER RD,LOUISVILLE,40207-0000,687
551,C-1849-1000,APCDCONS,2019-02-25 10:14:00,2020-02-29 00:00:00,Open,Expansion,MINOR,"Eurofins MWG Operon, Inc.",12701 PLANTSIDE DR,LOUISVILLE,40299-0000,688
552,C-1553-1038,APCDCONS,,,Open,emergency generator temp exempt,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,689
553,C-0631-1001,APCDCONS,2019-03-19 10:11:00,2020-03-31 00:00:00,Open,Tanks 19-21 and 26,FEDOOPSE,"SUPERIOR SOLVENTS & CHEMICALS, INC.",4211 BRAMERS LN,LOUISVILLE,40216-0000,690
554,C-0283-1005,APCDCONS,2019-04-03 00:00:00,2020-04-30 00:00:00,Open,new vacuum pump,TITLE V,Zeon Chemicals L.P.,4100 BELLS LN,LOUISVILLE,40211-0000,691
555,C-1847-1002,APCDCONS,2019-02-18 08:40:00,2020-02-28 00:00:00,Open,two presses,FEDOOPSE,"Koroseal Interior Products, LLC",7929 NATIONAL TPKE,LOUISVILLE,40214-0000,692
556,C-0283-1006,APCDCONS,2019-06-14 11:44:00,2020-06-30 00:00:00,Open,MBF Tank,TITLE V,Zeon Chemicals L.P.,4100 BELLS LN,LOUISVILLE,40211-0000,693
557,C-1582-1003,APCDCONS,,,Open,new press,FEDOOPSE,PRINT FULFILLMENT SERVICES,2929 MAGAZINE ST,LOUISVILLE,40211-0000,694
558,C-0870-1022,APCDCONS,,,Open,r&d 3-d PRINTER,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,695
559,C-0870-1023,APCDCONS,2019-06-11 11:58:00,2020-06-30 00:00:00,Open,Global Front Load Dryer,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,696
560,C-0187-1008,APCDCONS,,,Open,Paste process LX21,TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,697
561,C-1553-1040,APCDCONS,,,Open,7 spray guns,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,698
562,C-0989-1000,APCDCONS,,,Open,Boiler - IA,TITLE V,"Sam Meyers, Inc.",3400 BASHFORD AVENUE CT,WEST BUECHEL,40218-0000,699
563,C-0028-1005,APCDCONS,,,Open,"Methanol Vaporizer (EU U7, EP E362)",TITLE V,"Hexion, Inc.",6200 CAMP GROUND RD,LOUISVILLE,40216-0000,700
564,C-0601-1000,APCDCONS,2019-05-28 09:42:00,2020-05-31 00:00:00,Open,new press,FEDOOPSE,"STRONGHAVEN, INC. dba PACKAGING UNLIMITED",1121 W KENTUCKY ST,LOUISVILLE,40210-0000,701
565,C-1701-1000,APCDCONS,2009-01-31 00:00:00,2010-01-31 00:00:00,Open,Body Shop,REGISTERED,,2633 ROCKFORD LN,SHIVELY,40216-0000,702
566,C-0493-1000,APCDCONS,2016-08-16 14:52:00,2017-08-31 00:00:00,Void,diesel engines for welding,FEDOOPSE,U.S. ARMY CORPS OF ENGRS. REPA,2605 SHIPPINGPORT DR,LOUISVILLE,40212-0000,413
567,C-0187-1003,APCDCONS,2017-08-07 00:00:00,2018-08-31 00:00:00,Void,Bin Fill2 replacement and other IA equipment and r,TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,414
568,C-1639-1001,APCDCONS,2018-05-24 11:12:00,2019-05-31 00:00:00,Open,Robotic Grinding Station,FEDOOPSE,MISA METAL FABRICATING INC.,7101 INTERNATIONAL DR,LOUISVILLE,40258-0000,415
569,C-1662-1000,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Car crusher and torches,MINOR,INDUSTRIAL SERVICES OF AMERICA,7100 GRADE LN,LOUISVILLE,40213-0000,416
570,C-1662-1001,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Parts washers,MINOR,INDUSTRIAL SERVICES OF AMERICA,7100 GRADE LN,LOUISVILLE,40213-0000,417
571,C-1662-1002,APCDCONS,2008-07-09 00:00:00,2009-07-31 00:00:00,Void,Shredder and conveyor system,MINOR,INDUSTRIAL SERVICES OF AMERICA,7100 GRADE LN,LOUISVILLE,40213-0000,418
572,C-0838-1006,APCDCONS,2017-06-16 14:55:00,2018-06-30 00:00:00,Void,New Ward rotary printer/die cutter,FEDOOPSE,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,419
573,C-0244-1001,APCDCONS,2018-09-07 14:16:00,2018-09-30 14:16:00,Void,Boiler Conversion from Coal to NG,TITLE V,Brown-Forman Corporation (Brown-Forman Distillery),2921 DIXIE HWY,SHIVELY,40216-0000,420
574,C-0060-1057,APCDCONS,2019-04-03 07:43:00,2020-04-30 00:00:00,Open,CKD process,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,421
575,C-0011-1014,APCDCONS,2019-02-27 09:28:00,2020-02-28 00:00:00,Open,Replacement of #5 Crumb Tank,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,422
576,C-0126-1010,APCDCONS,2016-10-25 11:02:00,2017-10-31 00:00:00,Void,4 engines,TITLE V,LG&E Cane Run Station,5252 CANE RUN RD,LOUISVILLE,40216-0000,423
577,C-0532-1001,APCDCONS,2018-06-29 00:00:00,2019-06-29 00:00:00,Open,SBR Unit Tank Addition,TITLE V,Waste Management of KY (Outer Loop R&DF),2673 OUTER LOOP,LOUISVILLE,40219-0000,424
578,C-1258-1000,APCDCONS,2007-10-31 00:00:00,2008-10-31 00:00:00,Void,Fiber Mat Line,MINOR,LOUISVILLE BEDDING COMPANY,10400 BUNSEN WAY,JEFFERSONTOWN,40299-0000,425
579,C-0034-1001,APCDCONS,2011-03-31 00:00:00,2012-03-31 00:00:00,Void,tank fabrication,TITLE V,"Caldwell Tanks, Inc.",4000 TOWER RD,LOUISVILLE,40219-0000,426
580,C-1568-1006,APCDCONS,2013-09-10 00:00:00,2014-09-30 00:00:00,Void,2 small edge grinders,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,427
581,C-1568-1008,APCDCONS,2015-10-30 09:57:00,2016-10-31 00:00:00,Void,Revise PM limits for 2006 construction,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,428
582,C-0185-1002,APCDCONS,,,Void,K6 Reactor System,TITLE V,ALLNEX USA INC.,4730 CRITTENDEN DR,LOUISVILLE,40209-0000,429
583,C-0631-1000,APCDCONS,2014-10-10 00:00:00,,Void,"Storage, Blending Tanks, Tank/Tote Dryer",FEDOOPSE,"SUPERIOR SOLVENTS & CHEMICALS, INC.",4211 BRAMERS LN,LOUISVILLE,40216-0000,430
584,C-0011-1019,APCDCONS,,,Open,Generator,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,456
585,C-0034-1000,APCDCONS,2013-05-03 00:00:00,2014-05-31 00:00:00,Void,"tank fabrication,",TITLE V,"Caldwell Tanks, Inc.",4000 TOWER RD,LOUISVILLE,40219-0000,431
586,C-1048-1000,APCDCONS,2007-10-30 00:00:00,2008-10-30 00:00:00,Void,Spray Booth,MINOR,COMMONWEALTH SIGN,1824 BERRY BLVD,LOUISVILLE,40215-0000,432
587,C-1754-1000,APCDCONS,2011-03-28 00:00:00,2012-03-31 00:00:00,Void,Spray Paint Booth,MINOR,MARMON-HERRINGTON CO.,13001 MAGISTERIAL DR,LOUISVILLE,40223-0000,457
588,C-0322-1001,APCDCONS,2007-03-31 00:00:00,2008-03-31 00:00:00,Void,Roll coating line,FEDOOP,"Component Finishing Unlimited, Inc.",3138 DEL PARK TER,LOUISVILLE,40211-0000,433
589,C-1760-1000,APCDCONS,,,Void,Chemical Blending,MINOR,"BLUEGRASS KESCO, INC.",1101 INDUSTRIAL BLVD,LOUISVILLE,40219-0000,458
590,C-1646-1001,APCDCONS,2007-12-31 00:00:00,2008-12-31 00:00:00,Void,Parts Washer,MINOR,HARLAND CLARKE,1910 CAMPUS PL,JEFFERSONTOWN,40299-0000,459
591,C-1386-1000,APCDCONS,2005-10-21 00:00:00,2006-10-31 00:00:00,Void,One (1) magnaflux unit and one (1) sonaflux,MINOR,"REPUBLIC INDUSTRIES, INC.",3000 W BROADWAY,LOUISVILLE,40211-0000,460
592,C-1386-1001,APCDCONS,2010-02-15 00:00:00,2011-02-28 00:00:00,Void,Paint booth for miscellaneous metal parts,MINOR,"REPUBLIC INDUSTRIES, INC.",3000 W BROADWAY,LOUISVILLE,40211-0000,461
593,C-1829-1000,APCDCONS,,,Void,,MINOR,SIX SIGMA,11901 CAPITAL WAY,JEFFERSONTOWN,40299-0000,462
594,C-1264-1012,APCDCONS,2016-09-06 08:53:00,2016-09-30 08:53:00,Void,"EU U-003, EP E-003A-C",FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,463
595,C-0036-1004,APCDCONS,2016-11-28 00:00:00,2017-11-30 00:00:00,Void,203-W23 Modification,TITLE V,Clariant Corporation - West Plant,1227 S 12TH ST,LOUISVILLE,40210-0000,464
596,C-1716-1000,APCDCONS,2009-09-30 00:00:00,2010-09-30 00:00:00,Void,Propane Torch Cutting,MINOR,INDUSTRIAL SERVICES OF AMERICA,3409 CAMP GROUND RD,LOUISVILLE,40211-0000,465
597,C-0233-1000,APCDCONS,2008-08-31 00:00:00,2009-08-31 00:00:00,Void,lift manufacturer,FEDOOPSE,CHALLENGER LIFTS,200 CABEL ST,LOUISVILLE,40206-0000,466
598,C-0869-1000,APCDCONS,2011-08-03 00:00:00,2012-08-31 00:00:00,Void,Two (2) natural gas fired boilers,MINOR,NORTON WOMEN'S & CHILDREN'S HOSPITAL,4001 DUTCHMANS LN,ST MATTHEWS,40207-0000,467
599,C-0869-1002,APCDCONS,2011-08-03 00:00:00,2012-08-31 00:00:00,Void,Two (2) cooling towers,MINOR,NORTON WOMEN'S & CHILDREN'S HOSPITAL,4001 DUTCHMANS LN,ST MATTHEWS,40207-0000,468
600,C-0923-1001,APCDCONS,2011-03-04 00:00:00,2012-03-31 00:00:00,Void,Five (5) dry cleaning dryers,MINOR,HIGHLAND CLEANERS,2455 BARDSTOWN RD,LOUISVILLE,40205-0000,469
601,C-1556-1001,APCDCONS,2005-10-15 00:00:00,2006-10-31 00:00:00,Void,One (1) printing process,MINOR,BLUEGRASS PACKAGING INDUSTRIES,3651 COLLINS LN,LOUISVILLE,40245-0000,470
602,C-1556-1003,APCDCONS,2005-10-15 00:00:00,2006-10-31 00:00:00,Void,"dry blending, mixing, storage and packaging",MINOR,BLUEGRASS PACKAGING INDUSTRIES,3651 COLLINS LN,LOUISVILLE,40245-0000,471
603,C-1556-1004,APCDCONS,2005-10-15 00:00:00,2006-10-31 00:00:00,Void,One (1) PVC pipe modification process,MINOR,BLUEGRASS PACKAGING INDUSTRIES,3651 COLLINS LN,LOUISVILLE,40245-0000,472
604,C-1564-1000,APCDCONS,2006-08-31 00:00:00,2007-08-31 00:00:00,Void,Railcar unloading of Portland cement and other,MINOR,LAFARGE NORTH AMERICA,1310 W KENTUCKY ST,LOUISVILLE,40210-0000,473
605,C-1564-1001,APCDCONS,2006-08-31 00:00:00,2007-08-31 00:00:00,Void,truck load-out facility,MINOR,LAFARGE NORTH AMERICA,1310 W KENTUCKY ST,LOUISVILLE,40210-0000,474
606,C-0149-1004,APCDCONS,2016-07-01 00:00:00,,Open,Emergency generator,FEDOOP,Metropolitan Sewer District,4522 ALGONQUIN PKY,LOUISVILLE,40211-0000,475
607,C-0870-1016,APCDCONS,,,Void,pretratment ovens,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,476
608,C-0127-1007,APCDCONS,,,Void,Natural Gas Generator,TITLE V,LG&E Mill Creek Station,14660 DIXIE HWY,LOUISVILLE,40272-0000,477
609,C-0465-1000,APCDCONS,2008-08-31 00:00:00,2009-08-31 00:00:00,Void,Storage Tanks,FEDOOPSE,UNIVERSAL MINERALS KENTUCKY INC.,8250 PORT RD,LOUISVILLE,40258-0000,478
610,C-0465-1003,APCDCONS,2008-08-31 00:00:00,2009-08-31 00:00:00,Void,Truck Load-Out,FEDOOPSE,UNIVERSAL MINERALS KENTUCKY INC.,8250 PORT RD,LOUISVILLE,40258-0000,479
611,C-1562-1002,APCDCONS,2010-08-12 00:00:00,2011-08-31 00:00:00,Void,Sakuri UV Coater,FEDOOPSE,CORAL GRAPHIC SERVICES OF KY,4700 COMMERCE CROSSINGS DR,LOUISVILLE,40229-0000,480
612,C-0226-1000,APCDCONS,2011-03-18 00:00:00,2012-03-31 00:00:00,Void,"Shot blast, dust collector, boiler, burnoff ovens",FEDOOP,DAFCO INC.,6761 CANE RUN RD,LOUISVILLE,40258-0000,481
613,C-0082-1001,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Void,Silo and Railcar Loading,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,482
614,C-0082-1002,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Void,Bin Vent Filter & Fabric Filter,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,483
615,C-0082-1003,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Void,Vacuum System around pellet railcar loading,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,484
616,C-0082-1004,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Void,Fabric Filter Pellet Railcar Vacuum System,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,485
617,C-0082-1005,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Void,Vacuum Blower,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,486
618,C-0082-1006,APCDCONS,2008-01-31 00:00:00,2009-01-31 00:00:00,Void,Synthetic Minor,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,487
619,C-0082-1010,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Duct Collectors for Silos,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,488
620,C-0082-1011,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Railcar Loading,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,489
621,C-0082-1012,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Dust Collector,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,490
622,C-1646-1000,APCDCONS,2007-12-31 00:00:00,2008-12-30 00:00:00,Void,Lithography press,MINOR,HARLAND CLARKE,1910 CAMPUS PL,JEFFERSONTOWN,40299-0000,491
623,C-0220-1001,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,"Vacuum Truck, Gasoline Terminal",FEDOOP,"Thorntons, Inc.",7800 CANE RUN RD,LOUISVILLE,40258-0000,492
624,C-0220-1002,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,"Carbon Adsorber, Gasoline Terminal",FEDOOP,"Thorntons, Inc.",7800 CANE RUN RD,LOUISVILLE,40258-0000,493
625,C-0481-1001,APCDCONS,2010-05-31 00:00:00,2011-05-31 00:00:00,Void,One (1) paint booth for steel tanks paint coating,FEDOOP,SERVICE WELDING & MACHINE CO.,175 N WENZEL ST,LOUISVILLE,40206-0000,494
626,C-0060-1033,APCDCONS,2005-06-30 00:00:00,2006-06-30 00:00:00,Open,Fly Ash Silo (K-360) with dust collector (K-392),TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,495
627,C-0060-1034,APCDCONS,2005-06-30 00:00:00,2006-06-30 00:00:00,Open,One (1) Fabric Filter Dust Collector (K-392),TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,496
628,C-0060-1037,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Two (2) dust collectors,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,497
629,C-0060-1046,APCDCONS,2014-01-15 00:00:00,2015-01-31 00:00:00,Open,Replacing South load spout (K1485),TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,498
630,C-0060-1047,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) bag collector,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,499
631,C-0469-1000,APCDCONS,2009-10-07 00:00:00,2010-10-31 00:00:00,Void,auto body shop,MINOR,OXMOOR AUTO INC,8107 SHELBYVILLE RD,LYNDON,40222-0000,500
632,C-0028-1001,APCDCONS,,,Deleted,BACT and Revision 362-07-C,TITLE V,MOMENTIVE SPECIALTY CHEMICALS,6200 CAMP GROUND RD,LOUISVILLE,40216-0000,501
633,C-0187-1000,APCDCONS,,,Void,U22 feeder station E-237 & 3 R&D booths,TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,502
634,C-0322-1002,APCDCONS,2007-03-31 00:00:00,2008-03-31 00:00:00,Void,Spray coating line,FEDOOP,"Component Finishing Unlimited, Inc.",3138 DEL PARK TER,LOUISVILLE,40211-0000,434
635,C-0322-1003,APCDCONS,2008-02-26 00:00:00,2009-02-28 00:00:00,Void,Col-Met paint booth,FEDOOP,"Component Finishing Unlimited, Inc.",3138 DEL PARK TER,LOUISVILLE,40211-0000,435
636,C-0322-1004,APCDCONS,2008-12-31 00:00:00,2009-12-31 00:00:00,Void,Col-Met off-line paint booth,FEDOOP,"Component Finishing Unlimited, Inc.",3138 DEL PARK TER,LOUISVILLE,40211-0000,436
637,C-0002-1000,APCDCONS,2011-05-31 00:00:00,2012-05-31 00:00:00,Void,Wheelabrator Baghouse,TITLE V,Industrial Container Services,405 INDUSTRY RD,LOUISVILLE,40208-0000,437
638,C-0283-1000,APCDCONS,2013-11-13 00:00:00,2014-11-30 00:00:00,Void,VOC Storage Tank,TITLE V,Zeon Chemicals L.P.,4100 BELLS LN,LOUISVILLE,40211-0000,438
639,C-1490-1000,APCDCONS,2009-12-31 00:00:00,2010-12-31 00:00:00,Void,paint booth,MINOR,INDUSTRIAL DISPOSAL COMPANY,1423 S JACKSON ST,LOUISVILLE,40208-0000,439
640,C-1306-1000,APCDCONS,2007-10-31 00:00:00,2008-10-31 00:00:00,Void,Dust Technology filtered bag vacuum collector,MINOR,DIAL ONE CUSTOM WORKSHOP,4646 ILLINOIS AVE,LOUISVILLE,40213-0000,440
641,C-0592-1000,APCDCONS,2009-09-23 00:00:00,2010-09-30 00:00:00,Void,One (1) paper scrap collection system,MINOR,DECO PAPER PRODUCTS,4004 COLLINS LN,LOUISVILLE,40245-0000,441
642,C-0592-1001,APCDCONS,2009-10-15 00:00:00,2010-10-31 00:00:00,Void,One (1) flexographic printing press,MINOR,DECO PAPER PRODUCTS,4004 COLLINS LN,LOUISVILLE,40245-0000,442
643,C-1293-1000,APCDCONS,2009-11-30 00:00:00,2010-11-30 00:00:00,Void,concrete batch plant,FEDOOPSE,"ERNST KENTUCKY, LLC - DOWNTOWN PLANT",4121 ALGONQUIN PKY,LOUISVILLE,40211-0000,443
644,C-0265-1000,APCDCONS,,,Void,Aluminum CNC router,MINOR,UNIVERSAL WOODS INC,2600 GRASSLAND DR,JEFFERSONTOWN,40299-0000,444
645,C-0500-1001,APCDCONS,2007-08-21 00:00:00,2008-08-31 00:00:00,Void,Premier Pneu. baghouse,MINOR,SUN OPTA FOOD INGREDIENTS,1401 LOCUST ST,LOUISVILLE,40206-0000,445
646,C-1520-1000,APCDCONS,2009-12-16 00:00:00,2010-12-31 00:00:00,Void,washer with a capacity of 450 lb/load,MINOR,CINTAS CORPORATION,3916 OAKLAWN DR,LOUISVILLE,40219-0000,446
647,C-1520-1001,APCDCONS,2009-12-16 00:00:00,2014-09-30 00:00:00,Void,"boiler with a rated heat input of 4.49 MM BTU/hr,",MINOR,CINTAS CORPORATION,3916 OAKLAWN DR,LOUISVILLE,40219-0000,447
648,C-1520-1002,APCDCONS,,,Void,170 lb dryer,MINOR,CINTAS CORPORATION,3916 OAKLAWN DR,LOUISVILLE,40219-0000,448
649,C-1466-1000,APCDCONS,2008-02-29 00:00:00,2009-02-28 00:00:00,Void,"Print Machines, Cleaning Station & Coolair Exhaust",MINOR,nth/works- Preston Hwy,4701 ALLMOND AVE,LOUISVILLE,40209-0000,449
650,C-1466-1001,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,Two ultra violet ink printing lines,MINOR,nth/works- Preston Hwy,4701 ALLMOND AVE,LOUISVILLE,40209-0000,450
651,C-1466-1002,APCDCONS,,,Void,"Parts Washer, DM#30216",MINOR,nth/works- Preston Hwy,4701 ALLMOND AVE,LOUISVILLE,40209-0000,451
652,C-0460-1000,APCDCONS,2008-09-30 00:00:00,2009-09-30 00:00:00,Void,formica countertop manufacturer,FEDOOPSE,CARDINAL KITCHENS INC.,230 HIAWATHA AVE,LOUISVILLE,40209-0000,605
653,C-0116-1000,APCDCONS,,,Void,Silo and Dust Collector,MINOR,KREBS,4000 CRITTENDEN DR,LOUISVILLE,40209-0000,606
654,C-1825-1000,APCDCONS,,,Void,,MINOR,HOLLANDER SLEEP PRODUCTS,2109 CARTON DR,JEFFERSONTOWN,40299-0000,607
655,C-1667-1000,APCDCONS,2008-06-30 00:00:00,2009-06-30 00:00:00,Void,Coating operation,MINOR,"KC MECHANICAL GROUP, INC.",1906 NEW MAIN ST,LOUISVILLE,40206-0000,608
656,C-1042-1000,APCDCONS,2009-10-07 00:00:00,2010-10-31 00:00:00,Void,Misc metal coating operation,MINOR,"SWOPE AUTO COMPANY, LLC",6770 DIXIE HWY,LOUISVILLE,40258-0000,609
