Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10001,Southeast Health Medical Center,Dothan,1108 Ross Clark Circle,1,36301,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,16,64599.5,11520.0625,9752.1875
10001,Southeast Health Medical Center,Dothan,1108 Ross Clark Circle,1,36301,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,27,127061.14815,30972.259259,28799.666667
10001,Southeast Health Medical Center,Dothan,1108 Ross Clark Circle,1,36301,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,12,81477.25,15905.416667,14748.083333
10001,Southeast Health Medical Center,Dothan,1108 Ross Clark Circle,1,36301,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,12,144977.58333,30056.833333,27696.166667
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",39,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,19,17440.631579,7726.7368421,5955.4210526
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,11,24859.272727,12264.181818,10947.181818
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,19,17963.578947,6944.8947368,5038.2631579
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,12,16242.5,6773.4166667,3712.5
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,11,21143.545455,10869.818182,8548.4545455
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,122,31348.631148,15454.032787,12439.721311
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,16,15501.5,8397.6875,6993.6875
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,23,23495.478261,9240.0434783,6770.9130435
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,36,16912.777778,7639.4166667,6092.8333333
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,21,14041.809524,6242.7142857,4761.9047619
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,41,25752.731707,8873.7073171,7307.9268293
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,31,14620.322581,6452.7741935,4225.8709677
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,24,106981.125,43295.458333,39960.458333
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,19,42769.421053,22446.631579,15689.631579
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,11,31233.181818,16309.363636,15273.363636
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",253,OTHER VASCULAR PROCEDURES WITH CC,15,51115.6,16947.933333,15300.2
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",16,22739.9375,10558.5,8725.0625
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,58,21542.689655,9160.5689655,7414.0862069
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,11,15044.090909,5432.5454545,3848.4545455
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,13,69166.307692,32356.461538,30864.692308
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,13,34392.384615,12207.615385,10743.769231
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,41,16421.609756,7029.4146341,5189.0
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",389,GASTROINTESTINAL OBSTRUCTION WITH CC,17,11916.764706,5911.7647059,4461.5882353
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",31,12638.032258,5853.6451613,3772.8064516
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,79,27227.658228,12189.265823,10321.607595
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,31,26908.774194,13248.548387,11602.096774
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,20,30282.85,13840.65,12257.1
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",603,CELLULITIS WITHOUT MCC,21,14465.761905,6849.047619,3990.6666667
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",638,DIABETES WITH CC,11,12550.090909,6386.5454545,4745.4545455
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",11,12167.636364,6028.8181818,3821.3636364
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,32,20353.125,9661.65625,8345.21875
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,24,11689.083333,6080.125,4440.5
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,18,15129.944444,7720.7222222,6563.4444444
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,38,13624.0,5803.0263158,4360.8421053
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,13,42476.692308,28348.384615,25248.923077
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,91,27790.813187,13011.285714,10449.10989
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,11,20333.727273,8790.6363636,4782.0
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",885,PSYCHOSES,40,12674.275,9113.425,6659.75
10005,Marshall Medical Centers South Campus,Boaz,2505 U S Highway 431 North,1,35957,AL,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,14,15468.642857,9955.5,8545.6428571
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",38,EXTRACRANIAL PROCEDURES WITH CC,17,65978.882353,10805.764706,9170.1764706
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",39,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,13,56976.307692,7950.9230769,4791.0769231
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,61,50530.409836,12148.57377,10456.196721
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,61,30423.131148,6806.1147541,5122.1311475
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,29,26286.482759,5464.5517241,3804.0689655
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,16,22398.1875,8060.5625,6504.5625
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,12,21742.25,6354.9166667,5075.0
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,15,43952.133333,11375.466667,9826.4666667
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,21,48876.571429,10374.428571,8263.2380952
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,271,58923.383764,13588.147601,11420.837638
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,26,31058.307692,8817.8461538,6580.5769231
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",180,RESPIRATORY NEOPLASMS WITH MCC,14,60519.285714,11677.928571,10019.428571
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,62,34501.032258,8266.7580645,6812.0322581
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,20,34231.85,7544.05,6222.4
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,11,29144.090909,6189.0909091,4282.0909091
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,42,32052.595238,8611.2857143,6807.8571429
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,17,181349.35294,42795.352941,37255.529412
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,30,82378.8,18220.7,16311.866667
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,12,236945.66667,55769.916667,44549.083333
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITH MCC,15,262681.73333,53194.066667,41961.266667
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCC,13,163940.76923,33574.461538,31221.615385
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,15,73905.066667,18618.0,13516.933333
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,33,119667.0,20573.969697,18420.909091
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,59,79798.542373,12792.59322,10705.661017
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,26,105362.11538,21345.730769,19711.0
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,25,89031.16,17229.44,15500.48
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,17,165232.41176,35837.117647,33908.058824
10006,North Alabama Medical Center,Florence,1701 Veterans Drive,1,35630,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",40,45536.25,10436.375,8578.75
