X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13228334.7665,4313191.8313,755,a5be4ce9-c55c-47f2-8b6d-1a4fcb699b86,No Damage,Utility Misc Structure
-13228315.5304,4313193.6982,756,e0dc9b29-d82b-41c8-bd60-5aafbe210ea3,Affected (1-9%),Single Family Residence Multi Story
-13237078.0147,4363542.6995,757,d9460e44-e3ca-403c-b822-16d73b4f8bf5,No Damage,Single Family Residence Single Story
-13237058.087,4363528.5908,758,fa9798f7-df28-407d-a8f3-2114cd23e936,Affected (1-9%),Utility Misc Structure
-13230876.9953,4313129.3699,759,d4e67e23-ef95-48fa-a833-63d7ab594031,No Damage,Utility Misc Structure
-13230858.8495,4313089.1914,760,cc367153-06f8-46ee-a76c-0f7b8133b349,Minor (10-25%),Single Family Residence Multi Story
-13237132.4361732,4363600.41472946,761,85804711-bd38-44cc-a4bd-3e3c5b0dad66,Affected (1-9%),Single Family Residence Multi Story
-13237152.599,4363617.7953,762,66f3c700-cbe4-46d5-943f-fea34ef52688,Affected (1-9%),Single Family Residence Single Story
-13237142.3242,4363625.3384,763,9a8b7deb-0d62-493a-9fc5-c3a01bd00ee9,Affected (1-9%),Single Family Residence Single Story
-13236665.61886,4361561.63057925,764,7808b420-5608-46dc-a486-6ed2597d63ca,No Damage,Utility Misc Structure
-13236619.9186623,4361559.86481094,765,fc8cbc57-0fc1-4d21-86f1-154c3bb10771,No Damage,Utility Misc Structure
-13236644.4539167,4361590.40839331,766,47cf7b26-3487-4d9a-b0eb-9314380d41c2,No Damage,Single Family Residence Single Story
-13236661.2736,4361648.1388,767,78908bc0-7efb-4d94-8475-d8bfac7ddd1d,No Damage,Single Family Residence Single Story
-13236625.6685,4361650.9816,768,67506705-7017-4c4c-9a37-cfa7146260f3,No Damage,Utility Misc Structure
-13236588.59,4361691.1039,769,da91b7d4-b6bf-424d-8ca1-fa95e9d59c7f,No Damage,Mobile Home Double Wide
-13237035.4747,4363501.9884,770,aadd6d59-6f2a-4174-9d6c-67b3ed9d91d5,No Damage,Single Family Residence Multi Story
-13236990.1339,4363529.0899,771,9bf69e11-2eb0-4439-9fea-73a910226de2,No Damage,Single Family Residence Single Story
-13237114.8653393,4363567.67215895,772,616fccc5-ad44-4593-be8a-360a2e59dbad,Affected (1-9%),Single Family Residence Single Story
-13237116.7456732,4363585.39875002,773,512218c2-43b4-43c4-9366-23358e75510e,Affected (1-9%),Utility Misc Structure
-13237192.9309879,4363599.92651697,774,70cc4bbc-b11e-4f0e-b5b5-7536aa635148,Affected (1-9%),Utility Misc Structure
-13237181.041417,4363582.92575446,775,76d7aa05-928a-442b-9a25-a2213a9c61b8,Affected (1-9%),Single Family Residence Single Story
-13256166.1752,4330187.3512,776,cbd386a2-6ca1-44a1-885a-c2a61e18c075,Affected (1-9%),Single Family Residence Single Story
-13256187.1958,4330216.4864,777,b38d174b-a4b0-477e-807a-6ace17938c06,Affected (1-9%),Single Family Residence Single Story
-13256185.4586,4330231.207,778,aa2ca31c-bcab-4dc4-b7ce-95f4a701ebd5,Affected (1-9%),Single Family Residence Single Story
-13256140.4894,4330185.2751,779,4decbfcf-f3b1-42a8-b978-e4a7bd2e63e3,Affected (1-9%),Single Family Residence Single Story
-13256102.6042,4330251.6541,780,805a7962-22dc-4f47-a0f5-aadd848055b0,No Damage,Single Family Residence Single Story
-13256128.1195,4330244.6804,781,fcdc0044-99dd-453a-9d0e-2eae42348f8e,Affected (1-9%),Single Family Residence Single Story
-13256116.1763,4330189.026,782,4acb06b2-8ec6-4671-8a88-ae65320a4d9c,Affected (1-9%),Single Family Residence Single Story
-13256096.2609,4330190.1665,783,9abfc91b-1d57-4c8a-a09e-007bcc123d66,No Damage,Single Family Residence Single Story
-13256075.3582,4330249.6333,784,915db6c4-7a16-4f3d-844a-cacbd76a5380,Affected (1-9%),Single Family Residence Single Story
-13256070.9791,4330190.5936,785,02d96d70-d1b9-4606-8488-7f969b5e15cc,Affected (1-9%),Single Family Residence Single Story
-13256045.7304,4330192.3625,786,ec1287fb-44d6-4ef5-b56c-9bffd7e634e7,No Damage,Single Family Residence Single Story
-13256046.4579,4330248.7283,787,548dd3a1-98e0-4568-96a8-8722cbb380e5,No Damage,Single Family Residence Single Story
-13256023.1083,4330254.0981,788,a1dccccf-6a1f-42f1-a27b-739fedae4c85,Affected (1-9%),Single Family Residence Single Story
-13255926.072,4330300.3885,789,8db6a1e5-3337-4235-8fef-b9efe6c0758c,Affected (1-9%),Single Family Residence Single Story
-13255926.0944,4330324.3392,790,57f43ee7-7246-415a-b003-9011d7d40a66,Affected (1-9%),Single Family Residence Single Story
-13255978.0318,4356233.825,791,4717f3f5-b623-4dec-8046-0cbe4e9dce43,Major (26-50%),Single Family Residence Single Story
-13255253.0273,4330676.5847,792,2b8bd5de-b0af-4739-92ff-1e722cd3c6c9,Affected (1-9%),Single Family Residence Single Story
-13256002.3675,4356204.9323,793,90278140-dd42-412b-bb8c-3839539a26e1,Major (26-50%),Utility Misc Structure
-13254728.4402,4329625.4202,794,f5b4d296-602d-41a5-8368-834057a5c549,Affected (1-9%),Single Family Residence Single Story
-13254175.6454,4329802.6978,795,c0d8fd14-9053-4f68-97c9-37da761ccf0e,Affected (1-9%),Single Family Residence Single Story
-13257229.5021,4328676.984,796,d2ba32b4-4c16-409a-947c-9776ca6526d5,Affected (1-9%),Multi Family Residence Multi Story
-13256866.8901,4308916.2662,797,ccec4719-bce2-43fd-9e87-883246c8a8d5,Affected (1-9%),Single Family Residence Single Story
-13256802.3464,4308905.3897,798,b08c17d9-b1b0-4a2f-8f70-3f0732130425,Inaccessible,Mobile Home Single Wide
-13256865.3004,4308718.8037,799,17c1790a-22e0-4817-8812-a252c9892718,Affected (1-9%),Single Family Residence Single Story
-13256842.3922,4308809.1212,800,dd87f5d7-5782-4549-b88f-817465e26367,Affected (1-9%),Utility Misc Structure
-13256678.9585,4308860.3976,801,9836f3bc-fb36-4cd2-ae81-daeee21992d3,No Damage,Single Family Residence Single Story
-13256800.1616,4308870.4267,802,ab66e1a0-174b-43f1-a3f8-84d860d901d3,No Damage,Mobile Home Single Wide
-13256857.5631,4308883.3063,803,8ccfcebb-abae-47c4-871e-052e9cd848fd,No Damage,Single Family Residence Single Story
-13256835.2543,4308779.3939,804,d1008c58-0dd4-467c-9cb6-cc90ecfc7880,No Damage,Utility Misc Structure
-13256821.9932,4308641.9012,805,17bd88db-65e1-4ef2-8311-c7edbb8ffffc,No Damage,Single Family Residence Single Story
-13256834.3772,4308756.5977,806,f2fbc249-81f8-4f6e-b1d2-c2f14e8074f9,No Damage,Mobile Home Double Wide
-13256945.9377,4308938.7755,807,b2267a18-191d-42bc-bfb6-c2ea697689d7,No Damage,Single Family Residence Single Story
-13256954.0462,4309268.3229,808,61a0926f-3eb4-46d1-aa3d-e6bd553784df,No Damage,Single Family Residence Single Story
-13256985.6261,4308990.1592,809,50273547-e77b-41cf-b1c3-9a2d1f902c4d,No Damage,Utility Misc Structure
-13256960.5339,4309284.9668,810,953e3fe2-9b0c-4303-b0ce-d4beef6a1e6c,Affected (1-9%),Utility Misc Structure
-13256858.1897,4309555.6623,811,18d7fa90-fc1c-43ab-b589-ec458425a60a,Affected (1-9%),Mobile Home Single Wide
-13256869.1756,4309634.926,812,84d0233b-bad1-4dea-b85c-58aa286c24fe,No Damage,Single Family Residence Single Story
-13256678.8208,4309498.104,813,de3de850-de72-4561-b09f-c4a10dc0f58f,Minor (10-25%),Utility Misc Structure
-13256864.4356,4309612.0018,814,643491b0-26a7-4a67-aa3f-33e6cf1484b3,No Damage,Utility Misc Structure
-13256385.6047,4309238.7398,815,0ff00a2e-0d67-4396-b932-a0b850d18053,No Damage,Utility Misc Structure
-13256365.5073,4309387.5185,816,59a0f484-f3d7-46a3-aabe-2abc33c645e2,No Damage,Single Family Residence Single Story
-13256797.4736,4309543.4873,817,2f17ce33-728a-41e9-8314-4ffc32502de8,Minor (10-25%),Mobile Home Double Wide
-13256862.0106,4309524.1605,818,4e9d2d88-e222-4c30-9ea3-6cb60a6bf1f0,No Damage,Single Family Residence Single Story
-13256731.2817,4309615.6063,819,69e99eff-9ab7-4432-b9ee-09620a6ee37c,Affected (1-9%),Single Family Residence Single Story
-13256810.6268,4309617.613,820,fcf11195-4741-4862-b99b-f1e90b4b4063,Affected (1-9%),Commercial Building Single Story
-13256741.2601,4309576.8592,821,5a9c432a-101a-4052-af60-66ca8be40672,Affected (1-9%),Single Family Residence Multi Story
-13248978.6367,4305576.0067,822,6092b707-7578-466b-b5ee-1ec73271a53d,Minor (10-25%),Single Family Residence Single Story
-13256673.3707,4309591.008,823,d30655bb-8778-4d8a-9d74-ab360f97efea,Affected (1-9%),Mobile Home Double Wide
-13248972.6474,4305623.8522,824,50d5d68c-3dfa-4aae-bd89-001f558c29a5,Major (26-50%),Single Family Residence Single Story
-13250096.2966,4311387.1932,825,0f4e5c3d-eb29-4a65-bdad-cd7e25760636,No Damage,Single Family Residence Single Story
-13256602.5326,4309568.7284,826,282d297b-0c79-4455-b733-4161a38ef70f,Affected (1-9%),Utility Misc Structure
-13256677.9508,4309533.0868,827,aabda220-ef81-4a38-a8bd-86d9ddb28b90,Minor (10-25%),Single Family Residence Single Story
-13250157.9743,4311377.7695,828,db92dc68-9c1e-4769-b6ef-ba8120234182,No Damage,Single Family Residence Single Story
-13248979.6902,4305663.6362,829,e93d6b29-8609-44f7-ad52-74e1af2ba032,Affected (1-9%),Mobile Home Double Wide
-13256608.8574,4309543.5124,830,00520f85-7d71-42f1-972c-f4e5890596c9,Affected (1-9%),Single Family Residence Single Story
-13256655.4349,4309552.7679,831,ea1a7795-898a-492b-b56b-eebdbf291fe6,Minor (10-25%),Mobile Home Double Wide
-13246549.4273,4309952.7346,832,1133b1c1-3d69-435b-8e82-102fd1563879,Affected (1-9%),Single Family Residence Single Story
-13256607.2894,4309524.2564,833,ddbb7873-01ba-43e2-9b2a-6f08e4a0fab0,Affected (1-9%),Single Family Residence Single Story
-13250299.9979,4312408.832,834,082dc32c-474e-4520-813b-6dcbdb6b904a,No Damage,Single Family Residence Single Story
-13256617.8658,4309506.5634,835,fbad6668-c060-4bb2-a498-a0357d063a27,Affected (1-9%),Mobile Home Single Wide
-13256549.9285,4309600.174,836,8ce922ea-f3f0-4351-b345-06c07ac7739b,No Damage,Utility Misc Structure
-13256520.9958,4309639.1218,837,16ff989c-5aee-4e43-a51a-4c09c3e2c45c,No Damage,Single Family Residence Single Story
-13256527.9905,4309595.5639,838,85720d91-9941-4fc1-95cc-211352a59457,No Damage,Mobile Home Single Wide
-13256418.3608,4309577.8696,839,32c1128f-30b8-4ce7-9762-13329f14e102,Minor (10-25%),Single Family Residence Single Story
-13256425.3865,4309478.3267,840,797b132c-5c73-4d8f-829d-ef4e25f923e5,Minor (10-25%),Single Family Residence Single Story
-13252074.8463,4317109.7785,841,50b05f35-c6f2-4ae4-9550-c16640f0f89d,Affected (1-9%),Single Family Residence Single Story
-13252053.3936,4317099.896,842,66d16279-6a2c-494e-ace7-5d2318fbc5a8,No Damage,Utility Misc Structure
-13246095.2087,4308447.5451,843,3273da51-6ccf-4f9b-8cd3-6d8bd53e7ac8,Affected (1-9%),Mobile Home Double Wide
-13252067.4115,4317084.2558,844,ee17b40e-701d-4331-bdad-c2b20cb62419,No Damage,Single Family Residence Single Story
-13256861.2981,4307887.2631,845,6857f126-1c89-412d-8b32-ea92ade3621c,No Damage,Single Family Residence Single Story
-13246106.929,4308484.8303,846,987b3db5-a062-448b-ba1a-666f22dc3ef0,No Damage,Single Family Residence Single Story
-13252998.7698,4318903.4983,847,f94765ca-f073-456d-b330-6f932fa2a6f3,Inaccessible,Single Family Residence Single Story
-13243859.1688,4308297.8033,848,d9e6c3c2-0821-499c-819e-8bb9509352e9,Affected (1-9%),Single Family Residence Single Story
-13250945.4901,4321512.7494,849,5ee01ce8-c32b-45f3-b972-ba9d95081286,No Damage,Single Family Residence Single Story
-13250941.858,4321478.9958,850,da148e2c-94bf-40b4-a3d8-f39a4459065a,Minor (10-25%),Utility Misc Structure
-13247657.3775,4323447.6809,851,acc20ddf-27af-486b-be2e-75676dd97fde,Minor (10-25%),Single Family Residence Single Story
-13247672.0706,4323417.8087,852,54a86e5b-115f-4779-9edb-7c900442ea51,Affected (1-9%),Utility Misc Structure
-13248296.7519,4308444.452,853,b9e06dd8-5a63-43a4-975e-7f590abed061,Destroyed (>50%),Single Family Residence Single Story
-13248312.039,4308444.2216,854,732ff5d2-7431-4f80-b293-e26326fc835f,Destroyed (>50%),Single Family Residence Single Story
-13248327.3121,4308444.5927,855,eeca570e-b498-47f8-a7bb-20031da382f4,Destroyed (>50%),Single Family Residence Single Story
-13251888.1483125,4310281.2794138,856,4d47cc9f-1bfd-462f-9824-c31506075245,Affected (1-9%),Single Family Residence Single Story
-13253188.9626884,4310358.47221198,857,bae039a1-90d1-49f6-96e5-9547f349b224,Affected (1-9%),Single Family Residence Single Story
-13225607.4620697,4319729.36979997,858,5c1f7098-5103-4c63-b1ea-c57299e27fe4,No Damage,Multi Family Residence Single Story
-13227073.2938499,4315616.94461786,859,ba59f22f-50fa-4463-8072-430f46f15ad6,Affected (1-9%),Single Family Residence Multi Story
-13227170.1404,4315769.1281,860,85f859f9-fd77-4e39-b0e0-7f3fc3110b29,Affected (1-9%),Mobile Home Double Wide
-13225614.3534,4319632.0866,861,03398a9b-7682-4aaf-ae32-285b464582ee,No Damage,Single Family Residence Multi Story
-13227223.5483,4315906.5465,862,ac38d0e3-d07e-4d83-a195-02dac50faa18,No Damage,Single Family Residence Single Story
-13227234.1020759,4315938.83670468,863,101ba80d-b046-434a-a9fe-f3005d22ec8b,No Damage,Single Family Residence Single Story
-13225721.335,4319501.2635,864,4bad064c-7928-4476-94c8-97e431f24c34,No Damage,Single Family Residence Multi Story
-13225672.5643,4319530.0858,865,92ad004a-4fa4-4e2b-980b-7424954acd47,No Damage,Single Family Residence Single Story
-13225810.4321,4319454.5542,866,2678ebcc-6b04-40c4-8098-3098b12e1294,No Damage,Single Family Residence Single Story
-13227254.9628,4316000.578,867,16973130-9c51-4ad9-a351-f1d0138b5bc3,No Damage,Single Family Residence Single Story
-13227267.937,4316026.8967,868,e2447acc-723d-4d93-bd82-1b6d3f6ad769,No Damage,Utility Misc Structure
-13226215.0786,4319093.6494,869,63d50929-ee98-4c97-993c-5ffe4fda503d,Minor (10-25%),Mobile Home Double Wide
-13227193.7418,4315805.3521,870,2524cc86-0e9c-4a94-810d-974f9ce4d2b7,No Damage,Utility Misc Structure
-13226242.2894,4319073.4732,871,cf288590-0e0d-4b40-b7da-259e2d9a3533,Major (26-50%),Mobile Home Double Wide
-13226155.4989,4319138.9612,872,be34c435-a5c7-4b6d-bbd2-5b4b066ae773,No Damage,Mobile Home Double Wide
-13227240.1889335,4316069.39160458,873,34e686a2-f17e-4233-8cfb-0010df057fab,No Damage,Single Family Residence Single Story
-13226193.4576,4319148.358,874,4344eba3-9514-48e2-bfa7-f42cb5577a7d,No Damage,Single Family Residence Single Story
-13227291.3209,4316145.09,875,ebe0e749-55ad-41e2-b95f-b1e67b54602f,No Damage,Single Family Residence Single Story
-13226181.7716,4319117.6042,876,f29de9d7-6ce7-4e05-a6f8-ec38edc6a4d3,Affected (1-9%),Mobile Home Double Wide
-13226180.2844,4319160.653,877,57dbc8ed-1355-41e2-b451-557e2d8866f1,Affected (1-9%),Mobile Home Double Wide
-13227255.2593,4316194.57,878,628a6fae-8465-4a0b-97c0-782d7de76702,No Damage,Single Family Residence Single Story
-13227361.1112036,4316288.47156788,879,ab9b78be-bd60-4684-81ba-1d4f583cef31,No Damage,Mobile Home Double Wide
-13227270.8088,4316163.8964,880,6ffea883-98cc-4377-8ea3-9e1b94ca2e11,No Damage,Commercial Building Single Story
-13227273.6441,4316239.5014,881,dce72e40-817c-4c75-bcea-e7210c7dd340,Inaccessible,Mobile Home Double Wide
-13227353.2367072,4316257.802875,882,11371d1f-7254-4821-8f06-1b3cc8c15dff,No Damage,Utility Misc Structure
-13227269.6569,4316212.8515,883,85c9293d-9611-4b75-bc37-3e617b8c2cac,Inaccessible,Utility Misc Structure
-13227306.7012,4316258.8714,884,cf51b7fa-019e-4d65-b68e-8327fa8459d3,Inaccessible,Utility Misc Structure
-13225840.5373,4319387.1857,885,a89deee3-ced3-4b43-bcf9-1c7a7a2bc477,No Damage,Single Family Residence Multi Story
-13227413.1212,4316544.2087,886,cf4786be-f538-4ff8-ac74-e9b3f7541f7d,No Damage,Single Family Residence Multi Story
-13227349.1696,4316391.2028,887,230bf428-f9b2-4068-b2e7-3b91f32bb88f,Inaccessible,Single Family Residence Single Story
-13227456.1348,4316625.6337,888,a5d7ea12-5643-416c-9d54-1a9cc97aa9fa,No Damage,Single Family Residence Multi Story
-13227306.0941,4316384.9712,889,1043fa46-fcbf-46a7-8d16-4771346dc93a,Inaccessible,Utility Misc Structure
-13227378.2772,4316618.6867,890,240e7c9a-56ae-4c97-b7ce-d860b558b694,No Damage,Utility Misc Structure
-13227520.4646214,4316757.67267143,891,05347214-1a30-4862-b4da-2fdbf9753177,No Damage,Single Family Residence Single Story
-13227507.5793,4316771.1046,892,1d70e58c-f46f-4c8e-b956-63232e9ebcb1,No Damage,Utility Misc Structure
-13252534.0122,4308705.3491,893,0311a280-864a-45a8-90e0-87630434cc82,Affected (1-9%),Single Family Residence Multi Story
-13227489.6799,4316722.0219,894,564f3a14-5a67-4c49-82f1-80b081970e62,No Damage,Utility Misc Structure
-13227536.6339429,4316821.29739644,895,cace5306-a00a-46cc-874d-7c578f3b0578,Affected (1-9%),Single Family Residence Single Story
-13227478.6593,4317309.9746,896,69019ce1-3905-4363-90c9-ee752a25e305,Affected (1-9%),Mobile Home Single Wide
-13226271.6773,4318930.647,897,7547dcae-d9d2-4bbc-b64d-23bf0dca23dc,Affected (1-9%),Mobile Home Single Wide
-13226288.7662,4318893.9713,898,10727672-2c87-4913-9e0a-3b1816904af5,No Damage,Mobile Home Single Wide
-13226274.3867,4318916.4138,899,de972712-6cdc-4067-a8d1-0141c9638a80,Affected (1-9%),Mobile Home Single Wide
-13227497.6641,4317465.2575,900,fda05baa-647b-401f-b463-71dd247bde37,Inaccessible,Single Family Residence Single Story
-13226281.9745,4318912.4777,901,42d1cca8-77bc-49b3-be4c-acb6b28fa329,Major (26-50%),Mobile Home Single Wide
-13227219.2163,4317912.8292,902,9eb841c4-fbd7-4813-abaa-54c25c96953e,No Damage,Single Family Residence Single Story
-13227196.1374,4317902.1915,903,80f9692e-00fd-4b70-a9a5-c39f993d7d23,No Damage,Single Family Residence Single Story
-13227304.0986,4317925.7335,904,00ed361c-7679-417e-8c5d-514e89b1b3c0,No Damage,Commercial Building Single Story
-13226562.1891,4318524.6703,905,5f5d491d-8da4-4d3a-be08-a7c2176b97ef,Destroyed (>50%),Single Family Residence Single Story
-13227341.4309291,4317860.89956185,906,74416812-f4fd-49f6-aabf-c93d0c8043c0,Affected (1-9%),Single Family Residence Multi Story
-13227171.9741,4317889.1389,907,a29002c2-9cd4-437e-b6be-a0cb366ab297,No Damage,Single Family Residence Single Story
-13226522.2292,4318594.2943,908,19b0231b-1e05-4cde-8880-d8766ed6a079,No Damage,Mobile Home Single Wide
-13227325.2233,4317934.9721,909,0cccb12c-1079-4693-a479-f5179a989788,Inaccessible,Single Family Residence Single Story
-13226477.0065,4318679.1401,910,517b24e0-542a-4515-8c33-5fff19b4c0b1,No Damage,Single Family Residence Single Story
-13227349.3193,4317940.7777,911,0b36ecad-6b4b-4b03-a27a-c2de9ab9f1e4,Inaccessible,Single Family Residence Single Story
-13227150.3192,4317902.1432,912,dabeb039-3cc7-4ff8-95d6-7cece6784b13,No Damage,Single Family Residence Single Story
-13251852.8346,4308677.9001,913,fa9edf64-99f4-4322-a49a-6ed88605d3a9,Major (26-50%),Motor Home
-13227144.8501,4317960.9675,914,ed8a528c-b55f-4066-b93a-f0596745744d,Affected (1-9%),Mobile Home Double Wide
-13227130.6328,4317972.1664,915,96ebd295-6e93-4b97-9a4d-8b5e5d7c5e42,Inaccessible,Mobile Home Single Wide
-13227068.5657,4317951.7768,916,ada6711c-9f50-4e9f-b84f-248912edf1ea,No Damage,Mobile Home Double Wide
-13227121.3873,4317901.2242,917,c7f6a56e-1869-47a5-8fc8-257d2501b038,Affected (1-9%),Single Family Residence Single Story
-13224077.1138,4304105.3038,918,b9755fc0-b468-49f4-80a4-551a897255ef,Affected (1-9%),Single Family Residence Multi Story
-13227054.2478,4317971.9033,919,535d43fc-60c9-40fb-90dd-c66138a0ae20,Inaccessible,Mobile Home Single Wide
-13227097.223,4318002.4259,920,0c427e78-abe5-41a0-97e5-8bed58111292,No Damage,Single Family Residence Single Story
-13227089.9889,4318019.2208,921,50e8cbc7-7b75-48ac-b722-99373de6861a,No Damage,Mobile Home Single Wide
-13227048.5018,4317989.335,922,c94622ed-bfd7-4336-8c68-a5616d2e6556,No Damage,Single Family Residence Single Story
-13227029.3044643,4318011.3159518,923,7ba2dff0-cf29-4a2e-9feb-90d716188772,No Damage,Single Family Residence Single Story
-13226713.9935,4318322.1576,924,97de3c78-b1ee-4d35-bfc4-ec245657757b,No Damage,Utility Misc Structure
-13226702.1186,4318342.1779,925,b7c9a7ca-e540-40ab-9440-86386cfa3c67,Affected (1-9%),Single Family Residence Multi Story
-13227075.5676,4318032.8389,926,57d6c97d-0fa5-42f0-ac30-fdff0c7dccdb,No Damage,Single Family Residence Single Story
