Agency Number,OCP_AGNCY_NAME,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,412100,BUSINESS TAXES                ,412163,BINGO TAX,2008,10,$38560.39
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,412100,BUSINESS TAXES                ,412163,BINGO TAX,2008,11,$16343.07
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,1,$16183588.94
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,2,$36217.28
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,4,$13511269.06
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,5,$214627.95
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,6,$284374.38
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,7,$15337040.81
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,8,$6651.01
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,9,$11476422.42
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,10,$3512166.58
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,11,$9696517.66
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413101,INSURANCE PREMIUM TAX,2008,12,$502180.30
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,1,$129841.60
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,2,$1594320.26
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,3,$170754.16
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,4,$145123.52
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,5,$1822919.06
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,6,$123952.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,7,$96604.05
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,8,$1586055.68
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,9,$95175.22
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,10,$140455.69
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,11,$1602249.86
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,413100,INSURANCE TAXES               ,413111,WORKERS COMP INSUR PREMIUM TAX,2008,12,$115404.29
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,1,$27675273.43
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,2,$19354462.80
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,3,$25008324.39
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,4,$24347449.91
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,5,$24136068.36
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,6,$20801559.28
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,7,$12334301.76
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,8,$22481370.34
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,9,$22211566.65
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,10,$14827238.07
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,11,$25089132.59
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2008,12,$21822237.62
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,1,$3981.10
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,2,$2863.42
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,3,$5084.46
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,4,$4662.68
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,5,$4039.76
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,6,$3622.84
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,7,$4082.56
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,8,$2758.34
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,9,$3813.46
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,10,$3848.51
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,11,$3861.27
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415181,VEHICLE REVENUE TAX STAMPS,2008,12,$4150.71
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,1,$810.60
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,2,$551.04
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,3,$497.04
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,4,$1359.40
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,5,$676.28
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,6,$656.84
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,7,$437.76
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,8,$796.08
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,9,$814.01
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,10,$298.92
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,11,$469.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415100,MOTOR VEHICLE & RELATED TAXES ,415185,FARM IMPLEMENT TAX STAMPS,2008,12,$956.92
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,1,$26.66
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,2,$4.28
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,3,$35.85
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,4,$20.05
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,5,$25.57
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,6,$17.27
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,7,$13.01
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,8,$17.88
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,9,$20.03
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,10,$14.86
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,11,$13.61
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2008,12,$16.35
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,1,$632.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,2,$665.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,3,$630.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,4,$410.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,5,$75.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,6,$35607.64
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,7,$49176.63
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,8,$116005.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,9,$32505.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,10,$2380.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,11,$45271.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2008,12,$816.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2008,1,$293218.31
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,1,$528640.44
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,2,$111168.68
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,3,$80160.79
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,4,$115243.01
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,5,$139729.14
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,6,$114450.31
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,7,$110927.23
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,8,$100912.32
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,9,$101050.15
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,10,$96650.21
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,11,$110391.75
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2008,12,$106315.67
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,1,$231127046.80
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,2,$153074774.60
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,3,$159899659.30
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,4,$237116957.90
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,5,$173087360.50
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,6,$153826144.80
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,7,$225296366.60
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,8,$249895058.60
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,9,$38903287.78
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,10,$124364536.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,11,$328537903.40
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2008,12,$161361842.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,1,$4584280.70
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,2,$6437288.83
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,3,$9228121.05
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,4,$3972507.25
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,5,$2518649.94
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,6,$5510981.49
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,7,$3011185.36
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,8,$2823897.28
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,9,$3500047.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,10,$3632565.21
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,11,$2237449.54
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,416100,PERSONAL TAXES                ,416105,INHERITANCE & ESTATE TAX,2008,12,$4959705.84
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,1,$136158589.80
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,2,$131606814.90
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,3,$130651838.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,4,$161166429.90
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,5,$123684520.40
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,6,$131051361.80
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,7,$143792465.80
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,8,$137515470.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,9,$128342723.30
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,10,$129339962.00
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,11,$110694115.70
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417101,SALES TAX,2008,12,$137751117.90
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,1,$1782903.94
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,2,$1694888.55
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,3,$1523917.98
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,4,$1766069.83
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,5,$1325545.37
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,6,$1396205.48
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,7,$1167537.09
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,8,$1352434.52
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,9,$1085905.45
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,10,$1027680.09
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,11,$1208875.99
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417121,DOCUMENTARY STAMP TAX,2008,12,$1252446.19
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,1,$13214602.62
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,2,$11772242.69
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,3,$11285187.91
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,4,$11081607.30
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,5,$12117644.17
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,6,$11474189.99
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,7,$10970927.98
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,8,$13810803.63
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,9,$11349715.20
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,10,$10884415.11
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,11,$12189761.90
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,417100,SALES AND USE TAXES           ,417141,USE TAX,2008,12,$9890509.52
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,418100,PARI-MUTUEL TAX               ,418101,PARI-MUTUEL TAXES,2008,1,$205759.27
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,418100,PARI-MUTUEL TAX               ,418101,PARI-MUTUEL TAXES,2008,2,$137618.14
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,418100,PARI-MUTUEL TAX               ,418101,PARI-MUTUEL TAXES,2008,3,$169629.09
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,418100,PARI-MUTUEL TAX               ,418101,PARI-MUTUEL TAXES,2008,4,$140255.82
0,STATE OF OKLAHOMA,400700,TAXES AND INTEREST INCOME,418100,PARI-MUTUEL TAX               ,418101,PARI-MUTUEL TAXES,2008,5,$135229.83
