OBJECTID,DFIRM_ID,XS_LN_ID,XS_LTR,START_ID,STREAM_STN,XS_LN_TYP,WTR_NM,WSEL_REG,LEN_UNIT,V_DATUM,SOURCE_CIT,BED_ELEV,TOP_WIDTH,XS_AREA,AREA_UNIT,VELOCITY,VEL_UNIT
19937,50003C,50003C_118,,50003C_9,20277.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,564.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19938,50003C,50003C_119,V,50003C_9,19511.0,"LETTERED, MAPPED",Walloomsac River,563.0,Feet,NAVD88,50003C_STUDY1,,,,,,
19939,50003C,50003C_120,,50003C_9,18945.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,561.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19940,50003C,50003C_121,,50003C_9,18584.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,561.5,Feet,NAVD88,50003C_STUDY1,,,,,,
19941,50003C,50003C_122,,50003C_9,18342.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,561.0,Feet,NAVD88,50003C_STUDY1,,,,,,
19942,50003C,50003C_123,,50003C_9,18204.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,560.4,Feet,NAVD88,50003C_STUDY1,,,,,,
19943,50003C,50003C_124,,50003C_9,18046.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,551.5,Feet,NAVD88,50003C_STUDY1,,,,,,
19944,50003C,50003C_125,,50003C_9,17861.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,551.4,Feet,NAVD88,50003C_STUDY1,,,,,,
19945,50003C,50003C_126,,50003C_9,17533.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,550.5,Feet,NAVD88,50003C_STUDY1,,,,,,
19946,50003C,50003C_127,,50003C_9,17093.0,"NOT LETTERED, NOT MAPPED",Walloomsac River,550.1,Feet,NAVD88,50003C_STUDY1,,,,,,
19947,50003C,50003C_272,,50003C_1,66635.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19948,50003C,50003C_273,,50003C_1,66029.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.7,Feet,NAVD88,50003C_STUDY1,,,,,,
19949,50003C,50003C_274,,50003C_1,65554.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.7,Feet,NAVD88,50003C_STUDY1,,,,,,
19950,50003C,50003C_275,,50003C_1,65169.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.6,Feet,NAVD88,50003C_STUDY1,,,,,,
19951,50003C,50003C_276,,50003C_1,63367.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.3,Feet,NAVD88,50003C_STUDY1,,,,,,
19952,50003C,50003C_271,,50003C_1,66736.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19953,50003C,50003C_331,,50003C_1,16847.0,"NOT LETTERED, NOT MAPPED",Batten Kill,563.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19954,50003C,50003C_332,,50003C_1,15043.0,"NOT LETTERED, NOT MAPPED",Batten Kill,560.5,Feet,NAVD88,50003C_STUDY1,,,,,,
19955,50003C,50003C_333,,50003C_1,14298.0,"NOT LETTERED, NOT MAPPED",Batten Kill,559.2,Feet,NAVD88,50003C_STUDY1,,,,,,
19956,50003C,50003C_334,,50003C_1,14167.0,"NOT LETTERED, NOT MAPPED",Batten Kill,555.7,Feet,NAVD88,50003C_STUDY1,,,,,,
19957,50003C,50003C_335,,50003C_1,14087.0,"NOT LETTERED, NOT MAPPED",Batten Kill,555.5,Feet,NAVD88,50003C_STUDY1,,,,,,
19958,50003C,50003C_336,,50003C_1,13241.0,"NOT LETTERED, NOT MAPPED",Batten Kill,552.3,Feet,NAVD88,50003C_STUDY1,,,,,,
19959,50003C,50003C_337,,50003C_1,12462.0,"NOT LETTERED, NOT MAPPED",Batten Kill,551.3,Feet,NAVD88,50003C_STUDY1,,,,,,
19960,50003C,50003C_373,,50003C_3,7426.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,610.1,Feet,NAVD88,50003C_STUDY1,,,,,,
19961,50003C,50003C_374,,50003C_3,7332.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,609.7,Feet,NAVD88,50003C_STUDY1,,,,,,
19962,50003C,50003C_375,,50003C_3,6861.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,604.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19963,50003C,50003C_376,,50003C_3,5801.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,598.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19964,50003C,50003C_377,,50003C_3,5386.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,594.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19965,50003C,50003C_378,,50003C_3,4442.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,592.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19966,50003C,50003C_379,,50003C_3,4304.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,591.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19967,50003C,50003C_380,,50003C_3,4235.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,591.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19968,50003C,50003C_681,AF,50003C_1,57055.0,"LETTERED, MAPPED",Batten Kill,638.0,Feet,NAVD88,50003C_STUDY1,,,,,,
19969,50003C,50003C_682,R,50003C_3,11386.0,"LETTERED, MAPPED",South Stream,737.7,Feet,NAVD88,50003C_STUDY1,,,,,,
19970,50003C,50003C_683,E,50003C_9,4105.0,"LETTERED, MAPPED",Walloomsac River,523.0,Feet,NAVD88,50003C_FIRM2,,,,,,
19971,50003C,50003C_684,D,50003C_9,3275.0,"LETTERED, MAPPED",Walloomsac River,521.4,Feet,NAVD88,50003C_FIRM2,,,,,,
19972,50003C,50003C_685,T,50003C_9,17677.0,"LETTERED, MAPPED",Walloomsac River,550.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19973,50003C,50003C_686,Y,50003C_9,24511.0,"LETTERED, MAPPED",Walloomsac River,570.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19974,50003C,50003C_687,S,50003C_9,16493.0,"LETTERED, MAPPED",Walloomsac River,548.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19975,50003C,50003C_688,L,50003C_1,19910.0,"LETTERED, MAPPED",Hoosic River,532.4,Feet,NAVD88,50003C_STUDY1,,,,,,
19976,50003C,50003C_689,E,50003C_4,32581.0,"LETTERED, MAPPED",North Branch Hoosic River,1094.0,Feet,NAVD88,50003C_FIRM5,,,,,,
19977,50003C,50003C_690,C,50003C_3,2310.0,"LETTERED, MAPPED",South Stream,642.1,Feet,NAVD88,50003C_STUDY1,,,,,,
19978,50003C,50003C_691,A,50003C_8,920.0,"LETTERED, MAPPED",Roaring Brook South,1128.9,Feet,NAVD88,50003C_FIRM5,,,,,,
19979,50003C,50003C_277,,50003C_1,62269.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.2,Feet,NAVD88,50003C_STUDY1,,,,,,
19980,50003C,50003C_278,,50003C_1,61314.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.1,Feet,NAVD88,50003C_STUDY1,,,,,,
19981,50003C,50003C_279,,50003C_1,60760.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.1,Feet,NAVD88,50003C_STUDY1,,,,,,
19982,50003C,50003C_280,,50003C_1,60141.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.0,Feet,NAVD88,50003C_STUDY1,,,,,,
19983,50003C,50003C_281,,50003C_1,59037.0,"NOT LETTERED, NOT MAPPED",Batten Kill,640.0,Feet,NAVD88,50003C_STUDY1,,,,,,
19984,50003C,50003C_282,,50003C_1,58635.0,"NOT LETTERED, NOT MAPPED",Batten Kill,639.9,Feet,NAVD88,50003C_STUDY1,,,,,,
19985,50003C,50003C_283,,50003C_1,58523.0,"NOT LETTERED, NOT MAPPED",Batten Kill,638.3,Feet,NAVD88,50003C_STUDY1,,,,,,
19986,50003C,50003C_284,,50003C_1,58432.0,"NOT LETTERED, NOT MAPPED",Batten Kill,638.3,Feet,NAVD88,50003C_STUDY1,,,,,,
19987,50003C,50003C_285,,50003C_1,58029.0,"NOT LETTERED, NOT MAPPED",Batten Kill,638.2,Feet,NAVD88,50003C_STUDY1,,,,,,
19988,50003C,50003C_286,,50003C_1,57594.0,"NOT LETTERED, NOT MAPPED",Batten Kill,638.1,Feet,NAVD88,50003C_STUDY1,,,,,,
19989,50003C,50003C_287,,50003C_1,56164.0,"NOT LETTERED, NOT MAPPED",Batten Kill,637.8,Feet,NAVD88,50003C_STUDY1,,,,,,
19990,50003C,50003C_288,,50003C_1,54991.0,"NOT LETTERED, NOT MAPPED",Batten Kill,637.7,Feet,NAVD88,50003C_STUDY1,,,,,,
19991,50003C,50003C_289,,50003C_1,53960.0,"NOT LETTERED, NOT MAPPED",Batten Kill,637.5,Feet,NAVD88,50003C_STUDY1,,,,,,
19992,50003C,50003C_338,G,50003C_1,12005.0,"LETTERED, MAPPED",Batten Kill,550.4,Feet,NAVD88,50003C_STUDY1,,,,,,
19993,50003C,50003C_667,N,50003C_4,40475.0,"LETTERED, MAPPED",North Branch Hoosic River,1151.2,Feet,NAVD88,50003C_FIRM5,,,,,,
19994,50003C,50003C_668,O,50003C_4,41455.0,"LETTERED, MAPPED",North Branch Hoosic River,1160.8,Feet,NAVD88,50003C_FIRM5,,,,,,
19995,50003C,50003C_669,P,50003C_4,43265.0,"LETTERED, MAPPED",North Branch Hoosic River,1179.0,Feet,NAVD88,50003C_FIRM5,,,,,,
19996,50003C,50003C_670,S,50003C_4,45540.0,"LETTERED, MAPPED",North Branch Hoosic River,1214.0,Feet,NAVD88,50003C_FIRM5,,,,,,
19997,50003C,50003C_692,B,50003C_8,1010.0,"LETTERED, MAPPED",Roaring Brook South,1135.2,Feet,NAVD88,50003C_FIRM5,,,,,,
19998,50003C,50003C_693,A,50003C_9,0.0,"LETTERED, MAPPED",Walloomsac River,516.3,Feet,NAVD88,50003C_FIRM2,,,,,,
19999,50003C,50003C_694,A,50003C_1,133.0,"LETTERED, MAPPED",Hoosic River,498.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20000,50003C,50003C_695,B,50003C_1,1777.0,"LETTERED, MAPPED",Hoosic River,500.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20001,50003C,50003C_158,,50003C_3,9317.0,"NOT LETTERED, NOT MAPPED",South Stream,728.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20002,50003C,50003C_159,,50003C_3,9126.0,"NOT LETTERED, NOT MAPPED",South Stream,728.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20003,50003C,50003C_160,,50003C_3,8968.0,"NOT LETTERED, NOT MAPPED",South Stream,724.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20004,50003C,50003C_161,,50003C_3,8880.0,"NOT LETTERED, NOT MAPPED",South Stream,721.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20005,50003C,50003C_162,,50003C_3,8316.0,"NOT LETTERED, NOT MAPPED",South Stream,711.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20006,50003C,50003C_163,,50003C_3,7878.0,"NOT LETTERED, NOT MAPPED",South Stream,702.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20007,50003C,50003C_164,,50003C_3,7600.0,"NOT LETTERED, NOT MAPPED",South Stream,699.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20008,50003C,50003C_165,,50003C_3,7457.0,"NOT LETTERED, NOT MAPPED",South Stream,696.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20009,50003C,50003C_166,,50003C_3,7368.0,"NOT LETTERED, NOT MAPPED",South Stream,693.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20010,50003C,50003C_167,,50003C_3,7136.0,"NOT LETTERED, NOT MAPPED",South Stream,690.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20011,50003C,50003C_168,,50003C_3,6986.0,"NOT LETTERED, NOT MAPPED",South Stream,688.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20012,50003C,50003C_169,,50003C_3,6907.0,"NOT LETTERED, NOT MAPPED",South Stream,685.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20013,50003C,50003C_170,,50003C_3,6489.0,"NOT LETTERED, NOT MAPPED",South Stream,680.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20014,50003C,50003C_171,,50003C_3,6322.0,"NOT LETTERED, NOT MAPPED",South Stream,678.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20015,50003C,50003C_172,,50003C_3,6243.0,"NOT LETTERED, NOT MAPPED",South Stream,676.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20016,50003C,50003C_339,,50003C_1,11085.0,"NOT LETTERED, NOT MAPPED",Batten Kill,547.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20017,50003C,50003C_340,,50003C_1,8254.0,"NOT LETTERED, NOT MAPPED",Batten Kill,542.5,Feet,NAVD88,50003C_STUDY1,,,,,,
20018,50003C,50003C_341,E,50003C_1,7316.0,"LETTERED, MAPPED",Batten Kill,540.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20019,50003C,50003C_342,,50003C_1,6327.0,"NOT LETTERED, NOT MAPPED",Batten Kill,538.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20020,50003C,50003C_343,D,50003C_1,5217.0,"LETTERED, MAPPED",Batten Kill,537.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20021,50003C,50003C_344,,50003C_1,4125.0,"NOT LETTERED, NOT MAPPED",Batten Kill,537.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20022,50003C,50003C_345,,50003C_1,3548.0,"NOT LETTERED, NOT MAPPED",Batten Kill,536.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20023,50003C,50003C_346,,50003C_1,3389.0,"NOT LETTERED, NOT MAPPED",Batten Kill,533.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20024,50003C,50003C_347,,50003C_1,3298.0,"NOT LETTERED, NOT MAPPED",Batten Kill,533.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20025,50003C,50003C_348,,50003C_1,3198.0,"NOT LETTERED, NOT MAPPED",Batten Kill,533.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20026,50003C,50003C_349,,50003C_1,2759.0,"NOT LETTERED, NOT MAPPED",Batten Kill,531.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20027,50003C,50003C_350,,50003C_1,1044.0,"NOT LETTERED, NOT MAPPED",Batten Kill,526.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20028,50003C,50003C_351,A,50003C_1,71.0,"LETTERED, MAPPED",Batten Kill,524.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20029,50003C,50003C_352,,50003C_1,0.0,"NOT LETTERED, NOT MAPPED",Batten Kill,523.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20030,50003C,50003C_353,,50003C_3,11776.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,656.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20031,50003C,50003C_354,,50003C_3,11518.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,652.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20032,50003C,50003C_355,,50003C_3,11076.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,648.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20033,50003C,50003C_356,,50003C_3,10927.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,646.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20034,50003C,50003C_357,,50003C_3,10836.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,644.5,Feet,NAVD88,50003C_STUDY1,,,,,,
20035,50003C,50003C_173,,50003C_3,6127.0,"NOT LETTERED, NOT MAPPED",South Stream,675.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20036,50003C,50003C_204,,50003C_1,30208.0,"NOT LETTERED, NOT MAPPED",Hoosic River,545.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20037,50003C,50003C_205,,50003C_1,28797.0,"NOT LETTERED, NOT MAPPED",Hoosic River,544.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20038,50003C,50003C_206,,50003C_1,28092.0,"NOT LETTERED, NOT MAPPED",Hoosic River,544.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20039,50003C,50003C_207,,50003C_1,27222.0,"NOT LETTERED, NOT MAPPED",Hoosic River,542.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20040,50003C,50003C_208,,50003C_1,26385.0,"NOT LETTERED, NOT MAPPED",Hoosic River,542.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20041,50003C,50003C_209,,50003C_1,25898.0,"NOT LETTERED, NOT MAPPED",Hoosic River,539.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20042,50003C,50003C_210,,50003C_1,25578.0,"NOT LETTERED, NOT MAPPED",Hoosic River,538.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20043,50003C,50003C_211,,50003C_1,23619.0,"NOT LETTERED, NOT MAPPED",Hoosic River,533.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20044,50003C,50003C_212,,50003C_1,20938.0,"NOT LETTERED, NOT MAPPED",Hoosic River,533.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20045,50003C,50003C_213,,50003C_1,18837.0,"NOT LETTERED, NOT MAPPED",Hoosic River,532.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20046,50003C,50003C_214,,50003C_1,16681.0,"NOT LETTERED, NOT MAPPED",Hoosic River,532.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20047,50003C,50003C_215,,50003C_1,15892.0,"NOT LETTERED, NOT MAPPED",Hoosic River,531.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20048,50003C,50003C_216,,50003C_1,13945.0,"NOT LETTERED, NOT MAPPED",Hoosic River,531.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20049,50003C,50003C_217,,50003C_1,13041.0,"NOT LETTERED, NOT MAPPED",Hoosic River,531.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20050,50003C,50003C_218,,50003C_1,11792.0,"NOT LETTERED, NOT MAPPED",Hoosic River,529.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20051,50003C,50003C_427,I,50003C_11,8545.0,"LETTERED, MAPPED",Winhall River,1344.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20052,50003C,50003C_428,L,50003C_11,10699.0,"LETTERED, MAPPED",Winhall River,1366.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20053,50003C,50003C_429,N,50003C_11,12487.0,"LETTERED, MAPPED",Winhall River,1386.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20054,50003C,50003C_430,M,50003C_11,11495.0,"LETTERED, MAPPED",Winhall River,1374.5,Feet,NAVD88,50003C_STUDY1,,,,,,
20055,50003C,50003C_290,,50003C_1,52863.0,"NOT LETTERED, NOT MAPPED",Batten Kill,637.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20056,50003C,50003C_291,,50003C_1,50788.0,"NOT LETTERED, NOT MAPPED",Batten Kill,637.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20057,50003C,50003C_292,,50003C_1,49760.0,"NOT LETTERED, NOT MAPPED",Batten Kill,637.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20058,50003C,50003C_293,,50003C_1,48540.0,"NOT LETTERED, NOT MAPPED",Batten Kill,636.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20059,50003C,50003C_294,,50003C_1,47596.0,"NOT LETTERED, NOT MAPPED",Batten Kill,636.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20060,50003C,50003C_295,,50003C_1,46885.0,"NOT LETTERED, NOT MAPPED",Batten Kill,635.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20061,50003C,50003C_296,,50003C_1,46829.0,"NOT LETTERED, NOT MAPPED",Batten Kill,635.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20062,50003C,50003C_297,,50003C_1,46679.0,"NOT LETTERED, NOT MAPPED",Batten Kill,635.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20063,50003C,50003C_298,,50003C_1,46605.0,"NOT LETTERED, NOT MAPPED",Batten Kill,635.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20064,50003C,50003C_299,,50003C_1,45341.0,"NOT LETTERED, NOT MAPPED",Batten Kill,634.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20065,50003C,50003C_300,,50003C_1,43438.0,"NOT LETTERED, NOT MAPPED",Batten Kill,633.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20066,50003C,50003C_301,,50003C_1,41743.0,"NOT LETTERED, NOT MAPPED",Batten Kill,630.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20067,50003C,50003C_302,,50003C_1,41199.0,"NOT LETTERED, NOT MAPPED",Batten Kill,627.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20068,50003C,50003C_303,,50003C_1,37697.0,"NOT LETTERED, NOT MAPPED",Batten Kill,610.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20069,50003C,50003C_304,,50003C_1,37037.0,"NOT LETTERED, NOT MAPPED",Batten Kill,609.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20070,50003C,50003C_305,,50003C_1,36741.0,"NOT LETTERED, NOT MAPPED",Batten Kill,605.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20071,50003C,50003C_306,,50003C_1,36384.0,"NOT LETTERED, NOT MAPPED",Batten Kill,604.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20072,50003C,50003C_307,,50003C_1,35839.0,"NOT LETTERED, NOT MAPPED",Batten Kill,600.8,Feet,NAVD88,50003C_STUDY1,,,,,,
20073,50003C,50003C_308,,50003C_1,34346.0,"NOT LETTERED, NOT MAPPED",Batten Kill,598.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20074,50003C,50003C_671,V,50003C_4,48380.0,"LETTERED, MAPPED",North Branch Hoosic River,1265.9,Feet,NAVD88,50003C_FIRM5,,,,,,
20075,50003C,50003C_672,AA,50003C_4,50468.0,"LETTERED, MAPPED",North Branch Hoosic River,1304.2,Feet,NAVD88,50003C_FIRM5,,,,,,
20076,50003C,50003C_673,Y,50003C_4,49258.0,"LETTERED, MAPPED",North Branch Hoosic River,1284.5,Feet,NAVD88,50003C_FIRM5,,,,,,
20077,50003C,50003C_674,Z,50003C_4,49423.0,"LETTERED, MAPPED",North Branch Hoosic River,1286.1,Feet,NAVD88,50003C_FIRM5,,,,,,
20078,50003C,50003C_675,AN,50003C_4,58481.0,"LETTERED, MAPPED",North Branch Hoosic River,1507.3,Feet,NAVD88,50003C_FIRM5,,,,,,
20079,50003C,50003C_676,AO,50003C_4,58721.0,"LETTERED, MAPPED",North Branch Hoosic River,1515.7,Feet,NAVD88,50003C_FIRM5,,,,,,
20080,50003C,50003C_677,AM,50003C_4,57861.0,"LETTERED, MAPPED",North Branch Hoosic River,1505.3,Feet,NAVD88,50003C_FIRM5,,,,,,
20081,50003C,50003C_678,B,50003C_5,1810.0,"LETTERED, MAPPED",Roaring Brook North,645.9,Feet,NAVD88,50003C_FIRM1,,,,,,
20082,50003C,50003C_431,R,50003C_11,16060.0,"LETTERED, MAPPED",Winhall River,1422.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20083,50003C,50003C_432,Q,50003C_11,15146.0,"LETTERED, MAPPED",Winhall River,1414.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20084,50003C,50003C_433,P,50003C_11,14175.0,"LETTERED, MAPPED",Winhall River,1407.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20085,50003C,50003C_434,O,50003C_11,13290.0,"LETTERED, MAPPED",Winhall River,1398.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20086,50003C,50003C_435,S,50003C_11,17073.0,"LETTERED, MAPPED",Winhall River,1430.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20087,50003C,50003C_436,T,50003C_11,18483.0,"LETTERED, MAPPED",Winhall River,1445.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20088,50003C,50003C_437,V,50003C_11,20963.0,"LETTERED, MAPPED",Winhall River,1481.1,Feet,NAVD88,50003C_STUDY1,,,,,,
20089,50003C,50003C_438,BB,50003C_1,95874.0,"LETTERED, MAPPED",Batten Kill,677.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20090,50003C,50003C_439,B,50003C_2,1948.0,"LETTERED, MAPPED",Bromley Brook,814.4,Feet,NAVD88,50003C_FIRM3,,,,,,
20091,50003C,50003C_440,BL,50003C_1,103134.0,"LETTERED, MAPPED",Batten Kill,694.6,Feet,NAVD88,50003C_FIRM3,,,,,,
20092,50003C,50003C_441,BM,50003C_1,103934.0,"LETTERED, MAPPED",Batten Kill,694.8,Feet,NAVD88,50003C_FIRM3,,,,,,
20093,50003C,50003C_442,BQ,50003C_1,107804.0,"LETTERED, MAPPED",Batten Kill,700.3,Feet,NAVD88,50003C_FIRM3,,,,,,
20094,50003C,50003C_443,M,50003C_3,8163.0,"LETTERED, MAPPED",South Stream,708.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20095,50003C,50003C_444,J,50003C_3,6388.0,"LETTERED, MAPPED",South Stream,680.7,Feet,NAVD88,50003C_STUDY1,,,,,,
20096,50003C,50003C_445,G,50003C_3,4869.0,"LETTERED, MAPPED",South Stream,659.5,Feet,NAVD88,50003C_STUDY1,,,,,,
20097,50003C,50003C_446,F,50003C_3,4445.0,"LETTERED, MAPPED",South Stream,656.3,Feet,NAVD88,50003C_STUDY1,,,,,,
20098,50003C,50003C_447,E,50003C_3,4020.0,"LETTERED, MAPPED",South Stream,654.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20099,50003C,50003C_448,B,50003C_3,1454.0,"LETTERED, MAPPED",South Stream,631.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20100,50003C,50003C_449,AE,50003C_9,32373.0,"LETTERED, MAPPED",Walloomsac River,601.6,Feet,NAVD88,50003C_STUDY1,,,,,,
20101,50003C,50003C_450,D,50003C_3,2211.0,"LETTERED, MAPPED",Furnace Brook,582.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20102,50003C,50003C_358,,50003C_3,10223.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,638.5,Feet,NAVD88,50003C_STUDY1,,,,,,
20103,50003C,50003C_359,,50003C_3,9790.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,638.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20104,50003C,50003C_360,,50003C_3,9601.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,633.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20105,50003C,50003C_361,,50003C_3,9535.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,632.2,Feet,NAVD88,50003C_STUDY1,,,,,,
20106,50003C,50003C_362,,50003C_3,9515.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,631.9,Feet,NAVD88,50003C_STUDY1,,,,,,
20107,50003C,50003C_363,,50003C_3,9386.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,629.4,Feet,NAVD88,50003C_STUDY1,,,,,,
20108,50003C,50003C_364,,50003C_3,9298.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,629.0,Feet,NAVD88,50003C_STUDY1,,,,,,
20109,50003C,50003C_365,,50003C_3,9212.0,"NOT LETTERED, NOT MAPPED",Furnace Brook,628.5,Feet,NAVD88,50003C_STUDY1,,,,,,
