OBJECTID,PLSSID,TWNSHPLAB,STEWARD,REVISEDDATE,STATEABBR,STWRDPLYID,STWRDPLYTP,STWRDLAB,SHAPE_Length,SHAPE_Area
11784,MI190060N0160E0,6N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418598798480227,0.0107118664443104
11785,MI190020S0080W0,2S 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409309577263201,0.0102103932614629
11786,MI190070N0020W0,7N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411616589978869,0.0103703444765519
11787,MI190270N0040W0,27N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418158408854386,0.0106350780506446
11788,MI190300N0050W0,30N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409425776390364,0.0101455840317977
11789,MI190180N0090W0,18N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409106748119507,0.010190201346144
11790,MI190170N0040E0,17N 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408982632086039,0.010184024840113
11791,MI190070N0090W0,7N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409153561138804,0.0101579562127144
11792,MI190070S0030W0,7S 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407366259942924,0.0101510693228499
11793,MI190100N0080E0,10N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412708813810479,0.0103291187313189
11794,MI190200N0060E0,20N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.397760473995131,0.0094190325557606
11795,MI190270N0160W0,27N 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.220965577280051,0.0020671623725908
11796,MI190060S0010E0,6S 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.406688982722068,0.0101445900561075
11797,MI190320N0080W0,32N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.422443916344227,0.0107043004284583
11798,MI190100N0160E0,10N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417862078253549,0.0107113471185089
11799,MI190200N0080E0,20N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.0979263880452571,0.0005798998369715
11800,MI190010S0040E0,1S 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.394006580210291,0.0093700895808662
11801,MI190020S0050W0,2S 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407916099146483,0.0101811764190723
11802,MI190270N0050W0,27N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418238553503262,0.0105823075259819
11803,MI190310N0140W0,31N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.34887046434576,0.0053277449523779
11804,MI190020N0120E0,2N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413702067069847,0.0105249025321991
11805,MI190260N0090W0,26N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417293328340042,0.0105761053660174
11806,MI190370N0070W0,37N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.16934968467186,0.0012186136609958
11807,MI190010N0170W0,1N 17W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.219345202268735,0.0019313860087703
11808,MI190160N0070W0,16N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409128898020757,0.0101996350502158
11809,MI190150N0010W0,15N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411901542572508,0.0103264446371998
11810,MI190070N0070E0,7N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.426045437234685,0.0095175330827467
11811,MI190080S0090W0,8S 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.334620487439488,0.0059345077609364
11812,MI190190N0140E0,19N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.219391061673232,0.0014695810337298
11813,MI190020N0030E0,2N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404779343438377,0.0100625987859574
11814,MI190050S0010W0,5S 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403928393153617,0.0100147895547039
11815,MI190300N0120W0,30N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.491905535354457,0.0086453575837086
11816,MI190070N0150E0,7N 15E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410055897953871,0.0102680948621842
11817,MI190060S0110W0,6S 11W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407565320771744,0.0101739493176612
11818,MI190320N0010E0,32N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413483800504948,0.0103079469897522
11819,MI190010N0140W0,1N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407736135301403,0.0101752843609175
11820,MI190090S0010E0,9S 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.288187387419045,0.001870012603387
11821,MI190010N0130W0,1N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407708212157018,0.0101545180979472
11822,MI190190N0080W0,19N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411134639600552,0.0103280711796393
11823,MI190040S0150W0,4S 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404275634265467,0.0100190226196399
11824,MI190060N0060E0,6N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414563460223158,0.0104841791883505
11825,MI190050S0090E0,5S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407561133667247,0.0101498511066703
11826,MI190180N0050W0,18N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413369709766629,0.010428503901556
11827,MI190060S0130W0,6S 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403588553380061,0.0099749572965494
11828,MI190060S0010W0,6S 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404498072898483,0.0100295493026776
11829,MI190040S0080E0,4S 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41571632172332,0.0105641724338189
11830,MI190300N0060W0,30N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416727289421101,0.0105175435626937
11831,MI190030S0040E0,3S 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.40719806494869,0.0101198324091165
11832,MI190210N0010E0,21N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416216251149328,0.0104294079156334
11833,MI190050N0050E0,5N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411852487967407,0.0103595673924012
11834,MI190080N0010E0,8N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.3389703317256,0.0071915419264498
11835,MI190020N0110E0,2N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.4141119871359,0.0105028145501485
11836,MI190120N0110E0,12N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411729114651949,0.0103209308311383
11837,MI190190N0030E0,19N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413844475303973,0.0103958736550903
11838,MI190030S0170W0,3S 17W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405713741289464,0.0100758120936505
11839,MI190300N0070W0,30N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412889895819682,0.0103958926275023
11840,MI190090N0160W0,9N 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41164940187867,0.0103263896781932
11841,MI190010S0140W0,1S 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405255584064395,0.0100449352567531
11842,MI190250N0120W0,25N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416093851163254,0.0105579199205198
11843,MI190160N0130E0,16N 13E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411198850990105,0.0102902113029751
11844,MI190130N0100E0,13N 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410784561477784,0.0102999567393441
11845,MI190160N0180W0,16N 18W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.333526486374383,0.0049254244636499
11846,MI190040N0160E0,4N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.486761270800131,0.0100587281945263
11847,MI190040S0040W0,4S 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.40782665268989,0.0101979602727336
11848,MI190130N0150E0,13N 15E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413313496071536,0.010412235059837
11849,MI190060N0090E0,6N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409662089248978,0.0102833452163096
11850,MI190200N0030W0,20N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412147710645742,0.0103410709540737
11851,MI190190N0090E0,19N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.098081740029573,0.0005814841461494
11852,MI190300N0030E0,30N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415380299199602,0.0104348155042932
11853,MI190120N0140E0,12N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413751034552141,0.0104629760883313
11854,MI190160N0010W0,16N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412973874470734,0.010392220502623
11855,MI190330N0060E0,33N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418403847540468,0.0105233022982465
11856,MI190080S0090E0,8S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.0064518607074047,1.20525636788171e-06
11857,MI190060S0060W0,6S 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409875346427683,0.0102713162197718
11858,MI190140N0080E0,14N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410997559489003,0.010313469243961
11859,MI190020S0100W0,2S 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408747006888215,0.0102359397049747
11860,MI190030S0100W0,3S 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409931633523895,0.010269891874236
11861,MI190050S0030W0,5S 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.404531147681992,0.0099793536305953
11862,MI190060N0150W0,6N 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41180140380396,0.0103252175985914
11863,MI190040S0010E0,4S 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405420571277037,0.0100652040886359
11864,MI190100N0030E0,10N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417212502542673,0.0106878194370837
11865,MI190060N0040W0,6N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407742692579649,0.0101619089595925
11866,MI190060S0170W0,6S 17W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.405097523786907,0.0100261921955329
11867,MI190260N0140W0,26N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418497001301777,0.0106197127310377
11868,MI190120N0070E0,12N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407588411418239,0.0101473143567203
11869,MI190130N0160E0,13N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.334690341048011,0.0055506821106298
11870,MI190400N0090W0,40N 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.21140914059021,0.0012170981404162
11871,MI190070S0070E0,7S 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.535811128165987,0.0100838698653699
11872,MI190070S0150W0,7S 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.406944289966718,0.0101132897526972
11873,MI190070S0210W0,7S 21W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.144402582580717,0.0008672199785758
11874,MI190280N0030E0,28N 3E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415716046875794,0.010524013049867
11875,MI190060N0120W0,6N 12W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408977565278641,0.0101797456139306
11876,MI190060N0060W0,6N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411100889784114,0.0103186148504539
11877,MI190110N0020W0,11N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412283638380342,0.0103818607482153
11878,MI190020N0070E0,2N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.402915547730309,0.0099757357848902
11879,MI190070S0010W0,7S 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403722888043246,0.0099970785852865
11880,MI190290N0080E0,29N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418198651304364,0.0103237743413416
11881,MI190160N0110E0,16N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409616944271105,0.0102360852347867
11882,MI190030N0060E0,3N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415267010377958,0.0105971020727633
11883,MI190040N0130E0,4N 13E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411803672440711,0.0104031215121417
11884,MI190070N0050E0,7N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409102826381333,0.010258232952785
11885,MI190010N0010E0,1N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.388443751372061,0.0093311115170266
11886,MI190110N0010W0,11N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411866403446039,0.0103429677852419
11887,MI190120N0100E0,12N 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409018203178871,0.0101980124132992
11888,MI190300N0010E0,30N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.40728269084127,0.0101251723469851
11889,MI190020N0100W0,2N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407191542644211,0.0101302749128721
11890,MI190090N0140E0,9N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.402980080447942,0.0098921117784092
11891,MI190080N0060W0,8N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413093134859662,0.0104160035567404
11892,MI190340N0060E0,34N 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.4159236180814,0.0103893704916698
11893,MI190110N0160E0,11N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.374035203241731,0.008709804695812
11894,MI190060S0090E0,6S 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.843408762407872,0.0064114863953813
11895,MI190120N0080W0,12N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412128157219634,0.0103654936669098
11896,MI190010N0020W0,1N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411780257247598,0.010351492977134
11897,MI190100N0140W0,10N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413999696545842,0.0104806830559948
11898,MI190080S0040W0,8S 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407976380212606,0.0094660781621052
11899,MI190150N0080W0,15N 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41053176374408,0.0102385983279138
11900,MI190070N0100W0,7N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411087294766976,0.0103031276367753
11901,MI190080S0110W0,8S 11W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.335399276633459,0.005908020693374
11902,MI190190N0050E0,19N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413913630413328,0.010405547630219
11903,MI190090S0040E0,9S 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.257536444126097,0.0012296682758037
11904,MI190320N0020W0,32N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.420565858552913,0.0107630031729818
11905,MI190070N0120E0,7N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410621611319929,0.0103234977228758
11906,MI190030N0120E0,3N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414126352770033,0.0104257228028354
11907,MI190150N0160E0,15N 16E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.252849987435933,0.0034487294435077
11908,MI190020N0040W0,2N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409028621442633,0.0102287465571362
11909,MI190050S0080W0,5S 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408189681745457,0.0101878183883637
11910,MI190100N0050W0,10N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410925780326836,0.0102802823881758
11911,MI190210N0020W0,21N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416247403347129,0.0105340627302662
11912,MI190020N0130W0,2N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409647654909238,0.0102772283175677
11913,MI190010S0080W0,1S 8W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408214027756724,0.0102023442439742
11914,MI190010S0060E0,1S 6E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414796088289554,0.010384163344987
11915,MI190030N0100E0,3N 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407523712345593,0.0102199224394086
11916,MI190080S0050W0,8S 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.335393078166524,0.0059596413184196
11917,MI190230N0160W0,23N 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.373149653330807,0.0074607085567775
11918,MI190070S0020W0,7S 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407025227565312,0.0101402629250575
11919,MI190330N0080E0,33N 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.54777941441494,0.0099902167373516
11920,MI190120N0050W0,12N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41334353184944,0.0104203860494874
11921,MI190020S0090W0,2S 9W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408073933995506,0.0101891114172205
11922,MI190340N0020E0,34N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.403751704168404,0.009900679457504
11923,MI190040S0160W0,4S 16W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.401598642851229,0.0098712370405394
11924,MI190040N0140W0,4N 14W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.407746672568755,0.0101797463563127
11925,MI190040N0060W0,4N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412150123525047,0.0103712912842216
11926,MI190120N0120E0,12N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408708488109115,0.0102238443635316
11927,MI190020N0040E0,2N 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413584690541227,0.0104900386769354
11928,MI190060N0040E0,6N 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.410425054437792,0.0103142244960963
11929,MI190020N0050E0,2N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414788092949523,0.0105273386447615
11930,MI190010S0080E0,1S 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.4083898734184,0.0101604110755466
11931,MI190180N0180W0,18N 18W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.335002817423409,0.0061122411760167
11932,MI190100N0180W0,10N 18W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.077622658782398,0.0003766183226802
11933,MI190040S0070E0,4S 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411038285326237,0.0103947438316575
11934,MI190070N0110E0,7N 11E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411807488835039,0.0103653250244632
11935,MI190080S0150W0,8S 15W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.334907143056662,0.0058997639612739
11936,MI190030S0080E0,3S 8E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412985132854165,0.0105165491410256
11937,MI190050N0140E0,5N 14E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.432166241898491,0.0112419105050133
11938,MI190160N0040E0,16N 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.408878498896786,0.0102207252023397
11939,MI190020S0180W0,2S 18W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.13296392748541,0.0008059591067404
11940,MI190120N0070W0,12N 7W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412468403765578,0.0103608242911993
11941,MI190020S0100E0,2S 10E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.582228843093184,0.0070765731161075
11942,MI190160N0060W0,16N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413251456935928,0.0104393323916474
11943,MI190190N0010E0,19N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.331759394239676,0.0068300606490702
11944,MI190270N0100W0,27N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.443730854524586,0.0101473602562083
11945,MI190300N0040W0,30N 4W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412274939823953,0.0102160191684052
11946,MI190090N0090E0,9N 9E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.399677044757669,0.0098632308354282
11947,MI190070N0060W0,7N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415109831044453,0.0105368947177894
11948,MI190120N0010W0,12N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411650232019026,0.0103354968887823
11949,MI190210N0020E0,21N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413845842001511,0.0104230395455576
11950,MI190020S0020W0,2S 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.409059971601786,0.0102253066130838
11951,MI190330N0060W0,33N 6W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417962200216293,0.0106250694024123
11952,MI190190N0020E0,19N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415895009501551,0.0105242618700979
11953,MI190260N0050W0,26N 5W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418416774054434,0.010649569054602
11954,MI190310N0050E0,31N 5E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.418228353774116,0.0105900450449614
11955,MI190180N0100W0,18N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.411104597097542,0.0102921296310163
11956,MI190140N0010E0,14N 1E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.331232483885703,0.0068368085017944
11957,MI190090N0120E0,9N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.412026519677692,0.0103683775461705
11958,MI190070S0040E0,7S 4E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.41190716148292,0.0102835185356129
11959,MI190130N0020E0,13N 2E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.417194402531934,0.0105764983235765
11960,MI190330N0070E0,33N 7E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.414983021636469,0.0104620591597136
11961,MI190170N0030W0,17N 3W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.416965781976583,0.0105867915408543
11962,MI190300N0130W0,30N 13W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.185321507182612,0.0012615052300316
11963,MI190050N0120E0,5N 12E,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.415571047168897,0.0105842932870066
11964,MI190360N0020W0,36N 2W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.528837176989262,0.0079774093267191
11965,MI190030N0010W0,3N 1W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.413012438673194,0.0103723564490902
11966,MI190280N0100W0,28N 10W,State of Michigan,2014/09/22 00:00:00+00,MI,,,,0.609756813303446,0.0072238564980629
