id,bite_date,SpeciesIDDesc,BreedIDDesc,breed,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc,FollowupYNDesc,ObjectId
667153,2018/12/21 00:00:00,DOG,,,,,0,,40216,,UNKNOWN,,,,,,YES,206
666361,2018/12/03 00:00:00,DOG,PIT BULL,,MALE,BRN,1,2018/12/19 00:00:00,47163,,BODY,,,,2018/12/14 00:00:00,,YES,207
667841,2019/01/12 00:00:00,DOG,,,FEMALE,WHT BRN,1,2018/04/27 00:00:00,40228,,UNKNOWN,,,,,,NO,208
648032,,DOG,,ST BERDOODLE,MALE,,0,,0,,,,,,,,YES,209
666865,2018/12/13 00:00:00,DOG,PIT BULL,,MALE,WHT GRAY,0,,40229,,BODY,,,,2018/12/27 00:00:00,,NO,210
663414,2018/10/05 00:00:00,DOG,CHICHAUHUA,,MALE,BROWN,1,2018/10/15 00:00:00,40299,,BODY,,,,2018/11/17 00:00:00,,NO,211
665967,2018/11/24 00:00:00,DOG,BEAGLE,LAB MIX,FEMALE,BLK WHT BR,1,2018/07/20 00:00:00,40207,,HEAD,,,,2018/12/04 00:00:00,,NO,212
667166,2018/12/24 00:00:00,DOG,GERM SHEPHERD,LAB MIX,MALE,,1,2017/06/10 00:00:00,40214,,HEAD,,,,2018/12/27 00:00:00,,NO,213
666427,2018/12/05 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40229,,BODY,,,,2018/12/18 00:00:00,,NO,214
667841,2019/01/12 00:00:00,DOG,,,FEMALE,WHT BRN,1,2018/04/27 00:00:00,40228,,UNKNOWN,,,,,,YES,215
649102,2018/03/21 00:00:00,DOG,,,MALE,BLK WHT,0,,40218,,BODY,,,,,,NO,216
666865,2018/12/13 00:00:00,DOG,PIT BULL,,MALE,WHT GRAY,0,,40229,,BODY,,,,2018/12/27 00:00:00,,YES,217
663414,2018/10/05 00:00:00,DOG,CHICHAUHUA,,MALE,BROWN,1,2018/10/15 00:00:00,40299,,BODY,,,,2018/11/17 00:00:00,,YES,218
665967,2018/11/24 00:00:00,DOG,BEAGLE,LAB MIX,FEMALE,BLK WHT BR,1,2018/07/20 00:00:00,40207,,HEAD,,,,2018/12/04 00:00:00,,YES,219
667166,2018/12/24 00:00:00,DOG,GERM SHEPHERD,LAB MIX,MALE,,1,2017/06/10 00:00:00,40214,,HEAD,,,,2018/12/27 00:00:00,,YES,220
666427,2018/12/05 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40229,,BODY,,,,2018/12/18 00:00:00,,YES,221
667842,2019/01/12 00:00:00,DOG,PIT BULL,,MALE,TAN,3,2019/02/06 00:00:00,42701,,BODY,,,,2019/01/23 00:00:00,,NO,222
649102,2018/03/21 00:00:00,DOG,,,MALE,BLK WHT,0,,40218,,BODY,,,,,,YES,223
666900,2018/12/15 00:00:00,DOG,BORDER COLLIE,,MALE,BLK WHT,3,2016/09/23 00:00:00,40241,,BODY,,,,2018/12/27 00:00:00,,NO,224
649379,2018/03/26 00:00:00,DOG,PIT BULL,,MALE,RED,0,,40212,,BODY,,,,2018/04/05 00:00:00,,NO,225
663582,2018/10/02 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40211,,BODY,,,,,,NO,226
649379,2018/03/26 00:00:00,DOG,PIT BULL,,MALE,RED,0,,40212,,BODY,,,,2018/04/05 00:00:00,,YES,227
665989,2018/11/19 00:00:00,CAT,,,FEMALE,BRN TABBY,1,2018/12/08 00:00:00,40299,,BODY,,,,2018/11/30 00:00:00,,NO,228
666490,,CAT,,,,,0,,40209,,,,,2018/12/03 00:00:00,,NEGATIVE,NO,229
667167,2018/12/25 00:00:00,DOG,,MIX,MALE,BLK/GREY,1,2018/06/19 00:00:00,40229,,HEAD,,,,,,NO,230
667842,2019/01/12 00:00:00,DOG,PIT BULL,,MALE,TAN,3,2019/02/06 00:00:00,42701,,BODY,,,,2019/01/23 00:00:00,,YES,231
666900,2018/12/15 00:00:00,DOG,BORDER COLLIE,,MALE,BLK WHT,3,2016/09/23 00:00:00,40241,,BODY,,,,2018/12/27 00:00:00,,YES,232
666490,,CAT,,,,,0,,40209,,,,,2018/12/03 00:00:00,,NEGATIVE,YES,233
667167,2018/12/25 00:00:00,DOG,,MIX,MALE,BLK/GREY,1,2018/06/19 00:00:00,40229,,HEAD,,,,,,YES,234
667869,,CAT,,,,,0,,0,,BODY,,,2019/01/10 00:00:00,,NEGATIVE,NO,235
663582,2018/10/02 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40211,,BODY,,,,,,YES,236
650039,2018/04/07 00:00:00,DOG,BEAGLE,,MALE,TRI,0,,40299,,BODY,,,,,,NO,237
665989,2018/11/19 00:00:00,CAT,,,FEMALE,BRN TABBY,1,2018/12/08 00:00:00,40299,,BODY,,,,2018/11/30 00:00:00,,YES,238
666901,2018/12/15 00:00:00,DOG,PIT BULL,,MALE,TAN BRN,0,,40291,,,,,,,,NO,239
666582,2018/12/07 00:00:00,DOG,BEAGLE,,FEMALE,BRN WHT,3,2016/04/25 00:00:00,40216,,BODY,,,,2018/12/18 00:00:00,,NO,240
667169,2018/12/19 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BRWN/TAN/B,1,2019/01/03 00:00:00,40206,,UNKNOWN,,,,2018/12/31 00:00:00,,NO,241
667869,,CAT,,,,,0,,0,,BODY,,,2019/01/10 00:00:00,,NEGATIVE,YES,242
663640,2018/10/10 00:00:00,DOG,ENGLISH BULLDOG,,FEMALE,TAN,0,,40207,,HEAD,,,,,,NO,243
650039,2018/04/07 00:00:00,DOG,BEAGLE,,MALE,TRI,0,,40299,,BODY,,,,,,YES,244
665991,2018/11/20 00:00:00,DOG,PIT BULL,,MALE,BROWN,1,2018/02/23 00:00:00,40205,,BODY,,,,2018/11/30 00:00:00,,NO,245
666901,2018/12/15 00:00:00,DOG,PIT BULL,,MALE,TAN BRN,0,,40291,,,,,,,,YES,246
666582,2018/12/07 00:00:00,DOG,BEAGLE,,FEMALE,BRN WHT,3,2016/04/25 00:00:00,40216,,BODY,,,,2018/12/18 00:00:00,,YES,247
667169,2018/12/19 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BRWN/TAN/B,1,2019/01/03 00:00:00,40206,,UNKNOWN,,,,2018/12/31 00:00:00,,YES,248
667950,2019/01/14 00:00:00,DOG,,MIX,MALE,BRINDLE,0,,40219,,HEAD,,,,2019/01/28 00:00:00,,NO,249
663640,2018/10/10 00:00:00,DOG,ENGLISH BULLDOG,,FEMALE,TAN,0,,40207,,HEAD,,,,,,YES,250
650379,2018/04/13 00:00:00,DOG,,,FEMALE,,0,,40299,,BODY,,,,,,NO,251
665991,2018/11/20 00:00:00,DOG,PIT BULL,,MALE,BROWN,1,2018/02/23 00:00:00,40205,,BODY,,,,2018/11/30 00:00:00,,YES,252
666904,2018/12/14 00:00:00,DOG,DACHSHUND,,FEMALE,BRINDLE,1,2018/01/16 00:00:00,40299,,HEAD,,,,2018/12/24 00:00:00,,NO,253
666584,2018/12/07 00:00:00,DOG,SIBERAN HUSKY,,MALE,BLK WHT,0,,40214,,,,,,,,NO,254
667214,2018/12/25 00:00:00,DOG,,UNKNOWN,UNKNOWN,BLACK,0,,44907,,BODY,,,,,,NO,255
667950,2019/01/14 00:00:00,DOG,,MIX,MALE,BRINDLE,0,,40219,,HEAD,,,,2019/01/28 00:00:00,,YES,256
663966,2018/10/16 00:00:00,DOG,HUSKY,,MALE,BLK WHT,3,2018/11/24 00:00:00,40219,,BODY,,,,2018/10/26 00:00:00,,NO,257
650379,2018/04/13 00:00:00,DOG,,,FEMALE,,0,,40299,,BODY,,,,,,YES,258
665992,2018/11/25 00:00:00,DOG,ROTTWEILER,,MALE,BLK BRN,3,2017/08/28 00:00:00,40291,,BODY,,,,2018/12/05 00:00:00,,NO,259
666904,2018/12/14 00:00:00,DOG,DACHSHUND,,FEMALE,BRINDLE,1,2018/01/16 00:00:00,40299,,HEAD,,,,2018/12/24 00:00:00,,YES,260
666584,2018/12/07 00:00:00,DOG,SIBERAN HUSKY,,MALE,BLK WHT,0,,40214,,,,,,,,YES,261
667214,2018/12/25 00:00:00,DOG,,UNKNOWN,UNKNOWN,BLACK,0,,44907,,BODY,,,,,,YES,262
667952,2019/01/12 00:00:00,DOG,PUG,,FEMALE,FAWN,1,2018/04/16 00:00:00,40204,,UNKNOWN,,,,2019/01/22 00:00:00,,NO,263
650390,2018/04/14 00:00:00,DOG,,,,WHT GRY,0,,40243,,BODY,,,,,,NO,264
665992,2018/11/25 00:00:00,DOG,ROTTWEILER,,MALE,BLK BRN,3,2017/08/28 00:00:00,40291,,BODY,,,,2018/12/05 00:00:00,,YES,265
666585,2018/12/08 00:00:00,DOG,ROTTWEILER,,MALE,BLACK,1,2018/05/11 00:00:00,40241,,BODY,,,,2018/12/18 00:00:00,,NO,266
666906,2018/12/14 00:00:00,DOG,,GOLDEN DOODLE,MALE,RED,0,,40222,,UNKNOWN,,,,,,NO,267
650390,2018/04/14 00:00:00,DOG,,,,WHT GRY,0,,40243,,BODY,,,,,,YES,268
666049,2018/11/26 00:00:00,DOG,SHIH TZU,,MALE,WHT GRY,1,2018/06/01 00:00:00,40241,,HEAD,,,,,,NO,269
663966,2018/10/16 00:00:00,DOG,HUSKY,,MALE,BLK WHT,3,2018/11/24 00:00:00,40219,,BODY,,,,2018/10/26 00:00:00,,YES,270
667952,2019/01/12 00:00:00,DOG,PUG,,FEMALE,FAWN,1,2018/04/16 00:00:00,40204,,UNKNOWN,,,,2019/01/22 00:00:00,,YES,271
667215,2018/12/26 00:00:00,DOG,PIT BULL,MIX,FEMALE,GREY,0,,40299,,BODY,,,,,,NO,272
663968,2018/10/15 00:00:00,DOG,,,FEMALE,BLK WHT,3,2017/07/06 00:00:00,40233,,UNKNOWN,,,,2018/10/26 00:00:00,,NO,273
666049,2018/11/26 00:00:00,DOG,SHIH TZU,,MALE,WHT GRY,1,2018/06/01 00:00:00,40241,,HEAD,,,,,,YES,274
667954,2019/01/12 00:00:00,CAT,,DSH,,WHT TURTLE,3,2019/01/26 00:00:00,40204,,UNKNOWN,,,,2019/01/23 00:00:00,,NO,275
666585,2018/12/08 00:00:00,DOG,ROTTWEILER,,MALE,BLACK,1,2018/05/11 00:00:00,40241,,BODY,,,,2018/12/18 00:00:00,,YES,276
666906,2018/12/14 00:00:00,DOG,,GOLDEN DOODLE,MALE,RED,0,,40222,,UNKNOWN,,,,,,YES,277
650626,2018/04/14 00:00:00,DOG,,MIXED,,WHT/GRY,0,,40243,,BODY,,,,,,NO,278
667215,2018/12/26 00:00:00,DOG,PIT BULL,MIX,FEMALE,GREY,0,,40299,,BODY,,,,,,YES,279
663968,2018/10/15 00:00:00,DOG,,,FEMALE,BLK WHT,3,2017/07/06 00:00:00,40233,,UNKNOWN,,,,2018/10/26 00:00:00,,YES,280
666051,2018/11/22 00:00:00,DOG,LABRADOR RETRIV,WEIMARANER MIX,MALE,BROWN,3,2018/08/30 00:00:00,40258,,BODY,,,,2018/12/04 00:00:00,,NO,281
667954,2019/01/12 00:00:00,CAT,,DSH,,WHT TURTLE,3,2019/01/26 00:00:00,40204,,UNKNOWN,,,,2019/01/23 00:00:00,,YES,282
666586,2018/12/07 00:00:00,DOG,MALTASE,,MALE,WHITE,3,2017/07/13 00:00:00,40241,,UNKNOWN,,,,2018/12/17 00:00:00,,NO,283
666907,2018/12/14 00:00:00,DOG,BERNESEN MT.,,MALE,BRN WHT,0,,40222,,BODY,,,,,,NO,284
650626,2018/04/14 00:00:00,DOG,,MIXED,,WHT/GRY,0,,40243,,BODY,,,,,,YES,285
667216,2018/12/26 00:00:00,DOG,PIT BULL,,FEMALE,BLACK,1,2018/12/15 00:00:00,40211,,BODY,,,,2019/01/08 00:00:00,,NO,286
664287,2018/10/19 00:00:00,DOG,GERM SHEPHERD,,,,0,,40204,,UNKNOWN,,,,,,NO,287
666051,2018/11/22 00:00:00,DOG,LABRADOR RETRIV,WEIMARANER MIX,MALE,BROWN,3,2018/08/30 00:00:00,40258,,BODY,,,,2018/12/04 00:00:00,,YES,288
667985,2019/01/15 00:00:00,DOG,BEAGLE,MIX,MALE,,0,,40272,,BODY,,,,,,NO,289
666586,2018/12/07 00:00:00,DOG,MALTASE,,MALE,WHITE,3,2017/07/13 00:00:00,40241,,UNKNOWN,,,,2018/12/17 00:00:00,,YES,290
666907,2018/12/14 00:00:00,DOG,BERNESEN MT.,,MALE,BRN WHT,0,,40222,,BODY,,,,,,YES,291
650985,2018/04/04 00:00:00,DOG,CORGI,MIX,MALE,WHT & BRWN,0,,40243,,BODY,,,,,,NO,292
667216,2018/12/26 00:00:00,DOG,PIT BULL,,FEMALE,BLACK,1,2018/12/15 00:00:00,40211,,BODY,,,,2019/01/08 00:00:00,,YES,293
664287,2018/10/19 00:00:00,DOG,GERM SHEPHERD,,,,0,,40204,,UNKNOWN,,,,,,YES,294
666123,2018/11/27 00:00:00,DOG,PIT BULL,BOXER MIX,MALE,BLK/WHT,0,,40218,,BODY,,,,,,NO,295
667985,2019/01/15 00:00:00,DOG,BEAGLE,MIX,MALE,,0,,40272,,BODY,,,,,,YES,296
666588,2018/12/09 00:00:00,CAT,,DSH,MALE,BLK WHT,0,,40229,,HEAD,,,,2018/12/19 00:00:00,,NO,297
666908,,BAT,,,,,0,,40204,,,,,2018/12/13 00:00:00,,NEGATIVE,NO,298
650985,2018/04/04 00:00:00,DOG,CORGI,MIX,MALE,WHT & BRWN,0,,40243,,BODY,,,,,,YES,299
667218,2018/12/25 00:00:00,RACCOON,,,,,0,,40204,,BODY,,,,,,NO,300
664289,2018/10/21 00:00:00,DOG,,,,BRN BLK,0,,40207,,BODY,,,,,,NO,301
666123,2018/11/27 00:00:00,DOG,PIT BULL,BOXER MIX,MALE,BLK/WHT,0,,40218,,BODY,,,,,,YES,302
666588,2018/12/09 00:00:00,CAT,,DSH,MALE,BLK WHT,0,,40229,,HEAD,,,,2018/12/19 00:00:00,,YES,303
666908,,BAT,,,,,0,,40204,,,,,2018/12/13 00:00:00,,NEGATIVE,YES,304
651199,2018/04/28 00:00:00,DOG,,MIX,MALE,ORANGE,0,,40218,,UNKNOWN,,,,,,NO,305
667218,2018/12/25 00:00:00,RACCOON,,,,,0,,40204,,BODY,,,,,,YES,306
666589,2018/12/09 00:00:00,DOG,,,MALE,BLACK,0,,40216,,BODY,,,,,,NO,307
667986,2019/01/15 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLACK,3,2018/08/01 00:00:00,40228,,BODY,,,,2019/01/25 00:00:00,,NO,308
666977,2018/12/15 00:00:00,DOG,,,,SILVER,3,2017/04/29 00:00:00,40217,,UNKNOWN,,,,2018/12/27 00:00:00,,NO,309
664289,2018/10/21 00:00:00,DOG,,,,BRN BLK,0,,40207,,BODY,,,,,,YES,310
666164,2018/11/27 00:00:00,DOG,ENGLISH BULLDOG,,FEMALE,,3,2018/07/31 00:00:00,40241,,BODY,,,,2018/12/07 00:00:00,,NO,311
666977,2018/12/15 00:00:00,DOG,,,,SILVER,3,2017/04/29 00:00:00,40217,,UNKNOWN,,,,2018/12/27 00:00:00,,YES,312
651199,2018/04/28 00:00:00,DOG,,MIX,MALE,ORANGE,0,,40218,,UNKNOWN,,,,,,YES,313
664388,2018/10/23 00:00:00,DOG,,,MALE,BROWN,1,2018/12/08 00:00:00,40223,,UNKNOWN,,,,2018/11/02 00:00:00,,NO,314
667220,2018/12/20 00:00:00,DOG,CATTLE DOG,,FEMALE,TRI,0,,40223,,BODY,,,,,,NO,315
667986,2019/01/15 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLACK,3,2018/08/01 00:00:00,40228,,BODY,,,,2019/01/25 00:00:00,,YES,316
666589,2018/12/09 00:00:00,DOG,,,MALE,BLACK,0,,40216,,BODY,,,,,,YES,317
666164,2018/11/27 00:00:00,DOG,ENGLISH BULLDOG,,FEMALE,,3,2018/07/31 00:00:00,40241,,BODY,,,,2018/12/07 00:00:00,,YES,318
666978,2018/12/17 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK BRN,1,2018/12/20 00:00:00,40291,,BODY,,,,2018/12/27 00:00:00,,NO,319
653386,,BAT,,,,,0,,40014,,,,,2018/05/24 00:00:00,,NEGATIVE,NO,320
664388,2018/10/23 00:00:00,DOG,,,MALE,BROWN,1,2018/12/08 00:00:00,40223,,UNKNOWN,,,,2018/11/02 00:00:00,,YES,321
667220,2018/12/20 00:00:00,DOG,CATTLE DOG,,FEMALE,TRI,0,,40223,,BODY,,,,,,YES,322
668049,2019/01/15 00:00:00,DOG,POMERANIAN,,MALE,WHITE,1,2018/06/12 00:00:00,40228,,BODY,,,,2019/01/25 00:00:00,,NO,323
666591,2018/12/03 00:00:00,DOG,PIT BULL,,MALE,BRN BLK,1,2018/12/19 00:00:00,47163,,BODY,,,,2018/12/14 00:00:00,,NO,324
666233,2018/11/29 00:00:00,DOG,POODLE,,MALE,BLK GRY,3,2018/12/14 00:00:00,40299,,BODY,,,,2019/01/03 00:00:00,,NO,325
666978,2018/12/17 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK BRN,1,2018/12/20 00:00:00,40291,,BODY,,,,2018/12/27 00:00:00,,YES,326
653386,,BAT,,,,,0,,40014,,,,,2018/05/24 00:00:00,,NEGATIVE,YES,327
664439,2018/10/24 00:00:00,DOG,PIT BULL,,MALE,,0,,40118,,BODY,,,,2018/11/06 00:00:00,,NO,328
667221,2018/12/18 00:00:00,DOG,CHICHAUHUA,,MALE,WHITE,0,,40215,,BODY,,,,,,NO,329
668049,2019/01/15 00:00:00,DOG,POMERANIAN,,MALE,WHITE,1,2018/06/12 00:00:00,40228,,BODY,,,,2019/01/25 00:00:00,,YES,330
666591,2018/12/03 00:00:00,DOG,PIT BULL,,MALE,BRN BLK,1,2018/12/19 00:00:00,47163,,BODY,,,,2018/12/14 00:00:00,,YES,331
666233,2018/11/29 00:00:00,DOG,POODLE,,MALE,BLK GRY,3,2018/12/14 00:00:00,40299,,BODY,,,,2019/01/03 00:00:00,,YES,332
666979,2018/12/15 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,1,2018/03/03 00:00:00,40229,,BODY,,,,2018/12/27 00:00:00,,NO,333
655033,2018/06/20 00:00:00,DOG,PIT BULL,,FEMALE,GRAY,0,,40118,,HEAD,,,,,,NO,334
664439,2018/10/24 00:00:00,DOG,PIT BULL,,MALE,,0,,40118,,BODY,,,,2018/11/06 00:00:00,,YES,335
667221,2018/12/18 00:00:00,DOG,CHICHAUHUA,,MALE,WHITE,0,,40215,,BODY,,,,,,YES,336
668050,2019/01/14 00:00:00,CAT,,,FEMALE,GREY,0,,40272,,BODY,,,,,,NO,337
666592,2018/12/05 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLK,0,,40218,,BODY,,,,,,NO,338
666291,2018/12/12 00:00:00,DOG,,STAFFORDSHIRE,FEMALE,BROWN,3,2018/05/04 00:00:00,40215,,HEAD,,,,2018/12/20 00:00:00,,NO,339
666979,2018/12/15 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,1,2018/03/03 00:00:00,40229,,BODY,,,,2018/12/27 00:00:00,,YES,340
655033,2018/06/20 00:00:00,DOG,PIT BULL,,FEMALE,GRAY,0,,40118,,HEAD,,,,,,YES,341
664707,2018/10/28 00:00:00,CAT,,UNKNOWN,MALE,GREY TIGER,1,2019/01/19 00:00:00,40204,,BODY,,,,2018/11/12 00:00:00,,NO,342
667223,2018/12/23 00:00:00,DOG,ROTTWEILER,,MALE,BLK TAN,1,2018/03/24 00:00:00,40215,,BODY,,,,2019/01/02 00:00:00,,NO,343
666592,2018/12/05 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLK,0,,40218,,BODY,,,,,,YES,344
666291,2018/12/12 00:00:00,DOG,,STAFFORDSHIRE,FEMALE,BROWN,3,2018/05/04 00:00:00,40215,,HEAD,,,,2018/12/20 00:00:00,,YES,345
655275,2018/06/24 00:00:00,CAT,,DLH,MALE,WHITE,1,2018/07/10 00:00:00,40204,,UNKNOWN,,,,2018/07/05 00:00:00,,NO,346
666981,2018/12/12 00:00:00,DOG,PIT BULL,,FEMALE,TAN BLK,0,,40216,,HEAD,,,,,,NO,347
666594,2018/12/06 00:00:00,DOG,BEAGLE,,FEMALE,BRN WHT,0,2018/08/21 00:00:00,40207,,HEAD,,,,,,NO,348
666292,2018/12/01 00:00:00,DOG,BLACK LAB,,FEMALE,BLK,3,2017/11/30 00:00:00,40299,,HEAD,,,,2019/01/10 00:00:00,,NO,349
668050,2019/01/14 00:00:00,CAT,,,FEMALE,GREY,0,,40272,,BODY,,,,,,YES,350
667223,2018/12/23 00:00:00,DOG,ROTTWEILER,,MALE,BLK TAN,1,2018/03/24 00:00:00,40215,,BODY,,,,2019/01/02 00:00:00,,YES,351
664707,2018/10/28 00:00:00,CAT,,UNKNOWN,MALE,GREY TIGER,1,2019/01/19 00:00:00,40204,,BODY,,,,2018/11/12 00:00:00,,YES,352
667224,2018/12/21 00:00:00,DOG,ROTTWEILER,,FEMALE,BLK BRN,0,,40220,,HEAD,,,,,,NO,353
666594,2018/12/06 00:00:00,DOG,BEAGLE,,FEMALE,BRN WHT,0,2018/08/21 00:00:00,40207,,HEAD,,,,,,YES,354
655275,2018/06/24 00:00:00,CAT,,DLH,MALE,WHITE,1,2018/07/10 00:00:00,40204,,UNKNOWN,,,,2018/07/05 00:00:00,,YES,355
666981,2018/12/12 00:00:00,DOG,PIT BULL,,FEMALE,TAN BLK,0,,40216,,HEAD,,,,,,YES,356
668051,2019/01/16 00:00:00,DOG,PIT BULL,,,,0,,40203,,BODY,,,,,,NO,357
666292,2018/12/01 00:00:00,DOG,BLACK LAB,,FEMALE,BLK,3,2017/11/30 00:00:00,40299,,HEAD,,,,2019/01/10 00:00:00,,YES,358
664801,2018/10/18 00:00:00,DOG,BLACK LAB,,MALE,BLACK,0,,40203,,BODY,,,,2018/12/03 00:00:00,,NO,359
667224,2018/12/21 00:00:00,DOG,ROTTWEILER,,FEMALE,BLK BRN,0,,40220,,HEAD,,,,,,YES,360
666596,,,,,,,0,,0,,,,,,,,NO,361
656390,2018/07/07 00:00:00,DOG,PIT BULL,,MALE,GREY/WHT,0,,40299,,HEAD,,,,,,NO,362
667050,2018/12/18 00:00:00,DOG,PIT BULL,,MALE,BROWN,1,2018/12/28 00:00:00,24084,,BODY,,,,2018/12/28 00:00:00,,NO,363
668051,2019/01/16 00:00:00,DOG,PIT BULL,,,,0,,40203,,BODY,,,,,,YES,364
666293,2018/11/18 00:00:00,CAT,,DMH,MALE,BLK WHT,3,2018/12/14 00:00:00,40223,,BODY,,,,2018/12/03 00:00:00,,NO,365
664801,2018/10/18 00:00:00,DOG,BLACK LAB,,MALE,BLACK,0,,40203,,BODY,,,,2018/12/03 00:00:00,,YES,366
667226,2018/12/19 00:00:00,DOG,PIT BULL,,FEMALE,WHITE,0,2018/12/20 00:00:00,40215,,BODY,,,,2019/01/02 00:00:00,,NO,367
666596,,,,,,,0,,0,,,,,,,,YES,368
656390,2018/07/07 00:00:00,DOG,PIT BULL,,MALE,GREY/WHT,0,,40299,,HEAD,,,,,,YES,369
667050,2018/12/18 00:00:00,DOG,PIT BULL,,MALE,BROWN,1,2018/12/28 00:00:00,24084,,BODY,,,,2018/12/28 00:00:00,,YES,370
668052,2019/01/17 00:00:00,DOG,PIT BULL,,,,0,,40203,,BODY,,,,,,NO,371
666293,2018/11/18 00:00:00,CAT,,DMH,MALE,BLK WHT,3,2018/12/14 00:00:00,40223,,BODY,,,,2018/12/03 00:00:00,,YES,372
664805,2018/10/29 00:00:00,DOG,CHICHAUHUA,,FEMALE,TAN,0,,40210,,BODY,,,,2018/11/08 00:00:00,,NO,373
667226,2018/12/19 00:00:00,DOG,PIT BULL,,FEMALE,WHITE,0,2018/12/20 00:00:00,40215,,BODY,,,,2019/01/02 00:00:00,,YES,374
666598,2018/12/07 00:00:00,DOG,PIT BULL,,MALE,BLUE,1,2018/05/07 00:00:00,40210,,BODY,,,,2018/12/18 00:00:00,,NO,375
667052,2018/12/18 00:00:00,DOG,GERM SHEPHERD,,MALE,BLACK,1,2018/05/15 00:00:00,40205,,BODY,,,,2018/12/28 00:00:00,,NO,376
668052,2019/01/17 00:00:00,DOG,PIT BULL,,,,0,,40203,,BODY,,,,,,YES,377
666294,2018/12/01 00:00:00,DOG,PIT BULL,,MALE,WHITE,1,2018/07/13 00:00:00,40210,,BODY,,,,2018/12/13 00:00:00,,NO,378
664805,2018/10/29 00:00:00,DOG,CHICHAUHUA,,FEMALE,TAN,0,,40210,,BODY,,,,2018/11/08 00:00:00,,YES,379
667231,2018/12/16 00:00:00,DOG,NEW FOUNDLAND,,FEMALE,BLK WHT,0,,47138,,HEAD,,,,,,NO,380
666598,2018/12/07 00:00:00,DOG,PIT BULL,,MALE,BLUE,1,2018/05/07 00:00:00,40210,,BODY,,,,2018/12/18 00:00:00,,YES,381
667052,2018/12/18 00:00:00,DOG,GERM SHEPHERD,,MALE,BLACK,1,2018/05/15 00:00:00,40205,,BODY,,,,2018/12/28 00:00:00,,YES,382
666294,2018/12/01 00:00:00,DOG,PIT BULL,,MALE,WHITE,1,2018/07/13 00:00:00,40210,,BODY,,,,2018/12/13 00:00:00,,YES,383
665084,2018/11/03 00:00:00,DOG,,CHI-POO,FEMALE,WHITE,1,2018/12/26 00:00:00,40220,,HEAD,,,,2018/12/26 00:00:00,,NO,384
667231,2018/12/16 00:00:00,DOG,NEW FOUNDLAND,,FEMALE,BLK WHT,0,,47138,,HEAD,,,,,,YES,385
668189,2019/01/20 00:00:00,DOG,PIT BULL,,MALE,,0,,40258,,HEAD,,,,,,NO,386
665084,2018/11/03 00:00:00,DOG,,CHI-POO,FEMALE,WHITE,1,2018/12/26 00:00:00,40220,,HEAD,,,,2018/12/26 00:00:00,,YES,387
666295,2018/12/01 00:00:00,DOG,GOLD RETRIEVER,,MALE,YELLOW,1,2018/03/02 00:00:00,40299,,BODY,,,,2018/12/13 00:00:00,,NO,388
667055,2018/12/18 00:00:00,DOG,,MIXED,MALE,,0,,40229,,HEAD,,,,,,NO,389
665123,2018/11/05 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,1,2018/12/10 00:00:00,40004,,HEAD,,,,2018/11/15 00:00:00,,NO,390
666295,2018/12/01 00:00:00,DOG,GOLD RETRIEVER,,MALE,YELLOW,1,2018/03/02 00:00:00,40299,,BODY,,,,2018/12/13 00:00:00,,YES,391
668189,2019/01/20 00:00:00,DOG,PIT BULL,,MALE,,0,,40258,,HEAD,,,,,,YES,392
667055,2018/12/18 00:00:00,DOG,,MIXED,MALE,,0,,40229,,HEAD,,,,,,YES,393
665123,2018/11/05 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,1,2018/12/10 00:00:00,40004,,HEAD,,,,2018/11/15 00:00:00,,YES,394
666297,2018/12/02 00:00:00,DOG,PIT BULL,,MALE,GREY,0,,40220,YES,BODY,,,,,,NO,395
668190,2019/01/18 00:00:00,DOG,PIT BULL,,UNKNOWN,TAN,0,,40219,,HEAD,,,,,,NO,396
666297,2018/12/02 00:00:00,DOG,PIT BULL,,MALE,GREY,0,,40220,YES,BODY,,,,,,YES,397
668190,2019/01/18 00:00:00,DOG,PIT BULL,,UNKNOWN,TAN,0,,40219,,HEAD,,,,,,YES,398
666298,2018/11/23 00:00:00,DOG,COLLIE,,MALE,BRN WHT,3,2018/12/19 00:00:00,40207,,,,,,2018/12/03 00:00:00,,NO,399
