X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
13507379.9885171,329248.597112864,65,ParcelLocator_,M,100.0,A,"4303 SOMERSET AVE, DETROIT, MI, 48224",21067561.,StreetAddress,,4303 SOMERSET AVE,Detroit,MI,482,RESIDENTIAL STRUCUTRE,20121176,4303 SOMERSET,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2012/01/11 00:00:00+00,1,11,2012,2012/01/22 00:00:00+00,1.0,22,2012,26163502000.0,48224.0,1.0,21067561.15472
13493470.0393701,322867.628608927,66,ParcelLocator_,M,100.0,A,"4503 COOPER ST, DETROIT, MI, 48214",19006634.,StreetAddress,,4503 COOPER ST,Detroit,MI,482,ABANDONED DWELLING,20112859,4503 COOPER,,"FARROW GROUP, INC.",2011/01/31 00:00:00+00,1,31,2011,2011/10/31 00:00:00+00,10.0,31,2011,26163514100.0,48214.0,1.0,19006634.11713
13495456.5889108,319560.735564306,67,ParcelLocator_,M,100.0,A,"9384 JAMESON ST, DETROIT, MI, 48214",19000529.,StreetAddress,,9384 JAMESON ST,Detroit,MI,482,ABANDONED DWELLING,20112858,9384 JAMESON,,"FARROW GROUP, INC.",2011/01/31 00:00:00+00,1,31,2011,2011/10/31 00:00:00+00,10.0,31,2011,26163513900.0,48214.0,1.0,19000529.9319
13505471.8293963,329961.607283458,68,ParcelLocator_,M,100.0,A,"4805 MARYLAND ST, DETROIT, MI, 48224",21064409.,StreetAddress,,4805 MARYLAND ST,Detroit,MI,482,RESIDENTIAL STRUCTURE,20121392,4805 MARYLAND,,ABLE DEMOLITION INC,2012/01/30 00:00:00+00,1,30,2012,2012/02/03 00:00:00+00,2.0,3,2012,26163502000.0,48224.0,1.0,21064409.15762
13484527.3559711,332145.542650923,69,ParcelLocator_,M,100.0,A,"6700 LYNCH RD, DETROIT, MI, 48234",15002525.001,StreetAddress,,6700 LYNCH RD ,Detroit,MI,482,FORMER DETROIT AXLE,20121372,6700 LYNCH RD,,ADAMO DEMOLITION CO,2012/01/30 00:00:00+00,1,30,2012,2012/09/24 00:00:00+00,9.0,24,2012,26163511000.0,48234.0,,15002525.17142
13453591.0354331,287859.204396322,70,ParcelLocator_,M,100.0,A,"804 LIEBOLD ST, DETROIT, MI, 48217",20014324.,StreetAddress,,804 LIEBOLD ST,Detroit,MI,482,VACANT RESIDENCE,20121366,804 LIEBOLD,ENVIRONMENTAL MAINTE,ABC DEMOLITION COMPA,2012/01/31 00:00:00+00,1,31,2012,2012/03/15 00:00:00+00,3.0,15,2012,26163524500.0,48217.0,1.0,20014324.296
13500490.4721129,346101.779199481,71,ParcelLocator_,M,100.0,A,"14821 MANNING ST, DETROIT, MI, 48205",21023338.,StreetAddress,,14821 MANNING ST,Detroit,MI,482,ABANDONED,20132626,14821 MANNING,,"DEN-MAN CONTRACTORS,",2013/01/09 00:00:00+00,1,9,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500300.0,48205.0,1.0,21023338.26176
13498702.4028871,341542.97473754,72,ParcelLocator_,M,100.0,A,"14242 MAPLERIDGE ST, DETROIT, MI, 48205",21017479.,StreetAddress,,14242 MAPLERIDGE ST,DETROIT,MI,482,ABANDONED,20132625,14242 MAPLERIDG,,"DEN-MAN CONTRACTORS,",2013/01/11 00:00:00+00,1,11,2013,2013/01/16 00:00:00+00,1.0,16,2013,26163500400.0,48205.0,1.0,21017479.23288
13498362.9826116,337857.84678477,73,ParcelLocator_,M,100.0,A,"13406 JANE ST, DETROIT, MI, 48205",21011704.,StreetAddress,,13406 JANE ST ,Detroit,MI,482,ABANDONED,20132624,13406 JANE ST,,"DEN-MAN CONTRACTORS,",2013/01/17 00:00:00+00,1,17,2013,2013/01/22 00:00:00+00,1.0,22,2013,26163504000.0,48205.0,,21011704.20837
13497601.5127953,345674.568897635,74,ParcelLocator_,M,100.0,A,"19626 HOYT ST, DETROIT, MI, 48205",21029295.,StreetAddress,,19626 HOYT ST ,Detroit,MI,482,ABANDONED,20132623,19626 HOYT ST,,"DEN-MAN CONTRACTORS,",2013/01/04 00:00:00+00,1,4,2013,2013/01/09 00:00:00+00,1.0,9,2013,26163503400.0,48205.0,1.0,21029295.26016
13497430.0141076,345347.770669296,75,ParcelLocator_,M,100.0,A,"19529 HOYT ST, DETROIT, MI, 48205",21029313.,StreetAddress,,19529 HOYT ST ,Detroit,MI,482,ABANDONED,20132622,19529 HOYT ST,,"DEN-MAN CONTRACTORS,",2013/01/04 00:00:00+00,1,4,2013,2013/01/09 00:00:00+00,1.0,9,2013,26163503400.0,48205.0,1.0,21029313.25794
13499174.2060367,339990.891076118,76,ParcelLocator_,M,100.0,A,"14410 HAZELRIDGE ST, DETROIT, MI, 48205",21016069.,StreetAddress,,14410 HAZELRIDGE ST,DETROIT,MI,482,ABANDONED,20132621,14410 HAZELRIDG,,"DEN-MAN CONTRACTORS,",2013/01/14 00:00:00+00,1,14,2013,2013/01/18 00:00:00+00,1.0,18,2013,26163500500.0,48205.0,1.0,21016069.22188
13500569.898294,339337.942913383,77,ParcelLocator_,M,100.0,A,"14823 MAYFIELD ST, DETROIT, MI, 48205",21015087.,StreetAddress,,14823 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132620,14823 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1.0,16,2013,26163500500.0,48205.0,1.0,21015087.21756
13500893.8021654,339187.128937006,78,ParcelLocator_,M,100.0,A,"14880 MAYFIELD ST, DETROIT, MI, 48205",21014867.,StreetAddress,,14880 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132619,14880 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1.0,16,2013,26163500500.0,48205.0,1.0,21014867.21682
13501022.6994751,339191.602034122,79,ParcelLocator_,M,100.0,A,"14910 MAYFIELD ST, DETROIT, MI, 48205",21014862-3,StreetAddress,,14910 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132618,14910 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1.0,16,2013,26163500500.0,48205.0,1.0,21014862-3
13500890.5669291,339349.791010499,80,ParcelLocator_,M,100.0,A,"14883 MAYFIELD ST, DETROIT, MI, 48205",21015095.,StreetAddress,,14883 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132617,14883 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1.0,16,2013,26163500500.0,48205.0,1.0,21015095.21756
13498995.8192257,344317.597112864,81,ParcelLocator_,M,100.0,A,"14403 MADDELEIN ST, DETROIT, MI, 48205",21021488.,StreetAddress,,14403 MADDELEIN ST,Detroit,MI,482,ABANDONED,20132616,14403 MADDELEIN,,"DEN-MAN CONTRACTORS,",2013/01/08 00:00:00+00,1,8,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500300.0,48205.0,1.0,21021488.25185
13499135.6660105,344324.808070868,82,ParcelLocator_,M,100.0,A,"14431 MADDELEIN ST, DETROIT, MI, 48205",21021492.,StreetAddress,,14431 MADDELEIN ST,Detroit,MI,482,ABANDONED,20132615,14431 MADDELEIN,,"DEN-MAN CONTRACTORS,",2013/01/08 00:00:00+00,1,8,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500300.0,48205.0,1.0,21021492.25185
13500222.5144357,344376.372703418,83,ParcelLocator_,M,100.0,A,"14751 MADDELEIN ST, DETROIT, MI, 48205",21021521.,StreetAddress,,14751 MADDELEIN ST,Detroit,MI,482,ABANDONED,20132614,14751 MADDELEIN,,"DEN-MAN CONTRACTORS,",2013/01/08 00:00:00+00,1,8,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500300.0,48205.0,1.0,21021521.25212
13501012.3579396,340230.984580055,84,ParcelLocator_,M,100.0,A,"14915 HAZELRIDGE ST, DETROIT, MI, 48205",21016227.,StreetAddress,,14915 HAZELRIDGE ST,DETROIT,MI,482,ABANDONED,20132613,14915 HAZELRIDG,,"DEN-MAN CONTRACTORS,",2013/01/14 00:00:00+00,1,14,2013,2013/01/18 00:00:00+00,1.0,18,2013,26163500500.0,48205.0,1.0,21016227.22317
13501820.7962598,340323.019028872,85,ParcelLocator_,M,100.0,A,"12828 HAYES ST, DETROIT, MI, 48205",21056490-1,StreetAddress,,12828 HAYES ST,DETROIT,MI,482,ABANDONED,20132612,12828-30 HAYES,,"DEN-MAN CONTRACTORS,",2013/01/03 00:00:00+00,1,3,2013,2013/01/07 00:00:00+00,1.0,7,2013,26163500500.0,48205.0,1.0,21056490-1
13497092.8996063,342418.395341203,86,ParcelLocator_,M,100.0,A,"13810 LINNHURST ST, DETROIT, MI, 48205",21018475.,StreetAddress,,13810 LINNHURST ST,Detroit,MI,482,ABANDONED,20132611,13810 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163503500.0,48205.0,1.0,21018475.23909
13501947.4350394,342585.410761148,87,ParcelLocator_,M,100.0,A,"15256 LINNHURST ST, DETROIT, MI, 48205",21018364.,StreetAddress,,15256 LINNHURST ST,Detroit,MI,482,ABANDONED,20132610,15256 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500600.0,48205.0,1.0,21018364.24024
13502127.1919291,342592.80479002,88,ParcelLocator_,M,100.0,A,"15292 LINNHURST ST, DETROIT, MI, 48205",21018359.,StreetAddress,,15292 LINNHURST ST,Detroit,MI,482,ABANDONED,20132609,15292 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500600.0,48205.0,1.0,21018359.24024
13502122.2309711,342743.57020998,89,ParcelLocator_,M,100.0,A,"15295 LINNHURST ST, DETROIT, MI, 48205",21018623.,StreetAddress,,15295 LINNHURST ST,Detroit,MI,482,ABANDONED,20132608,15295 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163500600.0,48205.0,1.0,21018623.24147
13453872.3740157,290686.076443568,90,ParcelLocator_,M,100.0,A,"251 COLONIAL ST, DETROIT, MI, 48217",20016202.,StreetAddress,,251 COLONIAL ST,Detroit,MI,482,RESIDENCE,20132379,251 COLONIAL,,ABC DEMOLITION COMPA,2013/01/17 00:00:00+00,1,17,2013,2013/01/23 00:00:00+00,1.0,23,2013,26163524500.0,48217.0,1.0,20016202.404
13453934.0111549,290899.269685045,91,ParcelLocator_,M,100.0,A,"218 COLONIAL ST, DETROIT, MI, 48217",20016304.,StreetAddress,,218 COLONIAL ST,Detroit,MI,482,RESIDENCE,20132378,218 COLONIAL,,ABC DEMOLITION COMPA,2013/01/17 00:00:00+00,1,17,2013,2013/01/23 00:00:00+00,1.0,23,2013,26163524500.0,48217.0,1.0,20016304.415
13453811.5492126,289951.925196856,92,ParcelLocator_,M,100.0,A,"317 BAYSIDE ST, DETROIT, MI, 48217",20015877.,StreetAddress,,317 BAYSIDE ST,Detroit,MI,482,RESIDENCE,20132377,317 BAYSIDE,,ABC DEMOLITION COMPA,2013/01/17 00:00:00+00,1,17,2013,2013/01/23 00:00:00+00,1.0,23,2013,26163524500.0,48217.0,1.0,20015877.345
13452861.3431759,290846.002952755,93,ParcelLocator_,M,100.0,A,"411 HEIDT ST, DETROIT, MI, 48217",20016426.,StreetAddress,,411 HEIDT ST,Detroit,MI,482,RESIDENCE,20132376,411 HEIDT,AIR TECHNOLOGY SYSTE,ABC DEMOLITION COMPA,2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1.0,21,2013,26163524500.0,48217.0,1.0,20016426.429
13503634.0396982,339512.024278209,94,ParcelLocator_,M,100.0,A,"11787 DUCHESS ST, DETROIT, MI, 48224",21057878.,StreetAddress,,11787 DUCHESS ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132346,11787 DUCHESS S,,"1 WAY SERVICE, INC.",2013/01/09 00:00:00+00,1,9,2013,2013/01/09 00:00:00+00,1.0,9,2013,26163501000.0,48224.0,1.0,21057878.21958
13453433.7299869,289774.271981627,95,ParcelLocator_,M,100.0,A,"415 BAYSIDE ST, DETROIT, MI, 48217",20015888.,StreetAddress,,415 BAYSIDE ST,Detroit,MI,482,RESIDENCE,20132256,415 BAYSIDE,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1.0,15,2013,26163524500.0,48217.0,1.0,20015888.336
13453130.7637795,289077.755249351,96,ParcelLocator_,M,100.0,A,"542 WARING ST, DETROIT, MI, 48217",20015407.,StreetAddress,,542 WARING ST,Detroit,MI,482,RESIDENCE,20132255,542 WARING,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1.0,15,2013,26163524500.0,48217.0,1.0,20015407.328
13453065.0400262,290621.673556432,97,ParcelLocator_,M,100.0,A,"393 LUTHER ST, DETROIT, MI, 48217",20016338.,StreetAddress,,393 LUTHER ST,Detroit,MI,482,RESIDENCE,20132254,393 LUTHER,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1.0,15,2013,26163524500.0,48217.0,1.0,20016338.406
13453173.5288714,290672.892716542,98,ParcelLocator_,M,100.0,A,"369 LUTHER ST, DETROIT, MI, 48217",20016334.,StreetAddress,,369 LUTHER ST,Detroit,MI,482,RESIDENCE,20132253,369 LUTHER,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1.0,15,2013,26163524500.0,48217.0,1.0,20016334.406
13470743.0997375,338248.313320205,99,ParcelLocator_,M,100.0,A,"17266 LUMPKIN ST, DETROIT, MI, 48212",09015095.,StreetAddress,,17266 LUMPKIN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132251,17266 LUMPKIN S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1.0,3,2013,26163507200.0,48212.0,1.0,09015095.20972
13466880.5793963,343771.791338578,100,ParcelLocator_,M,100.0,A,"19379 CAMERON ST, DETROIT, MI, 48203",09022046-7,StreetAddress,,19379 CAMERON ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132250,19379 CAMERON S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1.0,3,2013,26163507400.0,48203.0,1.0,09022046-7
13490331.5,344160.398293957,101,ParcelLocator_,M,100.0,A,"19229 RUNYON ST, DETROIT, MI, 48234",17014728.,StreetAddress,,19229 RUNYON ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132249,19229 RUNYON ST,,"1 WAY SERVICE, INC.",2013/01/15 00:00:00+00,1,15,2013,2013/01/15 00:00:00+00,1.0,15,2013,26163505000.0,48234.0,1.0,17014728.25074
13505683.6040026,334644.350721791,102,ParcelLocator_,M,100.0,A,"15821 EVANSTON ST, DETROIT, MI, 48224",21005338.,StreetAddress,,15821 EVANSTON ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132247,15821 EVANSTON,,"1 WAY SERVICE, INC.",2013/01/05 00:00:00+00,1,5,2013,2013/01/05 00:00:00+00,1.0,5,2013,26163501200.0,48224.0,1.0,21005338.18654
13470612.4074803,337575.815616801,103,ParcelLocator_,M,100.0,A,"17137 LUMPKIN ST, DETROIT, MI, 48212",09015513.,StreetAddress,,17137 LUMPKIN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132246,17137 LUMPKIN S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1.0,3,2013,26163507200.0,48212.0,1.0,09015513.20964
13493348.078084,345740.286089242,104,ParcelLocator_,M,100.0,A,"19702 BARLOW ST, DETROIT, MI, 48205",21033185.,StreetAddress,,19702 BARLOW ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132244,19702 BARLOW ST,,"1 WAY SERVICE, INC.",2013/01/08 00:00:00+00,1,8,2013,2013/01/08 00:00:00+00,1.0,8,2013,26163503300.0,48205.0,1.0,21033185.26233
13472958.0324803,343198.728346452,105,ParcelLocator_,M,100.0,A,"19199 CHAREST ST, DETROIT, MI, 48234",13023717.,StreetAddress,,19199 CHAREST ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132243,19199 CHAREST S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1.0,3,2013,26163506900.0,48234.0,1.0,13023717.24743
13499821.1965223,341783.384842515,106,ParcelLocator_,M,100.0,A,"14615 MAPLERIDGE ST, DETROIT, MI, 48205",21017597.,StreetAddress,,14615 MAPLERIDGE ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132242,14615 MAPLERIDG,,"1 WAY SERVICE, INC.",2013/01/08 00:00:00+00,1,8,2013,2013/01/08 00:00:00+00,1.0,8,2013,26163500600.0,48205.0,1.0,21017597.23476
13494566.1919291,339617.247703418,107,ParcelLocator_,M,100.0,A,"12651 WESTPHALIA ST, DETROIT, MI, 48205",21031973.,StreetAddress,,12651 WESTPHALIA ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132241,12651 WESTPHALI,,"1 WAY SERVICE, INC.",2013/01/18 00:00:00+00,1,18,2013,2013/01/18 00:00:00+00,1.0,18,2013,26163505400.0,48205.0,1.0,21031973.21988
13500198.3940289,337862.86384514,108,ParcelLocator_,M,100.0,A,"14509 GLENFIELD ST, DETROIT, MI, 48213",21010750.,StreetAddress,,14509 GLENFIELD ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132240,14509 GLENFIELD,,"1 WAY SERVICE, INC.",2013/01/12 00:00:00+00,1,12,2013,2013/01/12 00:00:00+00,1.0,12,2013,26163504100.0,48213.0,1.0,21010750.20749
13505360.5518373,335104.073162735,109,ParcelLocator_,M,100.0,A,"9675 BALFOUR RD, DETROIT, MI, 48224",21068074.,StreetAddress,,9675 BALFOUR RD,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132239,9675 BALFOUR ST,,"1 WAY SERVICE, INC.",2013/01/05 00:00:00+00,1,5,2013,2013/01/05 00:00:00+00,1.0,5,2013,26163501200.0,48224.0,1.0,21068074.18932
13497718.7542651,337135.160761148,110,ParcelLocator_,M,100.0,A,"13090 FLANDERS ST, DETROIT, MI, 48205",21011317.,StreetAddress,,13090 FLANDERS ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132238,13090 FLANDERS,,"1 WAY SERVICE, INC.",2013/01/11 00:00:00+00,1,11,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163504000.0,48205.0,1.0,21011317.20273
13470559.7532808,338879.558727041,111,ParcelLocator_,M,100.0,A,"17517 LUMPKIN ST, DETROIT, MI, 48212",09015471-2,StreetAddress,,17517 LUMPKIN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132237,17517 LUMPKIN S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1.0,3,2013,26163507200.0,48212.0,1.0,09015471-2
13495543.6975066,343483.831692919,112,ParcelLocator_,M,100.0,A,"18977 HICKORY ST, DETROIT, MI, 48205",21030477.,StreetAddress,,18977 HICKORY ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132236,18977 HICKORY S,,"1 WAY SERVICE, INC.",2013/01/11 00:00:00+00,1,11,2013,2013/01/11 00:00:00+00,1.0,11,2013,26163503500.0,48205.0,1.0,21030477.24711
13436273.4708005,319257.281167984,113,ParcelLocator_,M,100.0,A,"11301 WOODMONT AVE, DETROIT, MI, 48227",22062988.,StreetAddress,,11301 WOODMONT AVE,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132234,11301 WOODMONT,,"1 WAY SERVICE, INC.",2013/01/19 00:00:00+00,1,19,2013,2013/01/19 00:00:00+00,1.0,19,2013,26163545200.0,48227.0,1.0,22062988.9501
13431448.1909449,312350.261482939,114,ParcelLocator_,M,100.0,A,"8060 WARWICK ST, DETROIT, MI, 48228",22085804.,StreetAddress,,8060 WARWICK ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132232,8060 WARWICK ST,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1.0,21,2013,26163546000.0,48228.0,1.0,22085804.5103
13428778.5173884,308763.60104987,115,ParcelLocator_,M,98.4,A,"6853 VAUGHAN ST, DETROIT, MI, 48228",22098656.,StreetAddress,,6853 VAUGHN ST. ,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132231,6853 VAUGHN ST.,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1.0,21,2013,26163545800.0,48228.0,1.0,22098656.3602
13496871.1007218,330154.864501312,116,ParcelLocator_,M,100.0,A,"6057 BARRETT ST, DETROIT, MI, 48213",21036769.,StreetAddress,,6057 BARRETT ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132230,6057 BARRETT ST,,"1 WAY SERVICE, INC.",2013/01/03 00:00:00+00,1,3,2013,2013/01/04 00:00:00+00,1.0,4,2013,26163512200.0,48213.0,,21036769.15872
13463229.7178478,343067.88615486,117,ParcelLocator_,M,100.0,A,"19309 CHARLESTON ST, DETROIT, MI, 48203",01009311.,StreetAddress,,19309 CHARLESTON ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132229,19309 CHARLESTO,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1.0,21,2013,26163508000.0,48203.0,1.0,01009311.24726
13495626.4055118,339257.464238852,118,ParcelLocator_,M,100.0,A,"12436 FAIRPORT ST, DETROIT, MI, 48205",21031055.,StreetAddress,,12436 FAIRPORT ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132228,12436 FAIRPORT,,"1 WAY SERVICE, INC.",2013/01/12 00:00:00+00,1,12,2013,2013/01/12 00:00:00+00,1.0,12,2013,26163505400.0,48205.0,1.0,21031055.22086
13489320.1489501,316238.538385823,119,ParcelLocator_,M,100.0,A,"2914 CANTON ST, DETROIT, MI, 48207",15009996.,StreetAddress,,2914 CANTON ST,Detroit,MI,482,RESIDENCE,20132227,2914 CANTON,,"1 WAY SERVICE, INC.",2013/01/03 00:00:00+00,1,3,2013,2013/01/04 00:00:00+00,1.0,4,2013,26163516300.0,48207.0,1.0,15009996.7268
13496872.7483596,338727.393700793,120,ParcelLocator_,M,100.0,A,"12338 DICKERSON ST, DETROIT, MI, 48205",21049170.,StreetAddress,,12338 DICKERSON ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132226,12338 DICKERSON,,"1 WAY SERVICE, INC.",2013/01/23 00:00:00+00,1,23,2013,2013/01/23 00:00:00+00,1.0,23,2013,26163500400.0,48205.0,1.0,21049170.21519
13492482.5022966,342565.367782146,121,ParcelLocator_,M,100.0,A,"18650 DRESDEN ST, DETROIT, MI, 48205",21034686.,StreetAddress,,18650 DRESDEN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132224,18650 DRESDEN S,,"1 WAY SERVICE, INC.",2013/01/16 00:00:00+00,1,16,2013,2013/01/16 00:00:00+00,1.0,16,2013,26163503500.0,48205.0,1.0,21034686.24229
13492348.5446194,325376.902887136,122,ParcelLocator_,M,100.0,A,"5348 COOPER ST, DETROIT, MI, 48213",19006398.,StreetAddress,,5348 COOPER ST. ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132223,5348 COOPER ST.,,"1 WAY SERVICE, INC.",2013/01/17 00:00:00+00,1,17,2013,2013/01/17 00:00:00+00,1.0,17,2013,26163514300.0,48213.0,1.0,19006398.12999
13501365.4055118,329923.732283458,123,ParcelLocator_,M,100.0,A,"5500 DREXEL ST, DETROIT, MI, 48213",21050683.,StreetAddress,,5500 DREXEL ST,Detroit,MI,482,RESIDENCE,20132222,5500 DREXEL,,"FARROW GROUP, INC.",2013/01/16 00:00:00+00,1,16,2013,2013/02/28 00:00:00+00,2.0,28,2013,26163512100.0,48213.0,1.0,21050683.15830
13511548.4114173,335241.007874012,124,ParcelLocator_,M,100.0,A,"5518 GUILFORD AVE, DETROIT, MI, 48224",21075674.,StreetAddress,,5518 GUILFORD AVE,Detroit,MI,482,RESIDENCE,20132221,5518 GUILFORD,,ABC DEMOLITION COMPA,2013/01/07 00:00:00+00,1,7,2013,2013/01/14 00:00:00+00,1.0,14,2013,26163501600.0,48224.0,1.0,21075674.19196
13511231.5318241,335482.862204731,125,ParcelLocator_,M,100.0,A,"5589 GUILFORD AVE, DETROIT, MI, 48224",21075777.,StreetAddress,,5589 GUILFORD AVE,Detroit,MI,482,RESIDENCE,20132220,5589 GUILFORD,,ABC DEMOLITION COMPA,2013/01/07 00:00:00+00,1,7,2013,2013/01/14 00:00:00+00,1.0,14,2013,26163501600.0,48224.0,1.0,21075777.19109
13429189.5620079,311597.066272959,126,ParcelLocator_,M,100.0,A,"7784 EVERGREEN RD, DETROIT, MI, 48228",22095114.,StreetAddress,,7784 EVERGREEN RD,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132219,7784-7788 EVERG,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1.0,21,2013,26163545900.0,48228.0,1.0,22095114.4750
13427945.6473097,312849.206364825,127,ParcelLocator_,M,89.04,A,"8253 STOUT ST, DETROIT, MI, 48228",22102099.,StreetAddress,,8253 Stout,Detroit,,,Residential,201506753-R0,8253 Stout,,"JOY CONSTRUCTION & LEASING, INC.",2015/04/10 00:00:00+00,4,10,2015,2015/05/10 00:00:00+00,5.0,10,2015,26163546100.0,48228.0,1.0,22102099.5353
13459328.4035433,299945.073818892,128,ParcelLocator_,M,89.04,A,"2577 STAIR ST, DETROIT, MI, 48209",18010097.,StreetAddress,,2577 Stair,Detroit,,,Abandoned/Vacant Structure,201506738-R0,2577 Stair,,"1 WAY SERVICE, INC.",2015/03/26 00:00:00+00,3,26,2015,2015/03/26 00:00:00+00,3.0,26,2015,26163524000.0,48209.0,1.0,18010097.1371
13478039.2870735,313130.074475065,129,ParcelLocator_,M,89.04,A,"3901 BEAUBIEN ST, DETROIT, MI, 48201",01003850-67,StreetAddress,,3901 Beaubien Blvd,Detroit,,,Holden Building,201506732-R0,3901 Beaubien Blvd,,ADAMO DEMOLITION COMPANY,2015/04/09 00:00:00+00,4,9,2015,2015/05/08 00:00:00+00,5.0,8,2015,26163517500.0,48201.0,,01003850-67
,,130,,U,0.0,A,,,,,S04-82252-18884 M-8 SB/NB,DETROIT,,,BRIDGE (3 STRUCTURES),201506722-R0,S04-82252-18884 M-8 SB/NB,,E.C. KORNEFFEL CO,2015/03/27 00:00:00+00,3,27,2015,2015/04/03 00:00:00+00,4.0,3,2015,,,,
