OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ST_ALLOT,ACTIVE_DT,ADM_UNIT_CD,created_date,last_edited_date,created_user,last_edited_user,GlobalID,SHAPE_Length,SHAPE_Area
3820,06168,Rattlesnake,750.6354622,CO,CO06168,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1BE84A7B-CB70-467E-8D61-025FA5C40D31},14668.8143323514,3037713.94142191
3821,06848,Berthod Place,329.58644168,CO,CO06848,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{679A79B4-8F3C-4A1D-8E4E-AECD13E01A1C},4876.53611031372,1333789.00823262
3822,16826,O Hawkins,409.85029655,CO,CO16826,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4073C9A6-260F-4D8C-BF4C-67025A5418A6},5704.60079429564,1658605.30482556
3823,16818,Davis,692.33090377,CO,CO16818,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B5066362-670E-432E-B827-E291BC85B576},9492.15196128514,2801763.764332
3825,06840,Milholland,623.65640074,CO,CO06840,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F33452F7-6741-4285-897D-76E2DCCD7D38},9305.16745048347,2523847.92803853
3826,06857,Mormon Mesa,198.28974629,CO,CO06857,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3C694EBC-825D-4568-873B-86A37103F267},4808.91544809509,802450.133255783
3827,16814,Guthrie Place,270.88339161,CO,CO16814,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{48593854-DBFD-4D32-A94A-077F63146AD2},4705.90151851849,1096226.19305374
3828,16825,B Hawkins,79.9481217,CO,CO16825,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3BC7B5E9-C92C-4C13-BB93-77E985E1CDBD},3217.88919027925,323538.564557946
3830,16612,Jouflas,8488.81681644,CO,CO16612,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A2B3703A-9E4D-4045-AD04-6234CB5FD7E0},37242.8453740786,34341997.7630805
3831,16808,White Mountain,3279.623267,CO,CO16808,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{17DFD467-A24B-4006-92B0-22D865A159AD},17096.1034247384,13272164.4811092
3832,06844,Lower Rapid-Cottonwood,4127.15868799,CO,CO06844,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{94093E7F-62DD-422E-AD01-1B10767BB04E},46319.7723807051,16702018.6427579
3833,06845,Chalk Mountain,1593.56414909,CO,CO06845,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A3D61181-2396-4A77-9076-DD0D6BC094D2},17230.3232407308,6448925.31126296
3834,16802,Bald Hill Common,796.39122285,CO,CO16802,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1FB43A90-9FCD-48E4-BE16-A84209F2340E},7779.88493117174,3222880.9349327
3835,16123,Upper Bench,6101.59207385,CO,CO16123,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7738B27E-E27D-42C6-A0B0-F86E9A8DD39D},75918.5324604299,24692267.0715328
3836,06138,Black Ridge,5483.45367573,CO,CO06138,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5B37110D-08BA-43AF-B926-6948506D4347},31469.780029534,22190749.7245483
3838,16821,Fetters,350.78199231,CO,CO16821,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{94D6D6DB-AB32-49AC-958B-50697B6508D7},6072.67494864705,1407424.63283696
3839,16807,Beehive,4510.59608753,CO,CO16807,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1D45251E-9630-4490-8293-D06B2238BB58},32942.1550244687,18253734.6716914
3842,16835,Lloyd,4450.95022683,CO,CO16835,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{721233FE-A01B-4652-A147-8D3D396C6E34},32181.3387481433,18012356.5112246
3843,06143,Radio Tower,2193.84079727,CO,CO06143,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8590907A-3C7E-4337-8A3F-7E3CE611DA55},13988.0593469087,8961380.68016591
3844,16203,Whitewater Common,32921.25067641,CO,CO16203,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{64EB4CCF-19E5-48E0-94DB-F89193E1ADB9},60758.5198527515,133227574.733279
3845,06135,Little Dolores Bench,2220.63066095,CO,CO06135,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B6BC2329-887F-41D4-B31E-77AF5B9DCEC8},21688.592588081,8986573.4520598
3846,06126,28 Hole,2451.79416195,CO,CO06126,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BEA9B8FB-ED78-4D1E-83B2-B59BC97DFA91},23467.3726245656,9922058.95067915
3847,06147,Holloway,583.00884786,CO,CO06147,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{2349697E-5768-4529-9C54-AC3E7253C69C},8736.00230587005,2359353.10029562
3848,06154,Mountain Island,55639.48213769,CO,CO06154,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C07B21FC-060C-4665-8B8F-89F15AF0C1C9},307315.907256629,225164995.627918
3849,06133,Reservation,3415.93733137,CO,CO06133,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{87A29530-C35C-4AD3-8D90-6F5AC364E2B8},25993.83094963,13823807.9279554
3850,16131,Leslie-Bays,6701.1635845,CO,CO16131,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B6E9185F-1C00-416D-A9E7-06CFFB94E31A},38194.716941163,27118646.8894809
3852,16120,Landini,2194.17130948,CO,CO16120,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C45C6480-2DB2-4768-9EFF-516109E0589B},22847.5560016494,8879496.25560683
3854,06116,Bangs,23930.73724681,CO,CO06116,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A92E166A-8D78-4638-A0C9-C930057C354E},74040.0688106954,96844257.7200052
3857,06164,Fish Canyon,3679.94265034,CO,CO06164,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E72E5A51-0E27-4DA0-AD7D-ADE308153113},23391.5004231817,14892199.5492591
3858,06163,West Toms Canyon,3481.11367152,CO,CO06163,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F7A8B9A2-77CA-4D68-8121-AAD773BADB58},36414.6599523723,14087567.218705
3859,06209,North Fork Kannah Creek,2370.45708904,CO,CO06209,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{61577DA7-3B8B-4C77-BB85-062295F1D848},17924.8144913778,9592899.49482288
3860,16106,East Toms Canyon Common,3892.49307986,CO,CO16106,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{75A51294-CE6A-41D6-A158-EC42F629A40D},22933.7734615556,15752360.619369
3861,06140,Moore,349.48384688,CO,CO06140,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5783A7B1-953D-412E-83D1-52E7D0DA7FC9},5369.55769858213,1414310.95027297
3862,16132,Payne Wash,3901.94217528,CO,CO16132,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{15517587-92ED-4CFB-9CDC-BEF997673218},49176.6893724932,15790599.751867
3863,06158,Ladder Canyon,5160.377307,CO,CO06158,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{95B63ED5-4A53-45B7-9589-46A459516686},35271.2720725002,20883306.04684
3864,06161,Coates Creek,628.26910352,CO,CO06161,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{04AFF0D9-5D47-4B09-89B2-FDD099272CA6},10473.1308476805,2542514.85656499
3865,16104,Kings Gap,959.95469721,CO,CO16104,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{06E4B6DB-7EBB-496D-88F5-4BCAC840C1F2},12687.7813509831,3884798.83161044
3866,06201,Davis AMP,5408.35760175,CO,CO06201,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{88C6DE50-3464-4152-B913-091C80EC0FBF},34855.1117744277,21886846.6952856
3867,06152,Round Knob,4051.62211856,CO,CO06152,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F6DA499B-EDD5-4123-B87D-EE49720FE0F0},32715.9697909254,16396332.991625
3868,16107,Malone,472.68924608,CO,CO16107,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E2A780AF-F24C-4DDB-A411-49E157B79D8A},7762.84436105523,1912905.51128737
3869,06153,Burford Individual,1331.50295367,CO,CO06153,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{ACC70DFD-F5CD-4C0B-9B03-C410CC5DA732},12342.097277856,5388401.27951013
3870,16127,Duval,658.04077796,CO,CO16127,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6875E65A-9AEA-4B95-BDF2-F7C6DF3B3F01},13866.5110777978,2662996.54849384
3871,06149,Carns Point,88.13679155,CO,CO06149,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DA2F9788-2F99-481F-8415-828B351A74F8},2933.0249801313,356676.940939642
3872,16105,South of the Road,2020.6782479,CO,CO16105,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FDE0055A-0962-40E6-BCCF-5B088464B2C7},16223.6213619438,8177394.74511175
3873,16204,Highway 50,1114.27349382,CO,CO16204,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E47D9D5A-8294-48E3-90B4-82AC65DF2B5F},13828.9976433751,4509304.84479294
3874,06159,Cook Canyon,242.46084573,CO,CO06159,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B9D0C667-DD3B-4E6B-869C-AFD98F582DDC},5714.34451296937,981204.230722835
3875,06162,Hall,94.95279235,CO,CO06162,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EA5F8099-98F2-43B4-AF8E-28E264B43B83},3512.22258021445,384260.317550722
3876,06207,Kannah Creek Individual,3096.31136045,CO,CO06207,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{98B28DD5-44FF-417E-89D3-BF527682CE24},16048.4110805369,12530327.5148004
3877,06128,Skinner,3700.02245441,CO,CO06128,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B4A93347-F1BD-45C2-BEBB-CAD8CAFF4439},24636.2639543569,14973459.6326438
3879,06134,Little Dolores River,6380.13886458,CO,CO06134,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C04A18F9-0F32-4640-9740-7D68373D989A},32108.9358992863,25819505.9399319
3880,16112,Dierich Ranch,2737.0661039,CO,CO16112,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E1A6BC4E-26DB-4D89-850F-B646C4765B86},19974.0480438993,11076513.5411156
3881,16202,Kannah Creek,22895.70752606,CO,CO16202,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7182468A-77B8-4AB0-B6C4-352178E73426},46286.8832862752,92655641.0472417
3882,06165,Beezer,1126.660555,CO,CO06165,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{75889B63-E3EC-48EB-BD1D-12378F2D1447},9716.78446004458,4559433.50288391
3883,16150,Meinhart,3850.19593141,CO,CO16150,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{77C3504B-5E2D-4AD3-8E6E-31F2A4704C4F},19057.4666486506,15581190.1325346
3884,16113,Fessler,1055.78641891,CO,CO16113,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BEF27FA0-9B27-433F-B330-33308C7AD7A7},10057.0786557267,4272616.05003056
3886,06137,Timber Ridge,1417.21677494,CO,CO06137,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6B93EDFE-BD36-4131-A2A7-1735680699B4},23133.0955688355,5735272.80761328
3887,06122,Clarks Bench,3094.34115448,CO,CO06122,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A742DED7-21FA-407C-A17D-CEF8DDA65787},24324.877518913,12522354.374087
3888,06166,Hill Creek-Flats,6079.48840524,CO,CO06166,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{CEF9D301-A0CF-40F0-A1B3-4FBB55B72320},49804.4335611207,24602816.6733072
3889,06167,Battleship,4045.69213259,CO,CO06167,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B59C6521-99C0-483F-BF97-0E55B5B6FCB9},23014.1877813361,16372335.1898162
3890,06169,Kelly Individual,227.88738753,CO,CO06169,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{040F499F-6AB2-4F49-8CE4-77BF14B5E3E0},5891.65154268033,922227.537823578
3891,06139,Flat Rock,2161.87357715,CO,CO06139,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3A6ED346-685E-4D08-863D-51E5029E9679},23636.2893539275,8748791.9701042
3892,16121,Notch Springs,3725.51900264,CO,CO16121,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{485090FB-B775-4066-9A91-2C9F6D42AB16},22913.1813913159,15076640.5025991
3893,16118,King-Rogers,15249.36297447,CO,CO16118,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5C7A425C-B8E5-4DFC-86F4-10E84FEB0784},44864.8791543802,61711982.4907326
3894,06160,Mabie,794.10090442,CO,CO06160,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{90EA51A0-3B26-4201-B6F2-9F1F8B3F8988},9329.31374381318,3213612.34509773
3896,16206,Bean,361.09194708,CO,CO16206,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8097AD50-1A0A-429B-8E76-FFF2BDA9B297},5635.83953340557,1461287.26512059
3898,06156,North East Creek,3433.96348183,CO,CO06156,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{61DE5351-B93A-4CAD-A3E1-ADE64A0BF238},19777.0875630791,13896757.1707278
3900,06148,Thompson,6421.82024428,CO,CO06148,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A5A1B503-A2B2-42CD-99C8-436E9A89A9D8},45909.048011253,25988184.4990726
3904,26304,Woodring,2106.05945289,CO,CO26304,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F0C01C9A-4C06-4DD6-A127-E7E3A6EECD33},18176.500000467,8522920.222898
3905,06146,North Fork,2789.08809766,CO,CO06146,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FE02818D-303E-4B58-992B-AFDC2F5A01CF},21462.1521085441,11287039.0806401
3906,16129,Snyder Flats,5472.31511088,CO,CO16129,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{32ED4E64-9DA3-4CC1-AC16-CE222E805A10},30307.5009843585,22145673.5518611
3907,06124,Woods,1346.94670775,CO,CO06124,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3AE95378-C121-4870-8DFF-2D7E62416CB2},13101.774889564,5450899.93489051
3908,06428,Nelson,4832.7891439,CO,CO06428,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A8B0347B-5159-40B5-A48C-B04785DE2DC9},23836.1169409556,19557603.7851138
3909,06145,Palisade Point,2086.00255317,CO,CO06145,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A6AE53AB-571D-41C8-89EA-F09A8102C99A},17404.2787451132,8441752.82943283
3910,06403,Dugway,6667.91949835,CO,CO06403,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{91251EA3-37A2-4B93-9566-2DAC3639B3E3},25937.1222113392,26984112.8459276
3911,06151,Pineridge,1896.064411,CO,CO06151,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{11065696-11F2-4BA4-BA5F-A3B8E4B0D813},16648.3017341426,7673100.43895947
3912,06412,Swamp Hill,3920.05136644,CO,CO06412,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0CC65905-C418-4D31-8953-3524B3E0D99E},25522.6510503047,15863885.0484219
3913,06402,Bull draw Common,4980.73091983,CO,CO06402,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{321B2F1F-F29A-4A84-9E7B-A17A3A5BC248},28282.5354051646,20156302.9111776
3914,06427,Turner Gulch,1466.82392638,CO,CO06427,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8578486E-80FC-4B26-80D2-642D07680405},12043.9118805157,5936025.82700383
3915,06432,Beeman,1661.8287847,CO,CO06432,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C87137DB-4468-4974-8C90-B0E3AD46AC3B},12377.0559285648,6725182.49029235
3916,06437,Massey,1063.55314769,CO,CO06437,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{9E62D55D-C4E9-4104-9BD5-50B8D211BB45},10081.8572675657,4304046.8863001
3917,26301,Gibbler Common,53984.30688622,CO,CO26301,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4203CB99-248F-4C0A-817E-B39E451B0EF8},99039.987914383,218466739.031297
3918,06425,Unaweep,937.86765794,CO,CO06425,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E7A8A4C8-4D48-4F0D-AEFD-73BF46781717},10168.706966587,3795415.75487584
3919,06424,Berg's North Mesa,2320.95648768,CO,CO06424,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E3C296D0-F6FB-48F5-880B-8F7CBF8521DD},16798.77965162,9392577.66826783
3920,06405,Wright Draw,4113.08778093,CO,CO06405,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{70627DE2-62AD-426E-B188-22441187B376},19849.4873294031,16645075.7021411
3921,06404,Beaver mesa,1100.22355481,CO,CO06404,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F1D15E55-E680-433A-A83C-E39A2EA9D8BC},10742.5449015562,4452446.75885489
