ObjectId,Permit_Number,Application_Type,Effective_Date,Expiration_Date,Application_Status,Project_Name,Permit_Type,Applicant,Street_Address,City,Zip,ID
513,C-1621-1000,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Painting Operation,MINOR,CORNERSTONE SIGN & DECAL INC,11900 CARRIER CT,JEFFERSONTOWN,40299-0000,451
514,C-0552-1000,APCDCONS,2009-10-12 00:00:00,2010-10-31 00:00:00,Open,One (1) screen printing press,MINOR,PRINT-TEX U.S.A.,11198 AMPERE CT,JEFFERSONTOWN,40299-0000,452
515,C-1333-1000,APCDCONS,2014-03-05 00:00:00,2015-03-31 00:00:00,Void,steam production,TITLE V,"RECAST ENERGY LOUISVILLE, LLC",4014 BELLS LN,LOUISVILLE,40211-0000,453
516,C-1798-1000,APCDCONS,,,Void,Auto body shop,MINOR,CF & C BODY SHOP LLC,2105 DIXIE HWY,LOUISVILLE,40210-0000,454
517,C-1374-1000,APCDCONS,2009-01-19 00:00:00,2010-01-31 00:00:00,Void,"railcar storage, loading & unloading source",REGISTERED,TRANSFLO - LOUISVILLE TERMINAL,7550 GRADE LN,LOUISVILLE,40219-0000,455
518,C-1847-1001,APCDCONS,2015-02-23 00:00:00,2016-02-29 00:00:00,Open,Roll forming Operations,FEDOOP,KOROSEAL INTERIOR PRODUCTS,7929 NATIONAL TPKE,LOUISVILLE,40214-0000,456
519,C-0015-1001,APCDCONS,2015-07-23 13:51:00,2016-07-31 00:00:00,Void,LAMINATOR #14 MOD/CTO,TITLE V,"LLFLEX,LLC",1225 W BURNETT AVE,LOUISVILLE,40210-0000,457
520,C-0870-1005,APCDCONS,,,Open,Solvent use for testing Metallic Powder Coating,TITLE V,"HAIER US APPLIANCE SOLUTIONS, INC.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,458
521,C-0086-1000,APCDCONS,2001-11-16 00:00:00,2002-10-31 00:00:00,Open,Weigh-up Station,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,459
522,C-0086-1002,APCDCONS,2006-06-30 00:00:00,2007-06-30 00:00:00,Open,Grinding Mills - Baghouse,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,460
523,C-1411-1000,APCDCONS,,,Open,"5 presses and 3 dryers, DM# 38882",MINOR,JUSTIN GRAPHICS,4313 CRITTENDEN DR,LOUISVILLE,40209-0000,461
524,C-0149-1002,APCDCONS,2015-06-08 11:34:00,2016-06-30 00:00:00,Open,Revise construction 365-06-C,FEDOOP,METROPOLITAN SEWER DISTRICT,4522 ALGONQUIN PKY,LOUISVILLE,40211-0000,462
525,C-1312-1001,APCDCONS,2016-06-02 00:00:00,2017-06-30 00:00:00,Open,Red Screen,FEDOOPSE,INNOVATIVE CRUSHING & AGGREGAT,2412 MILLERS LN,LOUISVILLE,40216-0000,463
526,C-1440-1003,APCDCONS,2015-09-23 00:00:00,2016-09-30 00:00:00,Open,"Sorters, Roasters, Blanchers",FEDOOPSE,ALGOOD FOODS,7401 TRADE PORT DR,LOUISVILLE,40258-0000,464
527,C-0028-1003,APCDCONS,2016-05-25 14:37:00,2017-05-31 00:00:00,Open,EU U1 Formaldehyde Prod. - Silver Proc.,TITLE V,HEXION INC.,6200 CAMP GROUND RD,LOUISVILLE,40216-0000,465
528,C-0053-1000,APCDCONS,2010-03-31 00:00:00,2011-03-31 00:00:00,Open,Two NG boilers,MINOR,THE COURIER JOURNAL CO.,525 W BROADWAY,LOUISVILLE,40202-0000,466
529,C-0330-1001,APCDCONS,,,Void,"drying, painting, welding",MINOR,KENTUCKY ASSOCIATION OF ELECTR,4515 BISHOP LN,WATTERSON PARK,40218-0000,467
530,C-0500-1000,APCDCONS,2004-02-28 00:00:00,2005-02-28 00:00:00,Void,Two wet scrubbers,MINOR,SUN OPTA FOOD INGREDIENTS,1401 LOCUST ST,LOUISVILLE,40206-0000,468
531,C-0062-1000,APCDCONS,,,Void,2 Natural Gas 174 MMBtu/hr Boilers,TITLE V,DUPONT,4200 CAMP GROUND RD,LOUISVILLE,40216-0000,469
532,C-0127-1001,APCDCONS,,,Void,Three Temp DSI Systems,TITLE V,LOUISVILLE GAS & ELECTRIC COMPANY,14660 DIXIE HWY,LOUISVILLE,40272-0000,470
533,C-1572-1000,APCDCONS,,,Void,two paint booths with dryers,REGISTERED,"SAM SWOPE AUTO GROUP, LLC",9125 GALENE DR,JEFFERSONTOWN,40299-0000,471
534,C-0127-1002,APCDCONS,,,Open,De dusting system for gypsum pelletizing,TITLE V,LOUISVILLE GAS & ELECTRIC COMPANY,14660 DIXIE HWY,LOUISVILLE,40272-0000,472
535,C-1495-1000,APCDCONS,2015-11-18 11:18:00,2016-11-30 00:00:00,Open,Dryer Replacement,FEDOOPSE,"G&K SERVICES, INC.",1200 MAPLE ST,LOUISVILLE,40210-0000,473
536,C-0579-1000,APCDCONS,2013-04-02 00:00:00,2014-04-30 00:00:00,Void,Central dust collector,FEDOOPSE,"ADVANCE READY MIX CONCRETE, IN",820 E WATER ST,LOUISVILLE,40206-0000,474
537,C-0103-1000,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Open,Paint manufacturing operation,FEDOOPSE,"KELLEY TECHNICAL COATINGS, INC",1401 S 15TH ST,LOUISVILLE,40210-0000,475
538,C-0808-1001,APCDCONS,2004-09-30 00:00:00,2005-09-30 00:00:00,Open,Cyclones & wet scrubber,FEDOOP,D. D. WILLIAMSON & COMPANY,1901 PAYNE ST,LOUISVILLE,40206-0000,476
539,C-0808-1002,APCDCONS,2005-06-30 00:00:00,2006-06-30 00:00:00,Open,Reactor,FEDOOP,D. D. WILLIAMSON & COMPANY,1901 PAYNE ST,LOUISVILLE,40206-0000,477
540,C-0808-1003,APCDCONS,2005-11-30 00:00:00,2006-11-30 00:00:00,Open,Continuous cooker,FEDOOP,D. D. WILLIAMSON & COMPANY,1901 PAYNE ST,LOUISVILLE,40206-0000,478
541,C-1294-1000,APCDCONS,2010-12-01 00:00:00,2011-12-31 00:00:00,Open,Baghouse,FEDOOP,"ARKEMA, INC.",4350 CAMP GROUND RD,LOUISVILLE,40216-0000,479
542,C-1294-1001,APCDCONS,2014-03-06 00:00:00,2015-03-31 00:00:00,Open,Sheet Extrusion Lines,FEDOOP,"ARKEMA, INC.",4350 CAMP GROUND RD,LOUISVILLE,40216-0000,480
543,C-1904-1000,APCDCONS,2016-03-01 00:00:00,2017-03-31 00:00:00,Open,Auto lift mfr,FEDOOPSE,"Challenger Lifts, Inc.",2311 SOUTH PARK RD,SOUTH PARK VIEW,40219-0000,481
544,C-0060-1053,APCDCONS,2016-03-15 08:14:00,2017-03-31 00:00:00,Open,Improvements for U-24,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,482
545,C-1610-1001,APCDCONS,,,Open,New mixer,FEDOOP,KEEBLER COMPANY,2287 RALPH AVE,SHIVELY,40216-0000,483
546,C-1657-1000,APCDCONS,2008-01-31 00:00:00,2009-01-31 00:00:00,Open,Scrap processing equipment,MINOR,KINDER MORGAN,2200 METAL LN,LOUISVILLE,40206-0000,484
547,C-1657-1001,APCDCONS,2011-06-15 00:00:00,2012-06-30 00:00:00,Open,Crane,MINOR,KINDER MORGAN,2200 METAL LN,LOUISVILLE,40206-0000,485
548,C-1664-1000,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Open,Mixing tanks,MINOR,"RUSSTECH ADMIXTURES, INC.",6200 CANE RUN RD,LOUISVILLE,40258-0000,486
549,C-1664-1001,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Open,Storage tanks,MINOR,"RUSSTECH ADMIXTURES, INC.",6200 CANE RUN RD,LOUISVILLE,40258-0000,487
550,C-1616-1000,APCDCONS,,,Void,"Silo, Dust Collector",MINOR,HERITAGE PLASTICS,6700 ENTERPRISE DR,LOUISVILLE,40214-0000,488
551,C-0870-1003,APCDCONS,,,Open,2 emergency generators,TITLE V,"HAIER US APPLIANCE SOLUTIONS, INC.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,489
552,C-1553-1034,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Open,3 baghouses for rigid finishing line,FEDOOP,REPUBLIC CONDUIT MANUFACTURING,7301 LOGISTICS DR,LOUISVILLE,40258-0000,490
553,C-0127-1000,APCDCONS,2014-04-24 00:00:00,2015-04-30 00:00:00,Void,Control Modi. for EGUs,TITLE V,LOUISVILLE GAS & ELECTRIC COMPANY,14660 DIXIE HWY,LOUISVILLE,40272-0000,491
554,C-0617-1000,APCDCONS,2009-04-22 00:00:00,2010-04-30 00:00:00,Void,lithography press,FEDOOPSE,"GATEWAY PRESS, INC.",4500 ROBARDS LN,WATTERSON PARK,40218-0000,492
555,C-0617-1001,APCDCONS,2006-12-31 00:00:00,2007-12-31 00:00:00,Void,emission control device,FEDOOPSE,"GATEWAY PRESS, INC.",4500 ROBARDS LN,WATTERSON PARK,40218-0000,493
556,C-0617-1002,APCDCONS,2006-12-31 00:00:00,2007-12-31 00:00:00,Void,lithography press,FEDOOPSE,"GATEWAY PRESS, INC.",4500 ROBARDS LN,WATTERSON PARK,40218-0000,494
557,C-0186-1001,APCDCONS,,,Open,ULTRASONIC CLEANER,TITLE V,REYNOLDS CONSUMER PRODUCTS LLC-LOUISVILLE FOIL PLT,2827 HALE AVE,LOUISVILLE,40211-0000,495
558,C-1714-1001,APCDCONS,2009-09-30 00:00:00,2010-09-30 00:00:00,Void,Combustion Control Device,MINOR,"ECO POWER SOLUTIONS, INC.",6101 STRAWBERRY LN,LOUISVILLE,40214-0000,496
559,C-1381-1000,APCDCONS,2005-02-28 00:00:00,2006-02-28 00:00:00,Void,move paint booth,FEDOOP,"SPORTPAINT, INC.",7905 NATIONAL TPKE,LOUISVILLE,40214-0000,497
560,C-1381-1001,APCDCONS,2008-07-30 00:00:00,2009-07-30 00:00:00,Void,move 4 paint booths,FEDOOP,"SPORTPAINT, INC.",7905 NATIONAL TPKE,LOUISVILLE,40214-0000,498
561,C-1749-1001,APCDCONS,2011-02-21 00:00:00,2012-02-29 00:00:00,Open,Flexographic Press,MINOR,INFINIUM PRINTING,7625 NATIONAL TPKE,LOUISVILLE,40214-0000,499
562,C-0322-1000,APCDCONS,2005-10-31 00:00:00,2006-10-31 00:00:00,Void,Two coating lines,FEDOOP,COMPONENT FINISHING UNLIMITED,3138 DEL PARK TER,LOUISVILLE,40211-0000,500
563,C-1067-1000,APCDCONS,2007-03-31 00:00:00,2008-03-31 00:00:00,Open,Paint Booths,MINOR,SMI COLLISION,11400 WESTPORT RD,LOUISVILLE,40241-0000,501
564,C-0741-1000,APCDCONS,2010-08-24 00:00:00,2011-08-31 00:00:00,Open,"Gasoline Terminal, two (2) vacuum trucks",TITLE V,MARATHON PETROLEUM COMPANY LLC,4510 ALGONQUIN PKY,LOUISVILLE,40211-0000,502
565,C-0741-1001,APCDCONS,2010-08-24 00:00:00,2011-08-31 00:00:00,Open,"Gesoline Terminal, FRAC Tanks",TITLE V,MARATHON PETROLEUM COMPANY LLC,4510 ALGONQUIN PKY,LOUISVILLE,40211-0000,503
566,C-1142-1000,APCDCONS,2008-04-23 00:00:00,2009-04-30 00:00:00,Void,Reactor Vessel,MINOR,"CREOSALUS, INC",5609 FERN VALLEY RD,LOUISVILLE,40228-0000,504
567,C-0246-1000,APCDCONS,2001-10-12 00:00:00,2002-10-31 00:00:00,Void,Storage Tanks,FEDOOPSE,"NEXEO SOLUTIONS, LLC",4185 ALGONQUIN PKY,LOUISVILLE,40211-0000,505
568,C-0246-1001,APCDCONS,2010-01-31 00:00:00,2011-01-31 00:00:00,Void,Storage Tanks,FEDOOPSE,"NEXEO SOLUTIONS, LLC",4185 ALGONQUIN PKY,LOUISVILLE,40211-0000,506
569,C-0838-1000,APCDCONS,2013-12-11 00:00:00,2014-12-31 00:00:00,Void,waste collector unit,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,507
570,C-0838-1001,APCDCONS,2013-10-16 00:00:00,2014-10-31 00:00:00,Void,printer press,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,508
571,C-0838-1002,APCDCONS,2012-06-13 00:00:00,2013-06-30 00:00:00,Void,printer,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,509
572,C-0838-1003,APCDCONS,2010-02-24 00:00:00,2011-02-28 00:00:00,Void,Printing press,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,510
573,C-0838-1004,APCDCONS,2009-01-31 00:00:00,2010-01-31 00:00:00,Void,Paper corrugator,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,511
574,C-0460-1000,APCDCONS,2008-09-30 00:00:00,2009-09-30 00:00:00,Open,formica countertop manufacturer,FEDOOPSE,CARDINAL KITCHENS INC.,230 HIAWATHA AVE,LOUISVILLE,40209-0000,512
575,C-0116-1000,APCDCONS,,,Open,Silo and Dust Collector,MINOR,KREBS,4000 CRITTENDEN DR,LOUISVILLE,40209-0000,513
576,C-1825-1000,APCDCONS,,,Void,,MINOR,HOLLANDER SLEEP PRODUCTS,2109 CARTON DR,JEFFERSONTOWN,40299-0000,514
577,C-1667-1000,APCDCONS,2008-06-30 00:00:00,2009-06-30 00:00:00,Open,Coating operation,MINOR,"KC MECHANICAL GROUP, INC.",1906 NEW MAIN ST,LOUISVILLE,40206-0000,515
578,C-1042-1000,APCDCONS,2009-10-07 00:00:00,2010-10-31 00:00:00,Void,Misc metal coating operation,MINOR,"SWOPE AUTO COMPANY, LLC",6770 DIXIE HWY,LOUISVILLE,40258-0000,516
579,C-1042-1001,APCDCONS,2010-02-09 00:00:00,2011-02-28 00:00:00,Void,spraybooth,MINOR,"SWOPE AUTO COMPANY, LLC",6770 DIXIE HWY,LOUISVILLE,40258-0000,517
580,C-0073-1001,APCDCONS,2014-02-19 00:00:00,2015-02-28 00:00:00,Void,New Paint Line,TITLE V,FORD MOTOR COMPANY KY TRUCK,3001 CHAMBERLAIN LN,LOUISVILLE,40241-0000,518
581,C-0333-1001,APCDCONS,2009-10-31 00:00:00,2010-10-31 00:00:00,Void,emisson control device,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,519
582,C-0333-1002,APCDCONS,2009-10-09 00:00:00,2010-10-31 00:00:00,Void,blast cleaning cabinet,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,520
583,C-0333-1003,APCDCONS,2009-10-06 00:00:00,2010-10-31 00:00:00,Void,PM filter system,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,521
584,C-0333-1004,APCDCONS,2009-10-06 00:00:00,2010-10-31 00:00:00,Void,book binding machines,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,522
585,C-0333-1005,APCDCONS,2009-10-31 00:00:00,2010-10-31 00:00:00,Void,conversion of heatset press,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,523
586,C-0011-1002,APCDCONS,2007-02-28 00:00:00,2008-02-28 00:00:00,Open,Two storage tanks,TITLE V,AMERICAN SYNTHETIC RUBBER CORP,4500 CAMP GROUND RD,LOUISVILLE,40216-0000,524
587,C-0011-1003,APCDCONS,2007-05-31 00:00:00,2008-05-31 00:00:00,Open,No. 2 stripper vessels,TITLE V,AMERICAN SYNTHETIC RUBBER CORP,4500 CAMP GROUND RD,LOUISVILLE,40216-0000,525
588,C-0011-1004,APCDCONS,2007-05-31 00:00:00,2008-05-31 00:00:00,Open,No. 1 stripper vessels,TITLE V,AMERICAN SYNTHETIC RUBBER CORP,4500 CAMP GROUND RD,LOUISVILLE,40216-0000,526
589,C-0011-1005,APCDCONS,2007-05-31 00:00:00,2008-05-31 00:00:00,Open,Supersack,TITLE V,AMERICAN SYNTHETIC RUBBER CORP,4500 CAMP GROUND RD,LOUISVILLE,40216-0000,527
590,C-1732-1000,APCDCONS,2010-03-16 00:00:00,2011-03-16 00:00:00,Void,Paint booth,MINOR,HUNT & KNIGHT AUTOMOTIVE,11012 DECIMAL DR,JEFFERSONTOWN,40299-0000,528
