OBJECTID,AV_LEGEND,CLASS,ACREAGE,SOURCE,SHAPE_Length,SHAPE_Area
304,Tidal Wetland,111,56.772,OLISP 1995 Air Photos,18209.2495280983,2472982.58218668
305,Tidal Wetland,111,0.11,OLISP 1995 Air Photos,298.77246048376,4772.55136573638
306,Tidal Wetland,111,5.874,OLISP 1995 Air Photos,3107.05380886686,255856.189088024
307,Tidal Wetland,111,0.089,OLISP 1995 Air Photos,251.882071735734,3860.99987343514
308,Tidal Wetland,111,21.723,OLISP 1995 Air Photos,5070.8290761686,946250.685573309
309,Tidal Wetland,111,6.602,OLISP 1995 Air Photos,2629.28541953452,287580.538823811
310,Tidal Wetland,111,0.318,OLISP 1995 Air Photos,553.226800245663,13862.5856665977
311,Tidal Wetland,111,0.395,OLISP 1995 Air Photos,785.252008433847,17219.0144480321
312,Tidal Wetland,111,20.887,OLISP 1995 Air Photos,4339.69948940613,909826.330467494
313,Tidal Wetland,111,17.49,OLISP 1995 Air Photos,8065.18296306523,761864.44588478
314,Upland,0,10.012, ,3117.5780956178,436131.566805739
315,Tidal Wetland,111,0.339,OLISP 1995 Air Photos,1178.214898175,14761.3566651478
316,Tidal Wetland,111,6.394,OLISP 1995 Air Photos,3097.41375529127,278512.429499618
317,Tidal Wetland,111,0.395,OLISP 1995 Air Photos,1357.45361363571,17196.7323104936
318,Tidal Wetland,111,4.708,OLISP 1995 Air Photos,2149.69364693652,205061.767114321
319,Tidal Wetland,111,0.104,OLISP 1995 Air Photos,286.965496943713,4521.01951179713
320,Tidal Wetland,111,1.564,OLISP 1995 Air Photos,2021.75573483756,68131.0919159799
321,Tidal Wetland,111,0.046,OLISP 1995 Air Photos,163.342547265414,1996.97355721564
322,Tidal Wetland,111,0.164,OLISP 1995 Air Photos,348.99198425246,7161.74259639073
323,Tidal Wetland,111,2.237,OLISP 1995 Air Photos,2238.22353938776,97425.6144586011
324,Tidal Wetland,111,1.11,OLISP 1995 Air Photos,1560.40441427307,48362.1076073113
325,Tidal Wetland,111,2.218,OLISP 1995 Air Photos,1834.0770454908,96637.2661000198
326,Tidal Wetland,111,0.579,OLISP 1995 Air Photos,1313.94339036807,25241.1449321083
327,Tidal Wetland,111,0.951,OLISP 1995 Air Photos,1303.04383558785,41412.7963545191
328,Tidal Wetland,111,0.055,OLISP 1995 Air Photos,260.765660099979,2394.95458698159
329,Tidal Wetland,111,0.411,OLISP 1995 Air Photos,616.619207133753,17919.7932220335
330,Tidal Wetland,111,0.18,OLISP 1995 Air Photos,878.453206865778,7819.04227665493
331,Tidal Wetland,111,2.659,OLISP 1995 Air Photos,1962.09290417588,115817.052252876
332,Tidal Wetland,111,0.061,OLISP 1995 Air Photos,310.867405359103,2665.61267665563
333,Tidal Wetland,111,1.122,OLISP 1995 Air Photos,985.965870903488,48880.829108866
334,Tidal Wetland,111,0.121,OLISP 1995 Air Photos,367.613524984791,5280.79090550431
335,Tidal Wetland,111,14.11,OLISP 1995 Air Photos,3911.23610616931,614640.6243861
336,Upland,0,0.126, ,280.693103390794,5481.77934609457
337,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,236.864562920662,1936.30541103914
338,Tidal Wetland,111,0.596,OLISP 1995 Air Photos,1855.16098756995,25960.5194434963
339,Tidal Wetland,111,6.027,OLISP 1995 Air Photos,2756.56755318393,262551.734421175
340,Tidal Wetland,111,0.064,OLISP 1995 Air Photos,495.427648338355,2791.51446541647
341,Tidal Wetland,111,1.59,OLISP 1995 Air Photos,1263.66773567048,69249.3422876204
342,Tidal Wetland,111,0.049,OLISP 1995 Air Photos,213.017076395398,2148.51279293652
343,Tidal Wetland,111,176.758,OLISP 1995 Air Photos,25428.7094434977,7699575.2030846
344,Tidal Wetland,111,0.409,OLISP 1995 Air Photos,579.753738990303,17799.0229223081
345,Tidal Wetland,111,0.201,OLISP 1995 Air Photos,602.209705489037,8754.80630538297
346,Tidal Wetland,111,0.154,OLISP 1995 Air Photos,367.869832955494,6699.7274766204
347,Tidal Wetland,111,5.709,OLISP 1995 Air Photos,4262.57138903856,248689.011525783
348,Tidal Wetland,111,0.25,OLISP 1995 Air Photos,1234.74915655931,10894.6027364467
349,Tidal Wetland,111,7.097,OLISP 1995 Air Photos,2166.56587540045,309133.314074953
350,Tidal Wetland,111,0.191,OLISP 1995 Air Photos,739.804764918884,8309.5196146124
351,Tidal Wetland,111,1.386,OLISP 1995 Air Photos,4388.23294777269,60359.0193082494
352,Tidal Wetland,111,0.035,OLISP 1995 Air Photos,186.839979013974,1538.94523160307
353,Tidal Wetland,111,0.281,OLISP 1995 Air Photos,1181.81093096528,12260.9056300148
354,Tidal Wetland,111,3.144,OLISP 1995 Air Photos,1688.84990567718,136943.23593653
355,Tidal Wetland,111,0.638,OLISP 1995 Air Photos,765.766864423134,27801.9379626713
356,Tidal Wetland,111,0.918,OLISP 1995 Air Photos,1644.63403598315,39971.6775665411
357,Tidal Wetland,111,2.8,OLISP 1995 Air Photos,2198.19957676056,121955.416756339
358,Tidal Wetland,111,1.619,OLISP 1995 Air Photos,1608.59260168585,70532.6501018793
359,Tidal Wetland,111,0.216,OLISP 1995 Air Photos,419.701468180863,9429.92299202994
360,Tidal Wetland,111,0.429,OLISP 1995 Air Photos,958.039557966072,18697.2035506625
361,Tidal Wetland,111,0.088,OLISP 1995 Air Photos,292.161804847822,3833.59349747487
362,Tidal Wetland,111,0.212,OLISP 1995 Air Photos,857.782739361549,9238.58381059588
363,Tidal Wetland,111,0.183,OLISP 1995 Air Photos,802.931411413848,7981.33798968905
364,Tidal Wetland,111,0.113,OLISP 1995 Air Photos,335.843559080622,4934.44653036913
365,Tidal Wetland,111,0.349,OLISP 1995 Air Photos,651.500762713606,15212.9068429853
366,Tidal Wetland,111,0.13,OLISP 1995 Air Photos,370.077531799701,5654.75294522427
367,Tidal Wetland,111,0.069,OLISP 1995 Air Photos,212.579795310575,3000.56936257435
368,Tidal Wetland,111,0.526,OLISP 1995 Air Photos,1155.86362133639,22904.8380984569
369,Tidal Wetland,111,0.085,OLISP 1995 Air Photos,261.209182091717,3704.10052533084
370,Tidal Wetland,111,0.092,OLISP 1995 Air Photos,426.896635434501,4005.08035397349
371,Upland,0,0.03, ,138.789662620508,1304.76206683723
372,Tidal Wetland,111,12.562,OLISP 1995 Air Photos,5144.43065078444,547193.717041285
373,Tidal Wetland,111,0.135,OLISP 1995 Air Photos,543.761812188319,5884.17027945092
374,Tidal Wetland,111,2.612,OLISP 1995 Air Photos,1563.73193345779,113763.510412852
375,Tidal Wetland,111,2.688,OLISP 1995 Air Photos,2044.23792958224,117067.747098624
376,Tidal Wetland,111,1.917,OLISP 1995 Air Photos,1575.1882186248,83486.2818713896
377,Tidal Wetland,111,0.051,OLISP 1995 Air Photos,294.220187884038,2200.4478192412
378,Tidal Wetland,111,0.034,OLISP 1995 Air Photos,238.755025366756,1464.12104046875
379,Tidal Wetland,111,1.145,OLISP 1995 Air Photos,1209.79823446356,49882.4754715517
380,Tidal Wetland,111,0.07,OLISP 1995 Air Photos,219.182879813645,3034.19504820352
381,Tidal Wetland,111,25.409,OLISP 1995 Air Photos,10571.8379964453,1106826.92091107
382,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,160.817077023459,1261.50719564042
383,Tidal Wetland,111,0.531,OLISP 1995 Air Photos,2607.11577789086,23111.1707202706
384,Tidal Wetland,111,0.121,OLISP 1995 Air Photos,403.778298650582,5273.00788090144
385,Tidal Wetland,111,0.045,OLISP 1995 Air Photos,268.616521135502,1957.31579951203
386,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,265.527639809556,2351.28068290129
387,Tidal Wetland,111,26.508,OLISP 1995 Air Photos,6826.31911019056,1154694.99600097
388,Tidal Wetland,111,6.704,OLISP 1995 Air Photos,2783.30797650224,292023.376678778
389,Tidal Wetland,111,0.055,OLISP 1995 Air Photos,343.057072434764,2406.66805177248
390,Tidal Wetland,111,276.828,OLISP 1995 Air Photos,49264.4262290473,12058646.6976367
391,Tidal Wetland,111,0.158,OLISP 1995 Air Photos,451.726290930048,6892.13926274516
392,Tidal Wetland,111,0.088,OLISP 1995 Air Photos,418.913229536955,3841.3568002422
393,Tidal Wetland,111,0.092,OLISP 1995 Air Photos,492.407069306986,4015.84386588709
394,Tidal Wetland,111,10.009,OLISP 1995 Air Photos,2627.08651199645,435989.072654335
395,Tidal Wetland,111,0.101,OLISP 1995 Air Photos,441.418573712747,4389.56620544871
396,Tidal Wetland,111,0.541,OLISP 1995 Air Photos,1053.78053255174,23555.064254624
397,Tidal Wetland,111,0.143,OLISP 1995 Air Photos,771.376353126782,6217.05318454314
398,Tidal Wetland,111,3.819,OLISP 1995 Air Photos,3459.68041242228,166360.396868483
399,Tidal Wetland,111,2.221,OLISP 1995 Air Photos,1611.8492412012,96726.6355464506
400,Tidal Wetland,111,161.128,OLISP 1995 Air Photos,15867.4397418069,7018728.01017677
401,Tidal Wetland,111,0.269,OLISP 1995 Air Photos,1383.87151510114,11698.3041117204
402,Tidal Wetland,111,0.425,OLISP 1995 Air Photos,541.056501207342,18518.4549402983
403,Tidal Wetland,111,0.476,OLISP 1995 Air Photos,1330.82422718683,20739.2292357059
404,Tidal Wetland,111,0.142,OLISP 1995 Air Photos,423.775737849526,6184.08888320988
405,Tidal Wetland,111,8.798,OLISP 1995 Air Photos,5380.33731639381,383253.288253092
406,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,184.145184867114,1811.43769721596
407,Tidal Wetland,111,0.316,OLISP 1995 Air Photos,549.504058967761,13776.4834949938
408,Tidal Wetland,111,0.205,OLISP 1995 Air Photos,426.195204297687,8939.4723570632
409,Tidal Wetland,111,0.478,OLISP 1995 Air Photos,932.779600746595,20805.0812633208
410,Upland,0,1.428, ,981.44840973717,62182.6667923106
411,Tidal Wetland,111,1.114,OLISP 1995 Air Photos,1361.43679634111,48506.3736401385
412,Tidal Wetland,111,3.525,OLISP 1995 Air Photos,3165.68116034684,153550.561034672
413,Tidal Wetland,111,0.282,OLISP 1995 Air Photos,1096.22429378084,12264.9712996091
414,Tidal Wetland,111,0.265,OLISP 1995 Air Photos,935.292050959801,11552.8101289187
415,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,313.199696264162,1915.13556907162
416,Tidal Wetland,111,8.369,OLISP 1995 Air Photos,2704.56579056932,364563.345415176
417,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,245.93209755337,2341.1433786279
418,Tidal Wetland,111,0.73,OLISP 1995 Air Photos,1323.77528026211,31814.5675104327
419,Tidal Wetland,111,2.051,OLISP 1995 Air Photos,4315.38553829657,89321.5539968567
420,Tidal Wetland,111,1.953,OLISP 1995 Air Photos,1613.19529081884,85080.7918833156
421,Tidal Wetland,111,0.306,OLISP 1995 Air Photos,699.945738721563,13327.1473241616
422,Tidal Wetland,111,0.303,OLISP 1995 Air Photos,717.751616443528,13202.4938388209
423,Tidal Wetland,111,0.224,OLISP 1995 Air Photos,438.520137636877,9739.01875566598
424,Tidal Wetland,111,22.011,OLISP 1995 Air Photos,8102.51481410707,958795.73198263
425,Tidal Wetland,111,2.484,OLISP 1995 Air Photos,2167.61251051959,108215.519984669
426,Tidal Wetland,111,21.569,OLISP 1995 Air Photos,6421.00431991791,939560.550568412
427,Tidal Wetland,111,0.201,OLISP 1995 Air Photos,392.997986450968,8770.99829867579
428,Tidal Wetland,111,25.293,OLISP 1995 Air Photos,10508.0264718681,1101782.4622726
429,Tidal Wetland,111,1.208,OLISP 1995 Air Photos,2105.09801366698,52640.6171914062
430,Tidal Wetland,111,0.233,OLISP 1995 Air Photos,520.347752841668,10158.7825261882
431,Upland,0,0.779, ,770.784893868161,33934.0983508443
432,Upland,0,0.102, ,261.256245106396,4444.80062583842
433,Tidal Wetland,111,1.074,OLISP 1995 Air Photos,1235.75186753775,46773.7779419483
434,Tidal Wetland,111,0.101,OLISP 1995 Air Photos,421.474076595553,4397.71102232961
435,Tidal Wetland,111,0.19,OLISP 1995 Air Photos,492.377543080233,8280.01755921628
436,Tidal Wetland,111,0.052,OLISP 1995 Air Photos,209.842816926435,2286.74884997487
437,Tidal Wetland,111,7.745,OLISP 1995 Air Photos,6850.63572838887,337393.58653554
438,Tidal Wetland,111,1.62,OLISP 1995 Air Photos,2365.08888232608,70578.3568233956
439,Tidal Wetland,111,19.011,OLISP 1995 Air Photos,6597.0522443514,828123.950207817
440,Tidal Wetland,111,0.233,OLISP 1995 Air Photos,667.411917031683,10146.2710113807
441,Tidal Wetland,111,2.051,OLISP 1995 Air Photos,2192.53614101439,89334.2138153737
442,Tidal Wetland,111,0.679,OLISP 1995 Air Photos,1627.50051331317,29574.7886675821
443,Tidal Wetland,111,0.085,OLISP 1995 Air Photos,374.186908688864,3681.17302128911
444,Tidal Wetland,111,1.787,OLISP 1995 Air Photos,2449.22081864867,77839.9214158766
445,Tidal Wetland,111,0.062,OLISP 1995 Air Photos,305.763702610817,2706.41022917742
446,Tidal Wetland,111,0.439,OLISP 1995 Air Photos,562.40446399956,19132.7509385009
447,Tidal Wetland,111,0.131,OLISP 1995 Air Photos,935.024211839728,5705.32794225142
448,Tidal Wetland,111,1.727,OLISP 1995 Air Photos,2117.06481945857,75243.0196902788
449,Tidal Wetland,111,0.028,OLISP 1995 Air Photos,178.025910266061,1236.64624876018
450,Tidal Wetland,111,1.545,OLISP 1995 Air Photos,4178.64143805642,67279.3842297283
451,Tidal Wetland,111,1.306,OLISP 1995 Air Photos,1177.73613524823,56886.140922169
452,Tidal Wetland,111,1.03,OLISP 1995 Air Photos,1596.14563193257,44876.706885531
453,Tidal Wetland,111,4.45,OLISP 1995 Air Photos,1960.58752876317,193843.634841316
454,Tidal Wetland,111,56.6,OLISP 1995 Air Photos,11441.4360542994,2465474.91543168
455,Tidal Wetland,111,2.842,OLISP 1995 Air Photos,3440.38966029171,123805.000912899
456,Tidal Wetland,111,0.456,OLISP 1995 Air Photos,1391.47371257644,19876.3638184007
457,Tidal Wetland,111,0.022,OLISP 1995 Air Photos,155.203788487269,965.136764681255
458,Tidal Wetland,111,0.12,OLISP 1995 Air Photos,515.170917073902,5206.07517969372
459,Tidal Wetland,111,5.031,OLISP 1995 Air Photos,5943.83411867081,219169.137746999
460,Tidal Wetland,111,0.5,OLISP 1995 Air Photos,757.966265498622,21768.1541701194
461,Tidal Wetland,111,0.127,OLISP 1995 Air Photos,406.280553933962,5511.87310838444
462,Tidal Wetland,111,362.414,OLISP 1995 Air Photos,45154.0200622294,15786747.3278276
463,Tidal Wetland,111,0.087,OLISP 1995 Air Photos,587.462398634891,3791.68127387968
464,Tidal Wetland,111,0.033,OLISP 1995 Air Photos,315.500057021562,1440.3653838883
465,Tidal Wetland,111,6.904,OLISP 1995 Air Photos,3532.04991981459,300741.858277796
466,Tidal Wetland,111,8.331,OLISP 1995 Air Photos,8096.58044540491,362883.918613252
467,Upland,0,0.774, ,873.744240562855,33694.7641918579
468,Upland,0,0.206, ,435.365807634592,8979.24817321735
469,Upland,0,0.207, ,362.755229081875,9018.14273318851
470,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,295.09555770845,1849.84902202656
471,Upland,0,0.901, ,976.723251017707,39230.3982168744
472,Tidal Wetland,111,2.458,OLISP 1995 Air Photos,1851.79323080062,107067.425380613
473,Tidal Wetland,111,0.221,OLISP 1995 Air Photos,1269.87805431676,9623.96144297226
474,Tidal Wetland,111,0.4,OLISP 1995 Air Photos,1525.43198742263,17436.9332358787
475,Tidal Wetland,111,35.883,OLISP 1995 Air Photos,6897.788872476,1563056.16755459
476,Tidal Wetland,111,0.87,OLISP 1995 Air Photos,1160.47024416167,37907.6611453986
477,Tidal Wetland,111,0.743,OLISP 1995 Air Photos,1050.97364153276,32380.0045228953
478,Upland,0,0.094, ,363.69057380783,4101.35254548055
479,Tidal Wetland,111,0.822,OLISP 1995 Air Photos,1381.27970921489,35800.1172472418
480,Tidal Wetland,111,0.123,OLISP 1995 Air Photos,354.317405196858,5339.50565790893
481,Tidal Wetland,111,0.042,OLISP 1995 Air Photos,229.773405695244,1848.81984807371
482,Tidal Wetland,111,3.293,OLISP 1995 Air Photos,2267.12741228116,143439.667801297
483,Tidal Wetland,111,1.518,OLISP 1995 Air Photos,1768.33340301758,66139.0687773234
484,Tidal Wetland,111,2.289,OLISP 1995 Air Photos,5735.63556942567,99715.6231908413
485,Tidal Wetland,111,0.141,OLISP 1995 Air Photos,423.632282172829,6135.81950384537
486,Tidal Wetland,111,0.528,OLISP 1995 Air Photos,1435.11255909766,23005.0250755957
487,Upland,0,0.164, ,518.787130676307,7165.41145277177
488,Tidal Wetland,111,1.511,OLISP 1995 Air Photos,1485.81395051355,65809.0404738504
489,Tidal Wetland,111,6.463,OLISP 1995 Air Photos,2809.5811928667,281516.483739802
490,Tidal Wetland,111,0.02,OLISP 1995 Air Photos,148.079354907718,870.409350515334
491,Tidal Wetland,111,0.334,OLISP 1995 Air Photos,1037.36802734718,14546.514627231
492,Tidal Wetland,111,0.16,OLISP 1995 Air Photos,465.508645231699,6978.34903547555
493,Tidal Wetland,111,2.254,OLISP 1995 Air Photos,1278.342525864,98174.6158616034
494,Tidal Wetland,111,0.444,OLISP 1995 Air Photos,538.078542615296,19322.6287663795
495,Tidal Wetland,111,0.243,OLISP 1995 Air Photos,732.836006576142,10592.4055457062
496,Tidal Wetland,111,0.04,OLISP 1995 Air Photos,230.895675275868,1751.23708968396
497,Tidal Wetland,111,0.924,OLISP 1995 Air Photos,1580.99363253943,40249.2984739532
498,Tidal Wetland,111,0.063,OLISP 1995 Air Photos,244.041847752204,2744.30531649674
499,Tidal Wetland,111,0.479,OLISP 1995 Air Photos,690.011753377767,20858.9287129068
500,Tidal Wetland,111,1.05,OLISP 1995 Air Photos,1030.04642574927,45723.250342586
501,Tidal Wetland,111,0.092,OLISP 1995 Air Photos,485.313969594767,3998.2642417322
502,Tidal Wetland,111,0.851,OLISP 1995 Air Photos,3173.47224794625,37087.9719936823
503,Tidal Wetland,111,0.103,OLISP 1995 Air Photos,502.859108108437,4471.54367040264
504,Tidal Wetland,111,0.165,OLISP 1995 Air Photos,335.493175146895,7201.83766196153
505,Tidal Wetland,111,23.587,OLISP 1995 Air Photos,12437.1495105238,1027470.41142342
506,Tidal Wetland,111,0.07,OLISP 1995 Air Photos,278.695017603298,3067.26187561491
507,Tidal Wetland,111,0.353,OLISP 1995 Air Photos,499.407625311713,15366.8292195089
508,Tidal Wetland,111,0.096,OLISP 1995 Air Photos,453.939116542112,4185.43209778316
509,Upland,0,0.115, ,258.82328337837,5015.64799851969
510,Upland,0,0.028, ,126.469387750425,1199.81561570704
511,Tidal Wetland,111,1.52,OLISP 1995 Air Photos,2094.31661071796,66226.4148539791
512,Tidal Wetland,111,1.785,OLISP 1995 Air Photos,1899.25557053526,77752.4433258292
513,Tidal Wetland,111,0.034,OLISP 1995 Air Photos,230.486433002609,1492.49270680582
514,Tidal Wetland,111,0.141,OLISP 1995 Air Photos,1150.80493136439,6146.77001220984
515,Tidal Wetland,111,0.294,OLISP 1995 Air Photos,1374.68634259935,12800.3546596282
516,Tidal Wetland,111,4.842,OLISP 1995 Air Photos,2787.18934740837,210908.085132107
517,Tidal Wetland,111,0.071,OLISP 1995 Air Photos,419.351751045508,3087.05816941945
518,Tidal Wetland,111,0.079,OLISP 1995 Air Photos,264.388500240061,3434.72232718651
519,Tidal Wetland,111,0.255,OLISP 1995 Air Photos,997.030204401529,11100.9037494823
520,Tidal Wetland,111,0.822,OLISP 1995 Air Photos,802.270258684352,35796.2063372159
521,Tidal Wetland,111,13.51,OLISP 1995 Air Photos,7998.08390409761,588475.16699321
522,Tidal Wetland,111,1.548,OLISP 1995 Air Photos,1610.3927020107,67439.8047558333
523,Tidal Wetland,111,6.317,OLISP 1995 Air Photos,3669.41061029553,275186.530565379
524,Tidal Wetland,111,0.272,OLISP 1995 Air Photos,693.109068980458,11830.447489564
525,Tidal Wetland,111,0.086,OLISP 1995 Air Photos,242.908427011259,3732.63307608402
526,Tidal Wetland,111,0.101,OLISP 1995 Air Photos,374.892249778413,4390.25579444923
527,Tidal Wetland,111,0.109,OLISP 1995 Air Photos,427.821438072722,4735.86587910307
528,Tidal Wetland,111,0.258,OLISP 1995 Air Photos,1194.36531380695,11252.4216176682
529,Tidal Wetland,111,30.173,OLISP 1995 Air Photos,6376.77274828421,1314351.73173671
530,Tidal Wetland,111,0.286,OLISP 1995 Air Photos,469.256453414541,12471.4105081605
531,Tidal Wetland,111,0.541,OLISP 1995 Air Photos,675.098578308012,23571.194490694
532,Tidal Wetland,111,0.068,OLISP 1995 Air Photos,508.204451331515,2983.44292361545
533,Tidal Wetland,111,1.147,OLISP 1995 Air Photos,1190.95260733829,49962.3435903446
534,Tidal Wetland,111,19.424,OLISP 1995 Air Photos,7066.55321113163,846105.551432481
535,Tidal Wetland,111,0.242,OLISP 1995 Air Photos,973.91010749949,10556.3628238014
536,Tidal Wetland,111,0.237,OLISP 1995 Air Photos,592.416264758245,10334.0926136538
537,Tidal Wetland,111,0.032,OLISP 1995 Air Photos,201.653988166502,1398.43865247212
538,Tidal Wetland,111,0.509,OLISP 1995 Air Photos,2297.60968896429,22175.7875577626
539,Tidal Wetland,111,1.637,OLISP 1995 Air Photos,4319.78426235996,71304.6041257984
540,Tidal Wetland,111,0.4,OLISP 1995 Air Photos,1724.41304018816,17430.127170547
541,Tidal Wetland,111,2.822,OLISP 1995 Air Photos,3963.75806059333,122917.812700847
542,Tidal Wetland,111,0.152,OLISP 1995 Air Photos,326.337636401452,6623.84813594924
543,Tidal Wetland,111,0.686,OLISP 1995 Air Photos,1673.71428265663,29878.0728799212
544,Tidal Wetland,111,0.34,OLISP 1995 Air Photos,503.792867900703,14823.0379134489
545,Tidal Wetland,111,1.939,OLISP 1995 Air Photos,1188.53783094894,84470.9219786533
