Fiscal Year,Vendor Name,Street Address,Vendor Address City,Vendor Address State,Vendor Address Zip Code,Issue Date,Payment Amount,Department Description,Business Unit,Account Description
2007,CARDINAL FG CO,775 PRAIRIE CTR DR   STE 200,EDEN PRAIRIE,MN,55344,05/15/2007,$117177.18,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CARDINAL GLASS INDUSTRIES INC,775 PRAIRIE CENTER DR  STE 200,EDEN PRAIRIE,MN,55344,08/15/2006,$146109.24,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CARDINAL GLASS INDUSTRIES INC,775 PRAIRIE CENTER DR  STE 200,EDEN PRAIRIE,MN,55344,08/15/2006,$132112.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CAVALRY PORTFOLIO SERV,9522 E 47TH PL  STE H,TULSA,OK,74145,07/13/2006,$64840.91,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CAVALRY PORTFOLIO SERV,9522 E 47TH PL  STE H,TULSA,OK,74145,07/13/2006,$53816.12,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CAVALRY PORTFOLIO SERV,9522 E 47TH PL  STE H,TULSA,OK,74145,08/15/2006,$61024.38,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CAVALRY PORTFOLIO SERV,9522 E 47TH PL  STE H,TULSA,OK,74145,12/14/2006,$49207.22,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CAVALRY PORTFOLIO SERV,4050 E COTTON CTR BLVD  BD2#20,PHOENIX,AZ,85040,03/15/2007,$52524.64,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CAVALRY PORTFOLIO SERV,4050 E COTTON CTR BLVD  BD2#20,PHOENIX,AZ,85040,04/16/2007,$62613.22,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHAPARRAL ENERGY INC,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,08/15/2006,$100322.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHAPARRAL ENERGY LLC,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,11/16/2006,$116047.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHAPARRAL ENERGY LLC,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,02/15/2007,$107190.08,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHAPARRAL ENERGY LLC,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,05/15/2007,$146480.18,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,11/16/2006,$18868.07,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,11/16/2006,$7322.54,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,02/15/2007,$18808.36,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,05/15/2007,$24254.50,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHESAPEAKE ENERGY CORP,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,08/15/2006,$680529.24,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHESAPEAKE ENERGY CORP,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,11/16/2006,$1204157.66,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHESAPEAKE ENERGY CORP,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,02/15/2007,$889056.26,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHESAPEAKE ENERGY CORP,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,05/15/2007,$1413341.37,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHOICEPAY INC,2448 E 81ST ST   STE 3700,TULSA,OK,74137,12/14/2006,$19736.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CHOICEPAY INC,5727 S LEWIS AVE   STE 300,TULSA,OK,74105,02/15/2007,$20668.02,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CIBER INC,14746-B  N 78TH WAY,SCOTTSDALE,AZ,85260,08/15/2006,$25544.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CIBER INC,14746-B  N 78TH WAY,SCOTTSDALE,AZ,85260,11/16/2006,$24949.12,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CIBER INC,14746-B  N 78TH WAY,SCOTTSDALE,AZ,85260,02/15/2007,$25003.14,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CIBER INC,14746-B  N 78TH WAY,SCOTTSDALE,AZ,85260,05/15/2007,$12652.68,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CINGULAR WIRELESS,15901 E SKELLY DR,TULSA,OK,74116,12/14/2006,$72335.15,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CLIENTLOGIC OP CORP #1,3102 W END AVE  STE 900,NASHVILLE,TN,37203,09/15/2006,$38982.58,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CLIENTLOGIC OP CORP #1,3102 W END AVE  STE 900,NASHVILLE,TN,37203,12/14/2006,$44430.04,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CLIENTLOGIC OP CORP #1,3102 W END AVE  STE 900,NASHVILLE,TN,37203,03/15/2007,$38681.60,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CLIENTLOGIC OPERATING CORP #2,3102 W END AVE   STE 900,NASHVILLE,TN,37203,09/15/2006,$65811.31,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CLIENTLOGIC OPERATING CORP #2,3102 W END AVE   STE 900,NASHVILLE,TN,37203,12/14/2006,$70302.10,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CLIENTLOGIC OPERATING CORP #2,3102 W END AVE   STE 900,NASHVILLE,TN,37203,03/15/2007,$68131.74,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,10/16/2006,$422639.66,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,10/16/2006,$250894.61,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,10/16/2006,$179161.97,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,10/16/2006,$15943.28,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,02/15/2007,$476686.49,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,05/15/2007,$741148.39,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONVERGYS CUSTOMER MGMT GRP,4600 MONTGOMERY RD,CINCINNATI,OH,45212,08/15/2006,$227177.82,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONVERGYS CUSTOMER MGMT GRP,4600 MONTGOMERY RD,CINCINNATI,OH,45212,11/16/2006,$270198.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONVERGYS CUSTOMER MGMT GRP,4600 MONTGOMERY RD,CINCINNATI,OH,45212,02/15/2007,$255735.54,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CONVERGYS CUSTOMER MGMT GRP,4600 MONTGOMERY RD,CINCINNATI,OH,45212,05/15/2007,$283377.13,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CUSTOM MECHANICAL EQUIP INC,2101 HALL BLVD,PONCA CITY,OK,74601,08/15/2006,$10532.85,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CUSTOM MECHANICAL EQUIP INC,2101 HALL BLVD,PONCA CITY,OK,74601,11/16/2006,$14527.84,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CUSTOM MECHANICAL EQUIP INC,2101 HALL BLVD,PONCA CITY,OK,74601,03/15/2007,$12391.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CUSTOM MECHANICAL EQUIP INC,2101 HALL BLVD,PONCA CITY,OK,74601,05/15/2007,$9173.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CUSTOMER LINX OF OKLAHOMA INC,1250 W MAIN ST,DURANT,OK,74701,08/15/2006,$26404.31,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,CUSTOMER LINX OF OKLAHOMA INC,1250 W MAIN ST,DURANT,OK,74701,10/16/2006,$23264.11,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,08/15/2006,$115523.96,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,11/16/2006,$139796.71,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,02/15/2007,$157365.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,05/15/2007,$141107.95,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELL MKTG LP OBO DELL USA LP,PO BOX 676021,DALLAS,TX,75267,12/14/2006,$541328.72,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELL MKTG LP OBO DELL USA LP,PO BOX 676021,DALLAS,TX,75267,12/14/2006,$352579.89,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELL USA LP  #2,PO BOX 676021,DALLAS,TX,75267,12/14/2006,$102893.99,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELL USA LP  #2,PO BOX 676021,DALLAS,TX,75267,12/14/2006,$38742.10,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELOITTE CONSULT OUTSOURCE LLC,TWO HILTON COURT,PARSIPPANY,NJ,7054,05/15/2007,$23575.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELOITTE CONSULT OUTSOURCE LLC,TWO HILTON COURT,PARSIPPANY,NJ,7054,05/15/2007,$28953.12,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELOITTE CONSULT OUTSOURCE LLC,TWO HILTON COURT,PARSIPPANY,NJ,7054,05/15/2007,$11321.41,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DELOITTE CONSULT OUTSOURCE LLC,TWO HILTON COURT,PARSIPPANY,NJ,7054,05/15/2007,$288.46,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DIRECTV CUSTOMER SERVICES INC,PO BOX 915  RE/R08/N366,EL SEGUNDO,CA,90245,12/14/2006,$278472.55,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DIRECTV CUSTOMER SERVICES INC,PO BOX 915  RE/R08/N366,EL SEGUNDO,CA,90245,12/14/2006,$220891.85,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DIRECTV CUSTOMER SERVICES INC,PO BOX 915  RE/R08/N366,EL SEGUNDO,CA,90245,12/14/2006,$242701.50,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DIRECTV CUSTOMER SERVICES INC,PO BOX 915  RE/R08/N366,EL SEGUNDO,CA,90245,02/15/2007,$219113.40,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DIRECTV CUSTOMER SERVICES INC,PO BOX 915  RE/R08/N366,EL SEGUNDO,CA,90245,02/15/2007,$199892.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DIRECTV CUSTOMER SERVICES INC,PO BOX 915  RE/R08/N366,EL SEGUNDO,CA,90245,05/15/2007,$224767.00,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLGENCORP INC,427 BEECH ST,SCOTTSVILLE,KY,42164,06/13/2007,$35069.69,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLGENCORP INC #2,401 GENERAL DR,ARDMORE,OK,73401,08/15/2006,$35111.60,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLGENCORP INC #2,401 GENERAL DR,ARDMORE,OK,73401,11/16/2006,$38294.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLGENCORP INC #2,401 GENERAL DR,ARDMORE,OK,73401,02/15/2007,$30975.38,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLLAR TREE DISTRIBUTION INC,500 VOLVO PARKWAY,CHESAPEAKE,VA,23320,08/15/2006,$37655.65,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLLAR TREE DISTRIBUTION INC,500 VOLVO PARKWAY,CHESAPEAKE,VA,23320,08/15/2006,$39853.28,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLLAR TREE DISTRIBUTION INC,500 VOLVO PARKWAY,CHESAPEAKE,VA,23320,11/16/2006,$42097.62,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLLAR TREE DISTRIBUTION INC,500 VOLVO PARKWAY,CHESAPEAKE,VA,23320,02/15/2007,$42928.50,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOLLAR TREE DISTRIBUTION INC,500 VOLVO PARKWAY,CHESAPEAKE,VA,23320,05/15/2007,$49257.47,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOT FOODS INC,RT 99 SOUTH,MT STERLING,IL,62353,08/15/2006,$37238.78,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOT FOODS INC,RT 99 SOUTH,MT STERLING,IL,62353,08/17/2006,$90.00,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOT FOODS INC,RT 99 SOUTH,MT STERLING,IL,62353,05/15/2007,$47854.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOT FOODS INC,RT 99 SOUTH,MT STERLING,IL,62353,05/15/2007,$44200.18,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DOT FOODS INC,RT 99 SOUTH,MT STERLING,IL,62353,05/15/2007,$54211.96,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DURANT BIOFUELS LLC,101 E MAIN ST,DURANT,OK,74701,08/15/2006,$4002.92,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DURANT BIOFUELS LLC,101 E MAIN ST,DURANT,OK,74701,08/15/2006,$3050.00,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DURANT BIOFUELS LLC,101 E MAIN ST,DURANT,OK,74701,11/16/2006,$7549.67,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,DURANT BIOFUELS LLC,101 E MAIN ST,DURANT,OK,74701,02/15/2007,$8853.44,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,E-MONEY SYSTEMS INC,2448 E 81ST ST   STE 3700,TULSA,OK,74137,08/15/2006,$18759.69,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,EAGLE SUSPENSIONS INC,1811 W ARKANSAS ST,DURANT,OK,74701,01/18/2007,$3175.60,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,EAGLE SUSPENSIONS INC,1811 W ARKANSAS ST,DURANT,OK,74701,06/13/2007,$31459.80,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,EAGLE SUSPENSIONS INC,1811 W ARKANSAS ST,DURANT,OK,74701,06/13/2007,$13546.16,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,ENARDO LLC,4470 S 70TH EAST AVE,TULSA,OK,74145,08/15/2006,$3679.22,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,ENARDO LLC,4470 S 70TH EAST AVE,TULSA,OK,74145,01/18/2007,$4408.42,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,ENARDO LLC,4470 S 70TH EAST AVE,TULSA,OK,74145,02/15/2007,$3305.80,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,ENGLOBAL ENGINEERING INC,2448 E 81ST ST   STE 300,TULSA,OK,74137,08/15/2006,$65185.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
