_Household_ID,Date_Added,Housing_Type,Household_Type,Household_Size,Annual_Income,ZIP_Code,OBJECTID
18787,10/3/2018 13:58,Rent/Non-Subsidized,Single Person,1.0,"$14,472 ",40118.0,288
191389,4/17/2020 15:42,Rent/Subsidized,Single Person,1.0,$0 ,40118.0,289
19211,10/3/2018 17:12,Owns Home,Single Person,1.0,"$17,556 ",40118.0,290
198522,6/2/2020 15:35,Rent/Non-Subsidized,Single Person,3.0,"$37,415.28 ",40118.0,291
202624,6/24/2020 13:18,Rent/Subsidized,Single Person,3.0,$0 ,40118.0,292
203221,6/26/2020 17:21,Rent/Non-Subsidized,Single Person,2.0,$0 ,40118.0,293
204251,7/2/2020 18:07,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,294
206986,7/16/2020 15:43,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,295
21568,10/5/2018 17:11,Rent/Non-Subsidized,Single Person,1.0,"$11,208 ",40118.0,296
22337,10/8/2018 15:07,Rent/Non-Subsidized,Single Person,1.0,"$16,068 ",40118.0,297
228614,11/12/2020 19:27,Rent/Non-Subsidized,Single Person,3.0,$0 ,40118.0,298
231755,12/1/2020 17:18,Rent/Non-Subsidized,Single Person,3.0,"$36,394.32 ",40118.0,299
232268,12/3/2020 2:57,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,300
233774,12/8/2020 19:23,Rent/Non-Subsidized,Single Person,1.0,"$10,092 ",40118.0,301
23603,10/9/2018 17:15,Owns Home,Single Person,1.0,"$14,052 ",40118.0,302
237983,12/29/2020 20:27,Rent/Non-Subsidized,Single Person,5.0,"$32,177.64 ",40118.0,303
238873,1/7/2021 17:28,Rent/Non-Subsidized,Single Person,2.0,"$38,226 ",40118.0,304
239821,1/13/2021 18:35,Rent/Subsidized,Single Person,3.0,"$10,992 ",40118.0,305
241227,1/22/2021 19:41,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,306
241758,1/26/2021 21:08,Rent/Non-Subsidized,Single Person,3.0,"$3,438 ",40118.0,307
241845,1/27/2021 15:44,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,308
243239,2/3/2021 17:30,Rent/Non-Subsidized,Single Person,3.0,$0 ,40118.0,309
244306,2/9/2021 19:38,Rent/Non-Subsidized,Single Person,3.0,"$28,473.60 ",40118.0,310
244391,2/10/2021 14:20,Rent/Non-Subsidized,Single Person,5.0,"$15,096 ",40118.0,311
244404,2/10/2021 14:37,Rent/Subsidized,Single Person,4.0,"$15,312 ",40118.0,312
24442,10/10/2018 14:25,Rent/Non-Subsidized,Single Person,1.0,"$10,968 ",40118.0,313
24463,10/10/2018 14:29,Owns Home,Single Person,1.0,"$10,332 ",40118.0,314
245559,2/19/2021 20:17,Rent/Subsidized,Single Person,1.0,"$11,820 ",40118.0,315
246983,2/26/2021 18:01,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,316
250179,3/16/2021 15:16,Rent/Non-Subsidized,Single Person,1.0,"$12,840 ",40118.0,317
250645,3/18/2021 18:25,Rent/Non-Subsidized,Single Person,1.0,"$10,092 ",40118.0,318
252248,3/31/2021 18:57,Owns Home,Single Person,1.0,,40118.0,319
252457,4/2/2021 18:54,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,320
253575,4/15/2021 14:48,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,321
256645,5/25/2021 15:12,Owns Home,Single Person,1.0,$0 ,40118.0,322
256850,5/26/2021 17:12,Rent/Non-Subsidized,Single Person,1.0,"$22,215 ",40118.0,323
258391,6/11/2021 14:19,Rent/Subsidized,Single Person,1.0,$0 ,40118.0,324
259461,6/22/2021 15:38,Owns Home,Single Person,1.0,"$8,856 ",40118.0,325
261727,7/15/2021 16:15,Rent/Non-Subsidized,Single Person,1.0,"$18,000 ",40118.0,326
262840,7/26/2021 18:22,Rent/Non-Subsidized,Single Person,2.0,$0 ,40118.0,327
263992,8/3/2021 19:28,Rent/Non-Subsidized,Single Person,1.0,"$30,512.64 ",40118.0,328
264668,8/9/2021 13:16,Rent/Non-Subsidized,Single Person,4.0,"$25,200 ",40118.0,329
264908,8/10/2021 14:08,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,330
265104,8/11/2021 13:37,Rent/Non-Subsidized,Single Person,1.0,"$18,523.44 ",40118.0,331
265403,8/12/2021 16:29,Rent/Non-Subsidized,Single Person,1.0,"$35,703.12 ",40118.0,332
265684,8/13/2021 19:05,Rent/Non-Subsidized,Single Person,4.0,"$37,178.40 ",40118.0,333
265942,8/16/2021 20:03,Rent/Non-Subsidized,Single Person,1.0,"$22,265.04 ",40118.0,334
267038,8/23/2021 20:32,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,335
267075,8/24/2021 13:16,Rent/Non-Subsidized,Single Person,1.0,"$10,920 ",40118.0,336
268868,9/3/2021 15:13,Rent/Non-Subsidized,Single Person,1.0,"$28,800 ",40118.0,337
269461,9/9/2021 14:34,Rent/Non-Subsidized,Single Person,3.0,"$38,886 ",40118.0,338
269813,9/13/2021 12:41,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,339
269827,9/13/2021 13:26,Rent/Non-Subsidized,Single Person,1.0,"$15,545.28 ",40118.0,340
271217,9/21/2021 19:27,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,341
271563,9/23/2021 14:31,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,342
271568,9/23/2021 14:42,Rent/Non-Subsidized,Single Person,2.0,$0 ,40118.0,343
273917,10/8/2021 15:50,Rent/Non-Subsidized,Single Person,5.0,$0 ,40118.0,344
275687,10/21/2021 13:07,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,345
276819,10/28/2021 15:44,Owns Home,Single Person,1.0,"$4,128 ",40118.0,346
277238,10/29/2021 20:22,Rent/Non-Subsidized,Single Person,1.0,"$13,200 ",40118.0,347
277391,11/1/2021 18:28,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,348
278346,11/8/2021 15:47,Rent/Subsidized,Single Person,4.0,"$20,185.56 ",40118.0,349
278368,11/8/2021 16:24,Rent/Non-Subsidized,Single Person,1.0,"$31,752.60 ",40118.0,350
280410,11/19/2021 15:48,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,351
281029,11/24/2021 12:58,Rent/Non-Subsidized,Single Person,1.0,"$13,704 ",40118.0,352
281488,11/29/2021 20:01,Owns Home,Single Person,2.0,$0 ,40118.0,353
284221,12/10/2021 19:52,Rent/Non-Subsidized,Single Person,1.0,"$11,979.12 ",40118.0,354
28741,10/16/2018 17:36,Rent/Non-Subsidized,Single Person,1.0,"$9,636 ",40118.0,355
291537,2/16/2022 18:42,Rent/Non-Subsidized,Single Person,4.0,$0 ,40118.0,356
292532,2/23/2022 16:14,Rent/Non-Subsidized,Single Person,3.0,$0 ,40118.0,357
293159,2/25/2022 19:42,Rent/Non-Subsidized,Single Person,5.0,$0 ,40118.0,358
293461,2/28/2022 20:37,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,359
294268,3/4/2022 15:55,Owns Home,Single Person,2.0,"$13,374.36 ",40118.0,360
296566,3/18/2022 19:31,Rent/Non-Subsidized,Single Person,2.0,$0 ,40118.0,361
298494,3/31/2022 18:16,Rent/Non-Subsidized,Single Person,1.0,"$12,168 ",40118.0,362
299131,4/12/2022 15:26,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,363
299898,5/2/2022 13:26,Rent/Subsidized,Single Person,2.0,$0 ,40118.0,364
29996,10/17/2018 18:44,Owns Home,Single Person,1.0,"$15,432 ",40118.0,365
300415,5/6/2022 13:06,Rent/Non-Subsidized,Single Person,1.0,"$31,625.40 ",40118.0,366
301607,5/19/2022 15:10,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,367
302087,5/25/2022 13:26,Rent/Non-Subsidized,Single Person,4.0,"$13,368 ",40118.0,368
30285,10/18/2018 13:08,Owns Home,Single Person,1.0,"$16,704 ",40118.0,369
309114,10/3/2022 18:37,Owns Home,Single Person,1.0,"$15,804 ",40118.0,370
309936,10/18/2022 15:41,Owns Home,Single Person,1.0,"$9,468 ",40118.0,371
310208,10/20/2022 20:11,Rent/Subsidized,Single Person,1.0,"$17,328 ",40118.0,372
310717,10/27/2022 20:22,Rent/Subsidized,Single Person,1.0,"$10,092 ",40118.0,373
313603,11/21/2022 15:39,Rent/Non-Subsidized,Single Person,1.0,"$10,092 ",40118.0,374
316767,12/9/2022 22:45,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,375
322084,2/1/2023 14:18,Owns Home,Single Person,1.0,$0 ,40118.0,376
322408,2/2/2023 19:46,Rent/Non-Subsidized,Single Person,1.0,"$3,084 ",40118.0,377
324907,2/22/2023 14:02,Rent/Subsidized,Single Person,1.0,"$10,512 ",40118.0,378
328055,3/23/2023 18:48,Rent/Subsidized,Single Person,1.0,$0 ,40118.0,379
329528,4/20/2023,Owns Home,Single Person,1.0,"$17,592 ",40118.0,380
337072,8/14/2023,Owns Home,Single Person,1.0,$0 ,40118.0,381
340452,9/18/2023,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,382
34047,10/23/2018 13:31,Rent/Non-Subsidized,Single Person,4.0,"$37,838.04 ",40118.0,383
341019,9/22/2023,Rent/Non-Subsidized,Single Person,4.0,"$33,549.60 ",40118.0,384
34272,10/23/2018 14:28,Owns Home,Single Person,2.0,"$6,720 ",40118.0,385
38781,10/26/2018 12:23,Rent/Subsidized,Single Person,1.0,"$10,092 ",40118.0,386
48972,11/6/2018 19:18,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,387
49389,11/6/2018 21:33,Rent/Non-Subsidized,Single Person,1.0,"$11,208 ",40118.0,388
53631,11/8/2018 21:36,Rent/Subsidized,Single Person,1.0,"$10,092 ",40118.0,389
56059,11/12/2018 20:15,Rent/Subsidized,Single Person,4.0,"$25,896 ",40118.0,390
61634,11/14/2018 23:28,Rent/Non-Subsidized,Single Person,3.0,"$23,771.40 ",40118.0,391
69276,11/20/2018 19:52,Owns Home,Single Person,1.0,"$4,800 ",40118.0,392
70657,11/21/2018 21:17,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,393
72361,11/26/2018 15:49,Rent/Non-Subsidized,Single Person,1.0,$0 ,40118.0,394
74510,11/27/2018 18:12,Owns Home,Single Person,1.0,"$17,424 ",40118.0,395
74581,11/27/2018 18:36,Rent/Non-Subsidized,Single Person,1.0,"$16,140 ",40118.0,396
81382,12/3/2018 18:40,Owns Home,Single Person,1.0,"$10,968 ",40118.0,397
85395,12/6/2018 14:08,Rent/Subsidized,Single Person,1.0,"$13,680 ",40118.0,398
S1117313224HH,,Unknown,Single Person,1.0,"$15,600 ",40118.0,399
S1117505005HH,,Unknown,Single Person,1.0,"$15,600 ",40118.0,400
S127350282HH,,Unknown,Single Person,1.0,"$33,600 ",40118.0,401
S1302383941HH,,Unknown,Single Person,1.0,"$18,000 ",40118.0,402
S1306504643HH,,Unknown,Single Person,1.0,"$8,400 ",40118.0,403
S1314919347HH,,Unknown,Single Person,1.0,"$18,000 ",40118.0,404
S1322883588HH,,Unknown,Single Person,1.0,"$16,584 ",40118.0,405
S1334740400HH,,Unknown,Single Person,1.0,"$15,600 ",40118.0,406
S1338866649HH,,Unknown,Single Person,1.0,,40118.0,407
S1342026441HH,,Unknown,Single Person,1.0,"$15,732 ",40118.0,408
S1344528257HH,,Unknown,Single Person,1.0,"$21,798 ",40118.0,409
S1345465540HH,,Unknown,Single Person,1.0,"$14,400 ",40118.0,410
S1359823697HH,,Unknown,Single Person,1.0,"$24,000 ",40118.0,411
S1366244471HH,,Unknown,Single Person,1.0,"$19,200 ",40118.0,412
S1366523061HH,,Unknown,Single Person,1.0,"$12,132 ",40118.0,413
S1368212646HH,,Unknown,Single Person,1.0,"$11,652 ",40118.0,414
S1373388206HH,,Unknown,Single Person,1.0,"$12,144 ",40118.0,415
S1375585013HH,,Unknown,Single Person,1.0,"$18,000 ",40118.0,416
S1376736718HH,,Unknown,Single Person,1.0,"$16,464 ",40118.0,417
S1377754556HH,,Unknown,Single Person,1.0,"$22,860 ",40118.0,418
S1381256436HH,,Unknown,Single Person,1.0,"$19,200 ",40118.0,419
S1382077383HH,,Unknown,Single Person,1.0,"$8,400 ",40118.0,420
S1388059395HH,,Unknown,Single Person,1.0,"$12,132 ",40118.0,421
S1396382486HH,,Unknown,Single Person,1.0,"$24,288 ",40118.0,422
S1398253714HH,,Unknown,Single Person,1.0,"$14,400 ",40118.0,423
S1398839157HH,,Unknown,Single Person,1.0,"$15,000 ",40118.0,424
S223444701HH,,Unknown,Single Person,1.0,"$24,000 ",40118.0,425
S913427216HH,,Unknown,Single Person,1.0,"$31,200 ",40118.0,426
S1362365937HH,,Unknown,Single Person,1.0,"$12,600 ",40155.0,427
S1336234945HH,,Unknown,Lives with children,3.0,"$14,400 ",40165.0,428
S1388346246HH,,Unknown,Unknown,1.0,$0 ,40165.0,429
S1304671586HH,,Unknown,Single Person,1.0,"$15,132 ",40165.0,430
S1309834140HH,,Unknown,Single Person,1.0,"$18,000 ",40165.0,431
S1359438776HH,,Unknown,Single Person,1.0,"$36,000 ",40165.0,432
S1364160811HH,,Unknown,Single Person,1.0,,40165.0,433
S1376735949HH,,Unknown,Single Person,1.0,"$12,552 ",40165.0,434
S1380389547HH,,Owns Home,Single Person,1.0,"$14,400 ",40165.0,435
261256,7/9/2021 15:03,Rent/Non-Subsidized,Two Adults No Children,2.0,"$17,447.28 ",40177.0,436
307511,8/15/2022 16:58,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40177.0,437
S1317203194HH,,Unknown,Lives with spouse,2.0,"$60,000 ",40177.0,438
S1373814248HH,,Unknown,Lives with spouse,2.0,"$60,000 ",40177.0,439
108899,1/23/2019 21:12,Rent/Non-Subsidized,Single Person,1.0,"$11,460 ",40177.0,440
253966,4/21/2021 14:34,Rent/Non-Subsidized,Single Person,1.0,"$16,236.48 ",40177.0,441
328891,4/3/2023 19:07,Rent/Non-Subsidized,Single Person,1.0,$0 ,40177.0,442
338445,8/24/2023,Rent/Non-Subsidized,Single Person,1.0,"$11,208 ",40177.0,443
37358,10/25/2018 13:26,Owns Home,Single Person,1.0,"$10,968 ",40177.0,444
S1324023254HH,,Unknown,Single Person,1.0,,40177.0,445
184885,3/2/2020 15:13,Rent/Non-Subsidized,Single Parent Male,3.0,"$20,724 ",40201.0,446
35764,10/24/2018 13:32,Rent/Subsidized,Single Parent Female,4.0,"$14,496 ",40201.0,447
245391,2/19/2021 15:11,Rent/Non-Subsidized,Single Person,1.0,$0 ,40201.0,448
248115,3/4/2021 16:23,Rent/Non-Subsidized,Single Person,2.0,"$20,280 ",40201.0,449
310682,10/27/2022 17:23,Rent/Subsidized,Single Person,1.0,"$10,092 ",40201.0,450
74171,11/27/2018 16:17,Owns Home,Single Person,1.0,$0 ,40201.0,451
103735,1/14/2019 14:57,Rent/Subsidized,Single Parent Female,5.0,"$19,264.92 ",40202.0,452
105941,1/16/2019 23:51,Rent/Subsidized,Single Parent Female,4.0,"$26,626.44 ",40202.0,453
106627,1/17/2019 21:33,Rent/Subsidized,Single Parent Female,2.0,$0 ,40202.0,454
106639,1/17/2019 22:54,Rent/Subsidized,Single Parent Female,3.0,"$40,224.96 ",40202.0,455
109638,1/24/2019 22:49,Rent/Subsidized,Two Adults No Children,2.0,"$34,740.84 ",40202.0,456
115549,2/8/2019 18:34,Rent/Non-Subsidized,Single Parent Female,2.0,"$33,341.04 ",40202.0,457
117039,2/13/2019 19:52,Rent/Non-Subsidized,Single Parent Female,3.0,"$8,640 ",40202.0,458
119052,2/21/2019 15:56,Rent/Subsidized,Single Parent Female,2.0,$0 ,40202.0,459
121126,3/1/2019 13:52,Rent/Non-Subsidized,Single Parent Female,4.0,"$35,301 ",40202.0,460
126677,3/29/2019 17:46,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40202.0,461
129122,4/8/2019 18:46,Rent/Non-Subsidized,Single Parent Female,3.0,"$10,344 ",40202.0,462
129150,4/8/2019 20:00,Rent/Non-Subsidized,Single Parent Female,4.0,"$8,580 ",40202.0,463
131292,4/23/2019 12:28,Rent/Non-Subsidized,Non-related Adults with Children,1.0,"$14,640 ",40202.0,464
131663,4/25/2019 13:01,Rent/Subsidized,Two Parent Household,2.0,"$30,168 ",40202.0,465
148611,10/17/2019 16:46,Rent/Non-Subsidized,Single Parent Female,2.0,"$5,100 ",40202.0,466
148748,10/18/2019 14:27,Rent/Subsidized,Single Parent Female,3.0,"$33,587.40 ",40202.0,467
157544,11/14/2019 13:52,Rent/Non-Subsidized,Single Parent Female,3.0,"$10,440 ",40202.0,468
160511,11/21/2019 13:37,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,469
160832,11/21/2019 18:38,Rent/Non-Subsidized,Single Parent Female,6.0,"$24,768 ",40202.0,470
167574,12/11/2019 16:59,Rent/Subsidized,Single Parent Female,2.0,"$9,947.52 ",40202.0,471
167993,12/12/2019 14:21,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,472
169711,12/18/2019 15:49,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40202.0,473
169971,12/23/2019 15:30,Rent/Subsidized,Single Parent Female,3.0,"$20,592 ",40202.0,474
171027,1/8/2020 13:18,Rent/Non-Subsidized,Single Parent Female,2.0,"$8,952 ",40202.0,475
171812,1/9/2020 22:46,Rent/Non-Subsidized,Single Parent Female,3.0,"$8,808 ",40202.0,476
173626,1/16/2020 20:25,Rent/Non-Subsidized,Single Parent Female,3.0,"$27,062.64 ",40202.0,477
182073,2/13/2020 20:02,Rent/Non-Subsidized,Single Parent Female,3.0,"$22,032 ",40202.0,478
187198,3/11/2020 12:53,Rent/Subsidized,Single Parent Female,3.0,$0 ,40202.0,479
188150,3/19/2020 20:08,Rent/Non-Subsidized,Single Parent Female,2.0,"$18,000 ",40202.0,480
189189,3/30/2020 14:07,Rent/Subsidized,Single Parent Female,3.0,"$32,713.92 ",40202.0,481
18921,10/3/2018 14:43,Rent/Subsidized,Single Parent Female,2.0,"$11,760 ",40202.0,482
195834,5/14/2020 14:37,Rent/Subsidized,Single Parent Female,3.0,$0 ,40202.0,483
200980,6/15/2020 17:05,Rent/Non-Subsidized,Single Parent Female,2.0,"$30,122.64 ",40202.0,484
203057,6/25/2020 19:31,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,485
204203,7/2/2020 15:05,Rent/Subsidized,Single Parent Female,3.0,$0 ,40202.0,486
205264,7/10/2020 19:14,Rent/Non-Subsidized,Single Parent Female,2.0,"$32,921.52 ",40202.0,487
207298,7/17/2020 19:30,Rent/Non-Subsidized,Single Parent Female,3.0,"$11,556.96 ",40202.0,488
20908,10/4/2018 20:09,Rent/Subsidized,Single Parent Female,3.0,"$30,862.44 ",40202.0,489
209156,7/29/2020 20:02,Rent/Non-Subsidized,Single Parent Female,3.0,"$19,152 ",40202.0,490
210176,8/4/2020 19:43,Rent/Subsidized,Multigenerational Household,5.0,"$17,952 ",40202.0,491
211652,8/12/2020 17:01,Rent/Non-Subsidized,Single Parent Female,2.0,"$20,621.28 ",40202.0,492
212835,8/19/2020 12:45,Rent/Subsidized,Single Parent Female,2.0,"$1,224 ",40202.0,493
214679,8/27/2020 18:22,Rent/Subsidized,Single Parent Female,2.0,"$12,646.20 ",40202.0,494
216644,9/9/2020 12:20,Rent/Non-Subsidized,Single Parent Female,2.0,"$36,981.24 ",40202.0,495
217456,9/14/2020 12:58,Rent/Non-Subsidized,Single Parent Female,3.0,"$78,756.12 ",40202.0,496
219049,9/22/2020 12:51,Rent/Subsidized,Single Parent Female,3.0,"$47,331.96 ",40202.0,497
220417,9/29/2020 22:57,Rent/Subsidized,Single Parent Female,1.0,"$55,851.72 ",40202.0,498
220788,10/1/2020 14:52,Rent/Subsidized,Single Parent Female,3.0,"$26,832 ",40202.0,499
22275,10/8/2018 14:46,Rent/Non-Subsidized,Single Parent Female,1.0,"$11,004 ",40202.0,500
226319,10/30/2020 15:11,Rent/Non-Subsidized,Single Parent Male,1.0,$0 ,40202.0,501
227202,11/4/2020 20:21,Rent/Subsidized,Single Parent Female,2.0,"$20,855.28 ",40202.0,502
229091,11/16/2020 17:37,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,503
229426,11/17/2020 19:37,Rent/Non-Subsidized,Single Parent Female,3.0,"$28,018.20 ",40202.0,504
236156,12/14/2020 19:20,Rent/Non-Subsidized,Single Parent Female,3.0,"$15,246.72 ",40202.0,505
23732,10/9/2018 18:02,Rent/Non-Subsidized,Single Parent Female,2.0,"$10,692 ",40202.0,506
241322,1/25/2021 15:16,Rent/Non-Subsidized,Single Parent Female,3.0,"$28,639.80 ",40202.0,507
245431,2/19/2021 16:19,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,508
248415,3/5/2021 17:59,Rent/Subsidized,Single Parent Female,3.0,"$13,572 ",40202.0,509
250834,3/19/2021 18:46,Rent/Non-Subsidized,Single Parent Female,2.0,"$17,027.40 ",40202.0,510
251108,3/23/2021 12:59,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,511
251280,3/23/2021 19:23,Rent/Subsidized,Single Parent Female,3.0,"$19,545.48 ",40202.0,512
252713,4/6/2021 18:37,Rent/Non-Subsidized,Two Parent Household,3.0,"$15,000 ",40202.0,513
256892,5/26/2021 19:39,Rent/Non-Subsidized,Single Parent Female,3.0,"$17,760 ",40202.0,514
263183,7/28/2021 18:19,Rent/Non-Subsidized,Single Parent Female,2.0,"$4,033.80 ",40202.0,515
263298,7/29/2021 15:28,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,516
263735,8/2/2021 18:37,Rent/Non-Subsidized,Single Parent Female,4.0,"$24,933.24 ",40202.0,517
264792,8/9/2021 18:00,Rent/Non-Subsidized,Multigenerational Household,5.0,"$34,812 ",40202.0,518
268270,8/31/2021 17:53,Rent/Non-Subsidized,Single Parent Female,2.0,"$38,383.08 ",40202.0,519
269534,9/9/2021 17:11,Rent/Subsidized,Single Parent Female,4.0,"$24,704.64 ",40202.0,520
270461,9/15/2021 19:38,Rent/Non-Subsidized,Two Adults No Children,2.0,"$44,772 ",40202.0,521
271363,9/22/2021 16:00,Rent/Non-Subsidized,Single Parent Female,3.0,"$35,520 ",40202.0,522
271537,9/23/2021 13:39,Rent/Subsidized,Single Parent Female,4.0,"$35,542.32 ",40202.0,523
271609,9/23/2021 16:26,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40202.0,524
272114,9/27/2021 18:05,Rent/Non-Subsidized,Single Parent Female,3.0,"$3,900 ",40202.0,525
272750,9/30/2021 15:28,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40202.0,526
272760,9/30/2021 15:49,Rent/Non-Subsidized,Single Parent Female,2.0,,40202.0,527
273420,10/5/2021 19:01,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,528
273908,10/8/2021 15:39,Rent/Non-Subsidized,Two Adults No Children,2.0,"$33,431.28 ",40202.0,529
276883,10/28/2021 18:05,Rent/Subsidized,Single Parent Female,2.0,"$27,490.80 ",40202.0,530
278710,11/9/2021 20:18,Rent/Subsidized,Single Parent Female,2.0,"$12,600 ",40202.0,531
279910,11/17/2021 16:55,Rent/Non-Subsidized,Two Adults No Children,2.0,"$12,600 ",40202.0,532
280680,11/22/2021 17:20,Rent/Subsidized,Single Parent Female,2.0,$0 ,40202.0,533
283273,12/8/2021 16:13,Rent/Subsidized,Single Parent Female,2.0,"$2,722.20 ",40202.0,534
284858,12/21/2021 15:43,Rent/Non-Subsidized,Single Parent Female,2.0,"$20,820.84 ",40202.0,535
284990,12/23/2021 14:32,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40202.0,536
287691,1/24/2022 18:49,Rent/Subsidized,Single Parent Male,2.0,"$17,530.32 ",40202.0,537
289259,2/2/2022 14:06,Rent/Subsidized,Single Parent Female,2.0,"$35,278.92 ",40202.0,538
291391,2/16/2022 13:39,Rent/Non-Subsidized,Single Parent Female,2.0,"$20,400 ",40202.0,539
291575,2/16/2022 19:54,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,540
291914,2/18/2022 15:49,Rent/Non-Subsidized,Single Parent Female,2.0,"$56,244 ",40202.0,541
295095,3/9/2022 21:24,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40202.0,542
295213,3/10/2022 16:51,Rent/Non-Subsidized,Single Parent Female,3.0,"$31,200 ",40202.0,543
295225,3/10/2022 17:23,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,544
295546,3/11/2022 21:01,Rent/Non-Subsidized,Single Parent Female,3.0,"$14,400 ",40202.0,545
297299,3/24/2022 14:18,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40202.0,546
307628,8/16/2022 20:41,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,547
310611,10/26/2022 20:00,Rent/Subsidized,Single Parent Female,2.0,"$15,226.80 ",40202.0,548
311555,11/8/2022 14:51,Rent/Subsidized,Single Parent Female,4.0,$0 ,40202.0,549
313128,11/17/2022 16:12,Rent/Non-Subsidized,Single Parent Female,2.0,"$18,794.76 ",40202.0,550
319359,1/12/2023 14:49,Rent/Subsidized,Single Parent Female,3.0,,40202.0,551
32084,10/19/2018 18:23,Rent/Subsidized,Single Parent Female,3.0,"$14,036.88 ",40202.0,552
320989,1/25/2023 13:41,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,553
326107,3/3/2023 16:14,Rent/Subsidized,Single Parent Female,2.0,$0 ,40202.0,554
326892,3/13/2023,Rent/Subsidized,Two Adults No Children,2.0,"$17,700 ",40202.0,555
338588,8/28/2023,Rent/Non-Subsidized,Single Parent Female,3.0,"$33,952.92 ",40202.0,556
338697,8/28/2023,Rent/Subsidized,Single Parent Female,3.0,"$16,702.44 ",40202.0,557
339233,9/1/2023,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40202.0,558
340743,9/20/2023,Rent/Subsidized,Multigenerational Household,2.0,"$15,956.28 ",40202.0,559
