Agency Number,Agency Name,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423216,OTHER DOMESTIC FILING,2011,7,$-17930.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423216,OTHER DOMESTIC FILING,2011,10,$-31685.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423216,OTHER DOMESTIC FILING,2011,12,$-40940.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,1,$-165159.54
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,3,$-292853.70
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,4,$-71483.94
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,5,$-132382.98
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,6,$-68465.10
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,7,$-88055.16
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,10,$-346104.24
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423221,FOREIGN BUSINESS CORPORATION,2011,12,$-208109.03
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423222,FOREIGN LIMITED LIABILITY CO,2011,10,$-25.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423222,FOREIGN LIMITED LIABILITY CO,2011,12,$-61235.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,1,$-16400.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,3,$-13960.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,4,$-11535.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,5,$-9475.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,6,$-8210.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,7,$-10605.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,10,$-18500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423223,FOREIGN LIMITED PARTNERSHIP,2011,12,$-30650.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,1,$-2385.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,3,$-4655.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,4,$-3000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,5,$-1705.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,6,$-3560.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,7,$-1450.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,10,$-5400.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423224,OTHER FOREIGN FILINGS,2011,12,$-5160.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,1,$-6015.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,3,$70355.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,4,$-5670.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,5,$-6660.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,6,$-6355.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,7,$-5300.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,10,$-13840.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423231,OTHER FILINGS-DOMESTIC/FOREIGN,2011,12,$-14595.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,1,$-2000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,3,$-990.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,4,$-1575.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,5,$-1725.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,6,$-1550.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,7,$-1825.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,10,$-3700.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423232,OTHER PARTNERSHIPS-DOM/FOREIGN,2011,12,$-2950.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423241,CREDIT CARD CONVENIENCE FEE,2011,7,$-333.37
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423241,CREDIT CARD CONVENIENCE FEE,2011,10,$0.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423241,CREDIT CARD CONVENIENCE FEE,2011,12,$-27250.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423251,NOTARY FEES,2011,10,$0.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423251,NOTARY FEES,2011,12,$-71020.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,1,$-1600.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,3,$-2650.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,4,$-2070.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,5,$-1800.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,6,$-1550.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,7,$-1525.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,10,$-3550.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423200,SECRETARY OF STATE            ,423299,OTHER FEES,2011,12,$-10615.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,2,$-191065.29
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,3,$-232325.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,4,$-194925.86
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,5,$-188325.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,6,$-170500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,7,$-135575.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,8,$-180750.80
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,10,$-498383.15
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423412,REINSTATEMENT-DRIVERS LICENSE,2011,12,$-216282.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,2,$-10.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,3,$-70.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,4,$-45.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,5,$-150.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,6,$-95.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,7,$-2210.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,8,$-75.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,10,$-50.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423418,DRIVER TRAINERS LICENSE,2011,12,$-20.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,2,$-30000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,3,$-41000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,4,$-32100.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,5,$-28900.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,6,$-32500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,7,$-29300.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,8,$-29700.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,10,$-26800.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423421,DRIVER LICENSE MODIF. FEE,2011,12,$-12700.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,2,$-122320.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,3,$-358930.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,4,$-365715.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,5,$-421126.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,6,$-343530.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,7,$-329430.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,8,$-327520.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,10,$-307320.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423431,OVERSIZE TRUCK PERMITS,2011,12,$-343980.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,2,$-12750.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,3,$-17000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,4,$-19000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,5,$-12130.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,6,$-17500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,7,$-11500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,8,$-15000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,10,$-23500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423432,SPECIAL MOVEMENT FEE,2011,12,$-23000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,2,$-407543.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,3,$-1400571.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,4,$-1517657.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,5,$-1400479.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,6,$-1217160.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,7,$-1056053.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,8,$-1121415.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,10,$-1000107.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423434,OVERWEIGHT TRUCK PERMIT,2011,12,$-1041098.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,2,$-6000.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,3,$-2160.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,4,$-3360.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,5,$-16320.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,6,$-1440.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,7,$-17760.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,8,$-6480.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,10,$-32640.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423439,SPECIAL COMBINATION VEHICLE,2011,12,$-8880.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,2,$-780.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,3,$-680.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,4,$-500.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,5,$-3140.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,6,$-300.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,7,$-1520.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,8,$-1260.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,10,$-2800.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423442,LONG COMBINATION VEHICLE,2011,12,$-1100.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,2,$-540.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,3,$-450.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,4,$2390.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,5,$-900.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,6,$-12720.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,7,$-18660.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,8,$-3970.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,10,$-1440.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423443,WRECKER PERMITS,2011,12,$-720.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,1,$-9503.85
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,2,$-9183.39
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,3,$-1220.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,4,$-4650.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,5,$-1580.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,6,$-5005.58
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,7,$-820.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,8,$-1440.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,10,$-5173.83
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423445,TRANSPORT.& RECLAMATION PERMIT,2011,12,$-1775.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423455,MOBILE HOME LICENSE,2011,1,$-85.00
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423455,MOBILE HOME LICENSE,2011,2,$-118.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423455,MOBILE HOME LICENSE,2011,3,$-77.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423455,MOBILE HOME LICENSE,2011,5,$-92.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423455,MOBILE HOME LICENSE,2011,6,$-4184.50
0,STATE OF OKLAHOMA,400600,Lic/Permits/Tuition/Fees/Oth,423400,VEHICLE RELATED               ,423455,MOBILE HOME LICENSE,2011,7,$-1695.00
