OBJECTID,ID,SURFACE_MATERIAL,MAINTENANCE_RESPONSIBILITY,WIDTH,COMMENTS,GLOBALID,PLAN_NUM,MAPNUM,DEEDBOOK,DEEDPAGE,TRAIL_NAME,ADDITION_TRAIL_NAME,TRAILOWNER,TRAILNAME,SOURCEDATE,SOURCETYPE,ADA,SIGNAGE,RESTRICTION,PARK_REGISTRY_ID,TRIRIGA_ID,SENSITIVE_RESOURCE,DIFFICULTY,STEPS,PARK_NAME,SUPERVISOR_DISTRICT,PLANNING_DISTRICT,MAINTENANCE_AREA,CreationDate,Creator,EditDate,Editor,Shape__Length
3891,803400,Asphalt,Fairfax County Park Authority,4.0,,ed00feaa-9b09-4b78-968f-3d498a67085d,,1023,,,,,,,2007/04/10 00:00:00+00,GPS,,,,190.0,PA190-TRL-A,, ,F,Little Hunting Creek,Mount Vernon,Mount Vernon,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,179.017189106735
3892,801347,Asphalt,Fairfax County Park Authority,6.0,,d4c4a59e-54b9-484a-9ad0-c35eb363271d,,0442,,,,,,,2007/03/20 00:00:00+00,GPS,,,,89.0,PA89-TRL-A,, ,F,Flatlick Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,126.443710552532
3893,804236,Concrete,Fairfax County Park Authority,8.0,,102c4efc-a006-4e07-b653-fa1e8a6e8b56,1685-SAB-001-1,0614,,,,,,,2011/06/10 00:00:00+00,GPS,,,,185.0,PA185-TRL-C,,,F,Lillian Carey,Mason,Baileys,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,65.7781344527101
3894,801634,Asphalt,Fairfax County Park Authority,6.0,,f7bbb3e3-46dc-476d-a305-46f027954f02,,0454,,,,,,,2007/03/27 00:00:00+00,GPS,,,,273.0,PA273-TRL-A,, ,F,Rocky Run Stream Valley,Springfield,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,364.874840905593
3895,801186,Asphalt,Fairfax County Park Authority,6.0,,ebf7b1a4-acfa-469b-9597-fd36af32c41b,,0111,,,,,,,2007/03/08 00:00:00+00,GPS,,,,304.0,PA304-TRL-A,, ,F,Sugarland Run Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,913.63865612713
3896,803567,Gravel,Fairfax County Park Authority,8.0,,dc82c72f-70a1-428d-83ef-b38bae6c1049,,0604,,,,,,,2007/04/16 00:00:00+00,GPS,,,,205.0,PA205-TRL-G,, ,F,Mason District,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,84.2929812624326
3897,803537,Asphalt,Fairfax County Park Authority,6.0,,eb62fccf-fce0-4a30-9ce3-681c0558cdc1,,0704,,,,,,,2007/04/18 00:00:00+00,GPS,,,,328.0,PA328-TRL-A,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,210.496915665047
3898,800047,Concrete,Fairfax County Park Authority,4.0,,dbd1db15-937b-4409-bec7-46a719b156d1,,0792,,,,,,,2007/02/21 00:00:00+00,GPS,,,,167.0,PA167-TRL-C,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,19.5222868424925
3899,802581,Bridge,Fairfax County Park Authority,4.0,,ade9224d-c85c-4df3-b6d9-0be2d8c6a6b4,,0983,,,,,,,2007/04/04 00:00:00+00,GPS,,,,293.0,PA293-TRL-BG,, ,F,South Run Stream Valley,Mount Vernon,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,55.4687949275116
3900,804692,Asphalt,Fairfax County Park Authority,6.0,,b2d3a467-37d9-4ec5-bb3b-8965a90eafb8,,0492,,,,,,,2007/04/19 00:00:00+00,GPS,,,,179.0,PA179-TRL-A,, ,F,Lee Landing,Providence,Jefferson,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,228.843320060675
3901,803196,Asphalt,Fairfax County Park Authority,4.0,,a4bdce3b-b3c1-405e-a98b-f0f2ce0170d5,,0921,,,,,,,2007/04/06 00:00:00+00,GPS,,,,177.0,PA177-TRL-A,, ,F,Franconia,Franconia,Rose Hill,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,51.6975135247242
3902,803970,Bridge,Fairfax County Park Authority,8.0,CCT,b41f569f-c862-4f8b-991e-5a6ff765af64,,0594,,,Cross County Trail,,,,2007/04/17 00:00:00+00,GPS,,,,1.0,PA-TRL-BG,, ,F,Accotink Stream Valley,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,59.3939838469643
3903,800891,Natural,Fairfax County Park Authority,6.0,,493e5d9a-7745-4165-a940-24b573b05ac6,,0211,,,,,,,2007/03/13 00:00:00+00,GPS,,,,284.0,PA284-TRL-N,, ,F,Scotts Run Nature Preserve,Dranesville,McLean,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,45.9187548880123
3904,801395,Bridge,Fairfax County Park Authority,6.0,,db5f1cc5-4f40-4ca1-ad6e-526e32d8217e,,0434,,,,,,,2007/03/20 00:00:00+00,GPS,,,,89.0,PA89-TRL-BG,, ,F,Flatlick Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,10.5871843623717
3905,805510,Gravel,Fairfax County Park Authority,6.0, ,5260b786-95c4-4191-9511-b787809f983f,,0721,,,,,,,2012/03/22 00:00:00+00,GPS,,,,120.0,PA120-TRL-G,,DIFFICULT,F,Green Spring Gardens,Mason,Lincolnia,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,508.873633548538
3906,803061,Gravel,Fairfax County Park Authority,6.0,,22c91c69-7203-4bfc-a1b9-d3c57f9b012a,,0761,,,,,,,2007/04/24 00:00:00+00,GPS,,,,253.0,PA253-TRL-G,, ,F,Piney Branch Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,257.505571324133
3907,801720,Asphalt,Fairfax County Park Authority,6.0,,004fb7f8-265c-4612-8ac5-2bc74f8b3ac3,,0351,,,,,,,2007/03/19 00:00:00+00,GPS,,,,103.0,PA103-TRL-A,, ,F,Franklin Farm,Sully,Upper Potomac,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,168.95417322323
3908,803139,Gravel,Fairfax County Park Authority,8.0,,304c8391-ecf0-43e1-9c83-5ba767e8f183,,1102,,,,,,,2007/04/10 00:00:00+00,GPS,,,,351.0,PA351-TRL-G,, ,F,Woodley Hills,Mount Vernon,Mount Vernon,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,73.3456170595086
3909,802168,Asphalt,Fairfax County Park Authority,6.0,,70974147-0e8e-45d0-b6cf-bfbec4d65797,,0971,,,,,,,2007/04/05 00:00:00+00,GPS,,,,293.0,PA293-TRL-A,, ,F,South Run Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,473.623719656578
3910,800625,Natural,Fairfax County Park Authority,6.0,,9f0520c5-dfa6-4562-af7f-7256d6fb80f1,,0251,,,,,,,2007/03/15 00:00:00+00,GPS,,,,109.0,PA109-TRL-N,, ,F,Frying Pan Stream Valley,Hunter Mill,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,101.412891909853
3911,805337,Asphalt,Fairfax County Park Authority,6.0,SSA/DEWBERRY 200904,5d9606b6-e2b3-4219-b408-c5415b262818,,0551,,,,,,,2010/03/15 00:00:00+00,AERIAL PHOTO,,,,6.0,PA6-TRL-A,,,F,Arrowhead,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,334.678057603909
3912,802049,Asphalt,Fairfax County Park Authority,6.0,,48cc44b7-3482-4790-b5bc-f81bf093b5a5,,0442,,,,,,,2007/03/20 00:00:00+00,GPS,,,,108.0,PA108-TRL-A,, ,F,Frog Branch Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,364.787825567533
3913,802550,Bridge,Fairfax County Park Authority,6.0,,2336191c-8192-4fc2-89b7-ec1bd937a532,,0583,,,,,,,2007/03/30 00:00:00+00,GPS,,,,196.0,PA196-TRL-BG,, ,F,Long Branch Stream Valley,Braddock,Fairfax,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,29.2789439688925
3914,805366,Asphalt,Fairfax County Park Authority,8.0,,8a64e5b3-70d2-4e8a-af7a-9ef975f22148,,0113,,,,,,,2100/06/02 00:00:00+00,GPS,,,,304.0,PA304-TRL-A,,,F,Sugarland Run Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,716.800415273071
3915,800102,Concrete,Fairfax County Park Authority,6.0,,132b5d0c-f7a6-4193-95ce-20eaf9af90a3,,0792,,,,,,,2007/02/21 00:00:00+00,GPS,,,,167.0,PA167-TRL-C,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,10.4999215683031
3916,801756,Asphalt,Fairfax County Park Authority,6.0,,0f658e50-8b8b-40fb-a308-4eb59f4e496e,,0463,,,,,,,2007/03/22 00:00:00+00,GPS,,,,79.0,PA79-TRL-A,, ,F,Fair Ridge,Springfield,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,76.8953270365562
3917,803504,Concrete,Fairfax County Park Authority,6.0,,fba004bb-4f94-4aa0-8ed1-9a821b791efa,,0704,,,,,,,2007/04/17 00:00:00+00,GPS,,,,328.0,PA328-TRL-C,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,132.919206323934
3918,804921,Concrete,Fairfax County Park Authority,6.0,,94591d0c-1b31-4f8b-a319-a07accc04568,,0474,,,,,,,2007/04/19 00:00:00+00,GPS,,,,20.0,PA20-TRL-C,, ,F,Borge Street,Providence,Fairfax,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,22.6340024434691
3919,804598,Asphalt,Fairfax County Park Authority,6.0,,a743f609-3eef-41dd-a944-521e5c181479,,0503,,,,,,,2007/04/20 00:00:00+00,GPS,,,,319.0,PA319-TRL-A,, ,F,Tyler,Providence,Jefferson,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,124.54755447566
3920,803987,Other,Fairfax County Park Authority,4.0,,6d8b8d17-e748-4fc2-964c-a85aeb0836d6,,0702,,,,,,,2007/04/18 00:00:00+00,GPS,,,,328.0,PA328-TRL-O,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,54.6473900256301
3922,805109,Asphalt,Fairfax County Park Authority,6.0, ,5f71cb71-660a-416a-a2a8-11d5d49ffdac,,0703,,,,,,,2007/12/17 00:00:00+00,GPS,,,,167.0,PA167-TRL-A,,,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,55.6593335299632
3923,802557,Bridge,Fairfax County Park Authority,4.0,,c79567ad-c084-4076-91d6-3c1c4a486219,,0891,,,,,,,2007/03/29 00:00:00+00,GPS,,,,259.0,PA259-TRL-BG,, ,F,Pohick Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,39.4687108098525
3924,800513,Natural,Fairfax County Park Authority,6.0,,8ae17fa9-8dbe-4702-8e57-280421131df5,,0073,,,,,,,2007/03/01 00:00:00+00,GPS,,,,347.0,PA347-PRL-N,, ,F,Windermere,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,849.799703805313
3925,800060,Natural,Fairfax County Park Authority,6.0,CCT,b416ec9d-d711-4542-aa22-c05373a7e99d,,0792,,,Cross County Trail,,,,2007/02/08 00:00:00+00,GPS,,,,167.0,PA167-TRL-N,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,2491.59175166799
3926,800313,Asphalt,Fairfax County Park Authority,8.0,,8a7056e1-1006-4130-86db-eb2c31084494,,0791,,,,,,,2007/02/08 00:00:00+00,GPS,,,,167.0,PA167-TRL-A,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,2082.24643755062
3927,800475,Stonedust,Fairfax County Park Authority,6.0,,c3d7a410-f5cb-46ac-9531-c0577067d19f,,0111,,,,,,,2007/03/08 00:00:00+00,GPS,,,,304.0,PA304-TRL-SD,, ,F,Sugarland Run Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,318.126125226194
3928,800548,Asphalt,Fairfax County Park Authority,6.0,,dd480e39-7d18-4d0e-b96a-b888d6ae91aa,,0161,,,,,,,2007/03/09 00:00:00+00,GPS,,,,45.0,PA45-TRL-A,, ,F,Chandon,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,461.442539249364
3929,800649,Asphalt,Fairfax County Park Authority,8.0,,b0de7a3f-3823-4ba4-977d-81c22285554b,,0242,,,,,,,2007/03/19 00:00:00+00,GPS,,,,143.0,PA143-TRL-A,, ,F,,Hunter Mill,Upper Potomac,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,66.0583934346794
3930,801443,Bridge,Fairfax County Park Authority,8.0,,d8e8dafd-4276-4789-8079-b0b0e349061f,,0534,,,Cub Run Pleasant Valley Connector,,,,2007/03/21 00:00:00+00,GPS,,,,61.0,PA61-TRL-BG,, ,F,Cub Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,29.1311273868143
3931,803394,Asphalt,Fairfax County Park Authority,4.0,,cec41f56-4130-4017-8586-8e59fb521ce6,,0994,,,,,,,2007/04/09 00:00:00+00,GPS,,,,228.0,PA228-TRL-A,, ,F,Levelle W. Dupell,Mount Vernon,Springfield,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,177.78061010342
3932,805030,Gravel,Fairfax County Park Authority,6.0,,052b88e1-ff5f-4a24-8b59-8b63b0200b08,,0703,,,,,,,2007/08/29 00:00:00+00,GPS,,,,196.0,PA196-TRL-G,, ,F,Long Branch Stream Valley,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,242.29344728578
3933,801755,Concrete,Fairfax County Park Authority,6.0,,a2ba1503-66a6-4bf6-93cb-6a28c855c5a2,,0463,,,,,,,2007/03/22 00:00:00+00,GPS,,,,79.0,PA79-TRL-A,, ,F,Fair Ridge,Springfield,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,65.9451169432788
3934,803820,Natural,Fairfax County Park Authority,8.0,,1f58c456-6540-4eb2-a77f-6c971be8eabd,,0594,,,,,,,2007/04/13 00:00:00+00,GPS,,,,5.0,PA5-TRL-N,, ,F,Annandale,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,32.3381338450926
3935,803172,Asphalt,Fairfax County Park Authority,4.0,,29b0a107-224f-45d4-830b-fc7c9bef2f13,,0813,,,,,,,2007/04/09 00:00:00+00,GPS,,,,101.0,PA101-TRL-A,,,F,Grove Point,Franconia,Springfield,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,8.18954745713192
3936,803805,Concrete,Fairfax County Park Authority,6.0,,ff573fa9-f7dd-462c-9e17-cd91d5992e1f,,0594,,,,,,,2007/04/13 00:00:00+00,GPS,,,,5.0,PA5-TRL-C,, ,F,Annandale,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,39.7929505259623
3937,804015,Asphalt,Fairfax County Park Authority,6.0,,f053b673-01d8-4be4-bff5-6f76d2fc37c3,,0582,,,,,,,2007/04/17 00:00:00+00,GPS,,,,73.0,PA73-TRL-A,, ,F,Eakin (Mantua Section),Providence,Fairfax,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,37.7946243678725
3938,805037,Asphalt,Fairfax County Park Authority,8.0,,4d0e113a-18e2-434b-8451-1069c4856c7f,,0612,,,,,,,2007/08/29 00:00:00+00,GPS,,,,226.0,PA226-TRL-A,, ,F,Munson Hill,Mason,Baileys,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,54.2753974243679
3939,804325,Asphalt,Fairfax County Park Authority,4.0,,ebb5cff4-1d4b-409c-bb9f-8a5a97d4b580,,0723,,,,,,,2007/04/13 00:00:00+00,GPS,,,,186.0,PA186-TRL-A,, ,F,Lincolnia,Mason,Lincolnia,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,23.9163594155358
3940,802089,Bridge,Fairfax County Park Authority,4.0,,d0019323-1e4b-4fae-b72d-9a0b039280ed,,0463,,,,,,,2007/03/22 00:00:00+00,GPS,,,,79.0,PA79-TRL-BG,, ,F,Fair Ridge,Springfield,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,45.3863991889216
3941,802307,Natural,Fairfax County Park Authority,6.0,,49087518-51d0-4e52-add8-65c398f0e9ff,,0891,,,,,,,2007/03/29 00:00:00+00,GPS,,,,135.0,PA135-TRL-N,, ,F,Hidden Pond,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,50.6832268959223
3943,805034,Asphalt,Fairfax County Park Authority,8.0,,e96f2fbb-d385-44c1-9252-88c11840fed5,,0604,,,,,,,2007/08/29 00:00:00+00,GPS,,,,205.0,PA205-TRL-A,, ,F,Mason District,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,125.484806163776
3944,802082,Asphalt,Fairfax County Park Authority,6.0,,b5546748-c60a-4bd8-a3ed-54245ab3b630,,0534,,,Connector,,,,2007/03/20 00:00:00+00,GPS,,,,61.0,PA61-TRL-A,, ,F,Cub Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,260.812908269248
3945,802650,Natural,Fairfax County Park Authority,8.0,,9468c0c4-2dea-40d5-8744-9b354f4ed02f,,0892,,,,,,,2007/04/02 00:00:00+00,GPS,,,,1.0,PA1-TRL-N,, ,F,Accotink Stream Valley,Franconia,Springfield,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,168.167360221296
3946,801899,Asphalt,Fairfax County Park Authority,6.0,,4a6a3558-0a48-429b-bc6d-2a69742850a8,,0661,,,,,,,2007/03/28 00:00:00+00,GPS,,,,21.0,PA21-TRL-A,, ,F,Braddock,Springfield,Pohick,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,176.682356881268
3947,803688,Brick,Fairfax County Park Authority,6.0,,d62960af-513c-4e4d-9f52-cf245b845423,,0721,,,,,,,2011/06/22 00:00:00+00,GPS,,,,120.0,PA120-TRL-B,,,F,Green Spring Gardens,Mason,Lincolnia,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,136.488232185274
3948,804831,Natural,Fairfax County Park Authority,8.0,,b5f0b095-fd61-4753-9d21-3ef8127871ad,,0374,,,,,,,2007/04/19 00:00:00+00,GPS,,,,8.0,PA8-TRL-N,, ,F,Ashlawn,Providence,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,141.000192446191
3949,800675,Bridge,Fairfax County Park Authority,6.0,,1a77fc3d-823b-4bdd-a6f0-450570451b48,,0111,,,,,,,2007/03/08 00:00:00+00,GPS,,,,304.0,PA304-TRL-BG,, ,F,Sugarland Run Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,40.6696877019081
3950,804655,Concrete,Fairfax County Park Authority,6.0,,64d5786a-5ff8-4bc5-bcb4-ac750f0a8912,,0302,,,,,,,2007/04/20 00:00:00+00,GPS,,,,209.0,PA209-TRL-C,, ,F,McLean Central,Dranesville,McLean,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,20.2557295781171
3951,802182,Asphalt,Fairfax County Park Authority,6.0,,87cacade-e092-48ba-a3a2-29b98810a576,,0884,,,,,,,2007/04/04 00:00:00+00,GPS,,,,150.0,PA150-TRL-A,, ,F,Huntsman,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,190.211349475502
3952,804411,Gravel,Fairfax County Park Authority,6.0,,98682611-f900-45a6-9290-22b46251b720,,0314,,,,,,,2007/04/23 00:00:00+00,GPS,,,,191.0,PA191-TRL-G,, ,F,Little Pimmit Run Stream Valley,Dranesville,McLean,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,320.600451270667
3954,804863,Concrete,Fairfax County Park Authority,6.0,,41a5a330-24aa-456d-9d5d-c1c724bffd59,,0372,,,,,,,2007/04/19 00:00:00+00,GPS,,,,160.0,PA160-TRL-C,, ,F,Kemper,Hunter Mill,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,41.8876436603502
3956,801807,Asphalt,Fairfax County Park Authority,8.0,,f5f29018-cd20-4c02-858d-5eb6443a1eba,,0561,,,,,,,2011/06/08 00:00:00+00,GPS,,,,67.0,PA67-TRL-A,,,F,Dixie Hill,Braddock,Fairfax,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,529.988223959107
3957,802836,Asphalt,Fairfax County Park Authority,6.0,,5768f9f4-14cb-4aec-a306-2c564d9082f2,,0772,,,,,,,2011/06/24 00:00:00+00,GPS,,,,364.0,PA364-TRL-A,,,F,Woodglen Lake,Braddock,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,871.760534590654
3958,804058,Asphalt,Fairfax County Park Authority,6.0,,7ad566ed-abb1-4e81-b42a-f1cbb8b5b79b,,0723,,,,,,,2007/04/13 00:00:00+00,GPS,,,,186.0,PA186-TRL-A,, ,F,Lincolnia,Mason,Lincolnia,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,13.1403638158282
3959,802835,Asphalt,Fairfax County Park Authority,6.0,,5e9efcb8-4a98-4c4e-b236-da43fa56e28c,,0772,,,,,,,2007/03/29 00:00:00+00,GPS,,,,364.0,PA364-TRL-A,, ,F,Woodglen Lake,Braddock,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,146.479335574116
3960,804893,Asphalt,Fairfax County Park Authority,6.0,,709f0b37-da66-4717-afc8-21b0e2c75d7e,,0383,,,,,,,2007/04/19 00:00:00+00,GPS,,,,246.0,PA246-TRL-A,, ,F,Peterson Lane,Hunter Mill,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,50.3023094282851
3962,802501,Asphalt,Fairfax County Park Authority,4.0,,99aa5b21-4ab2-4d9c-9f52-fe1dcd9afc72,,0984,,,,,,,2007/04/03 00:00:00+00,GPS,,,,259.0,PA259-TRL-A,, ,F,Pohick Stream Valley,Mount Vernon,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,372.817223640749
3963,802374,Asphalt,Fairfax County Park Authority,8.0,,d46599f0-40a4-46cf-a4e5-fad1fc351b95,,0892,,,,,,,2007/04/02 00:00:00+00,GPS,,,,336.0,PA336-TRL-A,, ,F,West Springfield,Franconia,Springfield,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,93.5189744452362
3964,800901,Natural,Fairfax County Park Authority,6.0,,aa41a7e1-af18-4143-a07a-02d0131dcec0,,0211,,,Laurel Ridge Trail,,,,2007/03/12 00:00:00+00,GPS,,,,284.0,PA284-TRL-N,, ,F,Scotts Run Nature Preserve,Dranesville,McLean,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,1243.99759583618
3965,805307,Asphalt,Fairfax County Park Authority,6.0,,f2e64064-726b-4fe8-acbd-60d2470b5f57,001183-SP-02,1071,,,,,,,2010/02/23 00:00:00+00,GPS,,,,392.0,PA392-TRL-A,,EASY,F,Laurel Hill,Mount Vernon,Lower Potomac,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,816.608024476756
3966,804892,Asphalt,Fairfax County Park Authority,6.0,,e3ad391e-09cc-4112-9506-95a5cd5af698,,0383,,,,,,,2007/04/19 00:00:00+00,GPS,,,,246.0,PA246-TRL-A,, ,F,Peterson Lane,Hunter Mill,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,51.2271077719206
3967,800293,Concrete,Fairfax County Park Authority,6.0,,6c56437c-79a7-4160-b819-5914f3b7f639,,0792,,,,,,,2007/02/21 00:00:00+00,GPS,,,,167.0,PA167-TRL-C,, ,T,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,6.76323299017688
